"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.281407621E0,1.008814049E1,1.206580877E0,-1.881356835E0
1.300869496E0,1.001456070E1,1.383051515E0,-1.495514154E0
1.320331371E0,9.838688850E0,1.247856975E0,-9.272187948E-1
1.339793142E0,9.603593826E0,7.878368497E-1,-3.583251834E-1
1.359255017E0,9.757930756E0,4.007977992E-2,1.429711580E-1
1.378716892E0,9.970891953E0,-2.249253243E-1,4.001995921E-1
1.398178767E0,1.028195858E1,8.973085135E-2,2.805584669E-1
1.417640538E0,1.058106136E1,7.962117195E-1,-1.220339537E-1
1.437102413E0,1.064267731E1,1.522433400E0,-5.676971674E-1
1.456564288E0,1.050748253E1,2.024926186E0,-9.152546525E-1
1.476026059E0,1.013121128E1,2.191825628E0,-9.930213690E-1
1.495487934E0,9.638887405E0,2.018944025E0,-7.854440212E-1
1.514949809E0,9.388837814E0,1.638485312E0,-5.180460811E-1
1.534411684E0,9.425926208E0,1.310070395E0,-4.193421602E-1
1.553873454E0,9.499505997E0,1.274178028E0,-4.366901219E-1
1.573335329E0,9.701699257E0,1.537986755E0,-6.394818425E-1
1.592797204E0,9.885348320E0,2.054836512E0,-9.595218897E-1
1.612258975E0,9.888339996E0,2.503490686E0,-1.112064362E0
1.631720850E0,9.673583984E0,2.565105915E0,-9.661021233E-1
1.651182725E0,9.253045082E0,2.183450699E0,-8.608179688E-1
1.670644600E0,8.753543854E0,1.774278045E0,-4.875376225E-1
1.690106371E0,8.438288689E0,1.344168067E0,-3.451646566E-1
1.709568246E0,8.414958954E0,9.655039310E-1,-4.342973232E-1
1.729030121E0,8.822337151E0,6.843472719E-1,-8.165507317E-1
1.748491892E0,9.268000603E0,3.553341627E-1,-1.218544960E0
1.767953767E0,9.846465111E0,4.115654826E-1,-1.784447432E0
1.787415642E0,1.075753212E1,-1.023529887E0,-7.393822074E-1
1.806877517E0,1.135095215E1,-1.831705689E0,-1.091725349E0
1.826339288E0,9.783055305E0,-3.062812984E-1,-1.289731383E0
1.845801163E0,1.000319481E1,2.045863390E0,-7.082754970E-1
1.865263038E0,1.115174961E1,2.749951363E0,2.219343036E-1
1.884724913E0,1.068395329E1,1.887937069E0,-3.122633696E-1
1.904186684E0,1.024786091E1,5.563312769E-1,-6.334998012E-1
1.923648559E0,9.989436150E0,-1.980060786E-1,-2.057827413E-1
1.943110434E0,9.491130829E0,-3.828516230E-2,3.050848842E-2
1.962572204E0,9.150752068E0,8.171489239E-1,-3.798605800E-1
1.982034079E0,9.175278664E0,1.660020709E0,-9.224331379E-1
2.001495954E0,9.314660072E0,1.980060697E0,-1.228116274E0
2.020957725E0,9.541379929E0,1.931606054E0,-1.363310695E0
2.040419600E0,9.637093544E0,1.777867198E0,-1.411167145E0
2.059881475E0,9.644271851E0,1.949552298E0,-1.364507079E0
2.079343350E0,9.625727654E0,2.385046005E0,-1.241874933E0
2.098805121E0,9.677771568E0,2.656033039E0,-1.310070395E0
2.118266996E0,9.656833649E0,2.489133835E0,-1.454237938E0
2.137728871E0,9.655637741E0,1.945963025E0,-1.391426325E0
2.157190642E0,9.595816612E0,1.317847013E0,-1.159920812E0
2.176652517E0,9.364909172E0,8.219345808E-1,-1.027717352E0
2.196114392E0,9.171689034E0,6.873382926E-1,-1.170090318E0
2.215576163E0,9.279366493E0,9.260223508E-1,-1.318445325E0
2.235038038E0,9.541978836E0,1.317847013E0,-1.374676585E0
2.254499913E0,9.711270332E0,1.686341763E0,-1.518844128E0
2.273961788E0,9.744172096E0,1.749751568E0,-1.511067510E0
2.293423559E0,9.645467758E0,1.566700578E0,-1.297508121E0
2.312885434E0,9.490532875E0,1.208973646E0,-9.750752449E-1
2.332347309E0,9.403194427E0,7.369893789E-1,-7.124629617E-1
2.351809079E0,9.746564865E0,4.265206456E-1,-9.780662656E-1
2.371270954E0,1.080838013E1,5.018945336E-1,-1.691127419E0
2.390732829E0,1.111406326E1,9.918249846E-1,-2.391027927E0
2.410194600E0,1.013121128E1,1.396810174E0,-2.267199516E0
2.429656475E0,9.276973724E0,1.400399446E0,-1.449452281E0
2.449118350E0,8.836693764E0,8.829515576E-1,-5.581258535E-1
2.468580225E0,8.868997574E0,9.690931439E-2,-2.554338276E-1
2.488041996E0,9.192028046E0,-2.793620527E-1,-6.921239495E-1
2.507503871E0,9.527023315E0,-3.158525825E-1,-1.521835208E0
2.526965746E0,9.774680138E0,-2.470589429E-1,-2.045863390E0
2.546427517E0,9.739386559E0,-3.140579760E-1,-2.064407825E0
2.565889392E0,9.464810371E0,-5.024927258E-1,-1.829312921E0
2.585351267E0,9.197412491E0,-5.904290080E-1,-1.518245935E0
2.604813038E0,9.231510162E0,-4.504488707E-1,-1.296909928E0
2.624274913E0,9.410373688E0,-1.339980662E-1,-1.399203062E0
2.643736788E0,9.605388641E0,1.722832322E-1,-1.555334687E0
2.663198559E0,9.822537422E0,3.176472187E-1,-1.521237016E0
2.682660434E0,9.988838196E0,1.064806059E-1,-1.405185103E0
2.702122309E0,1.026879883E1,-2.823530734E-1,-1.424327731E0
2.721584079E0,1.057268715E1,-5.407779217E-1,-1.561915040E0
2.741045954E0,1.055294609E1,-7.471588850E-1,-1.571486235E0
2.760507829E0,1.036331463E1,-9.451649189E-1,-1.426122308E0
2.779969600E0,1.019282627E1,-1.009172916E0,-1.214955688E0
2.799431475E0,1.007198906E1,-7.824530005E-1,-1.191625714E0
2.818893350E0,9.942776680E0,-5.150550604E-1,-1.372882009E0
2.838355121E0,9.731609344E0,-5.192425251E-1,-1.534995675E0
2.857816996E0,9.662816048E0,-6.167500615E-1,-1.723430514E0
2.877278871E0,9.559326172E0,-5.952146053E-1,-1.813759565E0
2.896740746E0,9.493523598E0,-5.210371017E-1,-1.769492388E0
2.916202517E0,9.565308571E0,-5.443671346E-1,-1.823929071E0
2.935664392E0,9.628718376E0,-6.921239495E-1,-1.835893154E0
2.955126267E0,9.708279610E0,-8.961120844E-1,-1.688136339E0
2.974588038E0,9.883553505E0,-1.074377418E0,-1.567897081E0
2.994049913E0,9.985847473E0,-1.057627559E0,-1.567897081E0
3.013511788E0,9.880562782E0,-8.614161611E-1,-1.671984792E0
3.032973559E0,9.723235130E0,-6.071787477E-1,-1.733001828E0
3.052435434E0,9.521040916E0,-5.144568682E-1,-1.704886079E0
3.071897309E0,9.404391289E0,-6.646065116E-1,-1.654038668E0
3.091359079E0,9.452247620E0,-9.008977413E-1,-1.712064624E0
3.110820954E0,9.462417603E0,-1.010369420E0,-1.743171334E0
3.130282829E0,9.429515839E0,-9.355936646E-1,-1.866999865E0
3.149744600E0,9.521040916E0,-7.435696125E-1,-2.136192322E0
3.169206475E0,9.788438797E0,-5.192425251E-1,-2.356930256E0
3.188668350E0,9.976874352E0,-3.296113312E-1,-2.523231506E0
3.208130121E0,9.970293999E0,-3.014956415E-1,-2.547757864E0
3.227591996E0,9.888937950E0,-3.511467278E-1,-2.353939295E0
3.247053871E0,9.982257843E0,-3.206382394E-1,-2.184048891E0
3.266515642E0,9.882955551E0,-2.757728100E-1,-2.136192322E0
3.285977517E0,9.659825325E0,-4.181457460E-1,-2.120639086E0
3.305439392E0,9.448657990E0,-7.477570772E-1,-2.106282234E0
3.324901163E0,9.383454323E0,-8.757730722E-1,-1.928615093E0
3.344363038E0,9.588638306E0,-4.887340367E-1,-1.750947952E0
3.363824913E0,9.872786522E0,2.644068897E-1,-1.793420553E0
3.383286684E0,1.002114105E1,7.686942816E-1,-2.011167526E0
3.402748559E0,9.990633011E0,9.714859724E-1,-2.310270309E0
3.422210434E0,9.878767967E0,7.292127013E-1,-2.350350142E0
3.441672204E0,9.825528145E0,5.850451589E-1,-2.272583246E0
3.461134079E0,9.739386559E0,6.047859192E-1,-2.394019127E0
3.480595954E0,9.473783493E0,9.224331379E-1,-2.721237659E0
3.500057725E0,9.095118523E0,1.322034478E0,-3.095116138E0
3.519519600E0,8.975478172E0,1.410568953E0,-3.282354355E0
3.538981475E0,9.100502968E0,1.430309772E0,-2.863012314E0
3.558443246E0,9.086744308E0,1.532004714E0,-1.870589137E0
3.577905121E0,9.410373688E0,1.366301775E0,-1.156929731E0
3.597366996E0,9.863214493E0,9.750752449E-1,-1.198804140E0
3.616828767E0,1.028255749E1,7.100701332E-1,-1.501496196E0
3.636290642E0,1.028674412E1,7.441678643E-1,-1.729412556E0
3.655752517E0,9.598808289E0,8.799605370E-1,-1.552941918E0
3.675214288E0,8.881559372E0,1.104287624E0,-1.089332461E0
3.694676163E0,8.651848793E0,1.371685624E0,-8.811569214E-1
3.714138038E0,8.821739197E0,1.852642894E0,-1.036092162E0
3.733599809E0,9.132805824E0,2.365903378E0,-1.374078393E0
3.753061684E0,9.468997002E0,2.609971285E0,-1.643869162E0
3.772523559E0,9.689735413E0,2.501097918E0,-1.706082582E0
3.791985329E0,9.888937950E0,2.070987940E0,-1.593021631E0
3.811447204E0,9.966106415E0,1.586441398E0,-1.387238979E0
3.830908975E0,9.815957069E0,1.383051515E0,-1.173081279E0
3.850370850E0,9.597611427E0,1.503889084E0,-1.091127157E0
3.869832725E0,9.317651749E0,1.907677889E0,-1.086341500E0
3.889294496E0,9.141778946E0,2.210968018E0,-1.131206870E0
3.908756371E0,9.210572243E0,2.010569334E0,-1.156929731E0
3.928218246E0,9.678369522E0,1.646261930E0,-1.308275819E0
3.947680017E0,1.019162941E1,1.674975872E0,-1.700698733E0
3.967141892E0,1.019880867E1,1.834098577E0,-1.888535261E0
3.986603767E0,1.001216793E1,1.862812400E0,-1.884945989E0
4.006065538E0,9.951150894E0,1.572682738E0,-1.738983870E0
4.025527413E0,9.897313118E0,1.054636598E0,-1.604985833E0
4.044989288E0,9.729815483E0,5.730810165E-1,-1.460818172E0
4.064451059E0,9.531808853E0,1.992024779E-1,-1.332802176E0
4.083912934E0,9.416355133E0,2.871387079E-2,-1.375274777E0
4.103374704E0,9.270991325E0,-6.161518395E-2,-1.506880045E0
4.122836579E0,9.227920532E0,-1.381855011E-1,-1.730608940E0
4.142298454E0,9.413364410E0,-1.668993831E-1,-1.975275040E0
4.161760225E0,9.845269203E0,-1.333998591E-1,-2.160718918E0
4.181222100E0,1.012881851E1,2.153540403E-2,-2.255833626E0
4.200683975E0,1.012642574E1,9.272187948E-2,-2.070987940E0
4.220145746E0,9.906884193E0,-1.172483116E-1,-1.798206210E0
4.239607621E0,9.613164902E0,-4.851447940E-1,-1.557129383E0
4.259069496E0,9.402596474E0,-7.752745152E-1,-1.351944804E0
4.278531267E0,9.609575272E0,-8.883354068E-1,-1.323230863E0
4.297993142E0,1.003549862E1,-9.326026440E-1,-1.536192179E0
4.317455017E0,1.033519936E1,-8.177471161E-1,-1.757528186E0
4.336916788E0,1.020120144E1,-7.214360237E-1,-1.870589137E0
4.356378663E0,9.900303841E0,-7.680960894E-1,-1.811964989E0
4.375840434E0,9.722038269E0,-9.714859724E-1,-1.613958836E0
4.395302309E0,9.656235695E0,-9.972088337E-1,-1.374676585E0
4.414764184E0,9.537791252E0,-7.950153351E-1,-1.259821177E0
4.434225954E0,9.480362892E0,-6.221339107E-1,-1.293320656E0
4.453687829E0,9.549157143E0,-5.862415433E-1,-1.344168067E0
4.473149704E0,9.650852203E0,-6.394818425E-1,-1.375274777E0
4.492611475E0,9.743574142E0,-6.987041831E-1,-1.406381488E0
4.512073350E0,9.799206734E0,-6.873382926E-1,-1.536790371E0
4.531535225E0,9.826126099E0,-6.382854581E-1,-1.658824325E0
4.550996996E0,9.853643417E0,-4.486542344E-1,-1.646860242E0
4.570458871E0,9.933204651E0,-3.188436031E-1,-1.543370605E0
4.589920642E0,9.991828918E0,-3.212364316E-1,-1.450648785E0
4.609382517E0,9.938589096E0,-4.217349887E-1,-1.222732425E0
4.628844392E0,9.920642853E0,-5.407779217E-1,-1.045065284E0
4.648306163E0,9.841081619E0,-6.197410822E-1,-8.757730722E-1
4.667768038E0,9.748359680E0,-5.485545993E-1,-7.603194118E-1
4.687229913E0,9.878767967E0,-5.144568682E-1,-7.944171429E-1
4.706691684E0,1.013898754E1,-4.648058116E-1,-9.296116233E-1
4.726153559E0,1.027956581E1,-2.231307179E-1,-1.066600680E0
4.745615434E0,1.012104130E1,1.734796353E-2,-1.180858016E0
4.765077204E0,9.802198410E0,1.477568001E-1,-1.256231904E0
4.784539079E0,9.460023880E0,3.218346536E-1,-1.143171072E0
4.804000850E0,9.205786705E0,4.325026870E-1,-9.708877802E-1
4.823462725E0,9.218947411E0,5.090730190E-1,-9.385846853E-1
4.842924600E0,9.482157707E0,5.916253924E-1,-9.900303483E-1
4.862386371E0,9.708279610E0,6.263213158E-1,-1.071386337E0
4.881848246E0,9.776474953E0,5.096712112E-1,-1.109073281E0
4.901310121E0,9.692128181E0,4.259224236E-1,-9.918249846E-1
4.920771892E0,9.650253296E0,3.643072546E-1,-7.938188910E-1
4.940233767E0,9.693324089E0,3.104687333E-1,-6.233302951E-1
4.959695538E0,9.725028992E0,2.344966233E-1,-5.557330847E-1
4.979157413E0,9.782457352E0,2.303091735E-1,-5.593222976E-1
4.998619288E0,9.860223770E0,3.373879790E-1,-6.065805554E-1
5.018081059E0,9.838688850E0,4.947160780E-1,-6.669993401E-1
5.037542934E0,9.752547264E0,5.078766346E-1,-6.939185858E-1
5.057004704E0,9.678369522E0,4.175475538E-1,-6.753742099E-1
5.076466579E0,9.680762291E0,4.085744619E-1,-7.339983582E-1
5.095928454E0,9.707083702E0,5.252245665E-1,-7.836494446E-1
5.115390225E0,9.689735413E0,6.239284873E-1,-7.818548083E-1
5.134852100E0,9.771091461E0,5.545366406E-1,-8.614161611E-1
5.154313871E0,9.940981865E0,5.515456200E-1,-9.876375198E-1
5.173775746E0,9.911071777E0,6.340979934E-1,-9.038887620E-1
5.193237621E0,9.862018585E0,7.070791125E-1,-8.315058947E-1
5.212699392E0,9.811170578E0,7.387840152E-1,-8.584251404E-1
5.232161267E0,9.724431038E0,8.045865893E-1,-9.768698215E-1
5.251623038E0,9.616754532E0,7.651050687E-1,-1.161715388E0
5.271084913E0,9.350552559E0,5.778666735E-1,-1.390229940E0
5.290546788E0,8.866603851E0,3.451646566E-1,-1.633101463E0
5.310008559E0,8.312067986E0,1.531406492E-1,-1.862214208E0
5.329470434E0,7.820940971E0,1.304088384E-1,-2.132603168E0
5.348932204E0,7.223931789E0,1.992024779E-1,-2.401795626E0
5.368394079E0,6.337988853E0,3.230310678E-1,-2.659622431E0
5.387855954E0,5.184648514E0,4.372883439E-1,-2.490330219E0
5.407317725E0,4.289134502E0,6.233302951E-1,-1.330409408E0
5.426779600E0,4.289134502E0,7.082754970E-1,5.826523304E-1
5.446241371E0,4.958526611E0,6.388836503E-1,1.596610904E0
5.465703246E0,5.752345562E0,5.922235847E-1,7.208378315E-1
5.485165017E0,6.881159782E0,5.826523304E-1,-1.052243710E0
5.504626892E0,8.734998703E0,5.838487148E-1,-2.047657967E0
5.524088767E0,1.267597771E1,5.569294691E-1,-1.723430514E0
5.543550538E0,1.806760597E1,8.410771489E-1,-1.106680512E0
5.563012413E0,2.272224426E1,1.124028444E0,-2.013560295E0
5.582474184E0,2.590410042E1,6.592226624E-1,-4.113860130E0
5.601936059E0,2.800918579E1,-4.899304509E-1,-5.443671703E0
5.621397934E0,2.848774910E1,-9.415757060E-1,-4.508078098E0
5.640859704E0,2.625285339E1,-5.988038778E-1,-3.410968781E0
5.660321579E0,2.192782593E1,-1.956132501E-1,-3.677768469E0
5.679783350E0,1.651645851E1,4.366901144E-2,-4.005585194E0
5.699245225E0,1.125164986E1,2.081755698E-1,-3.635894060E0
5.718706996E0,6.975676060E0,-5.324030295E-2,-2.723630428E0
5.738168871E0,3.232105255E0,-5.437689424E-1,-1.839482427E0
5.757630746E0,-1.633101404E-1,-9.014959335E-1,-9.337990284E-1
5.777092517E0,-2.985644341E0,-4.516452849E-1,1.794617027E-1
5.796554392E0,-4.373481750E0,9.517452121E-1,8.811569214E-1
5.816016163E0,-3.689134359E0,1.578664780E0,6.562315822E-1
5.835478038E0,-2.012363911E0,7.465606928E-1,6.179464459E-1
5.854939809E0,-2.518445849E-1,-7.345965505E-1,7.842476368E-1
5.874401684E0,1.459621787E0,-1.547558069E0,4.558327198E-1
5.893863454E0,2.129014015E0,-5.700899959E-1,-3.152543902E-1
5.913325329E0,1.666600943E0,1.646860242E0,-7.836494446E-1
5.932787204E0,7.920243144E-1,2.583052158E0,-1.202393413E0
5.952248975E0,-1.250249892E-1,1.454237938E0,-1.754537225E0
5.971710850E0,-1.549352705E-1,-8.901300430E-1,-2.274976015E0
5.991172621E0,2.050648928E0,-2.253440619E0,-3.443870068E0
6.010634496E0,5.725426197E0,-1.203589797E0,-3.835694790E0
6.030096267E0,1.176610756E1,3.547359705E-1,-5.158925533E0
6.049558142E0,2.342992020E1,2.501097918E0,-3.269193888E0
6.069019913E0,4.417031097E1,1.254437327E0,5.330012321E0
6.088481788E0,5.194519043E1,-1.962712765E0,4.363910198E0
6.107943559E0,3.253162003E1,-6.592226624E-1,7.405785918E-1
6.127405434E0,2.336471748E1,1.004985496E-1,-2.650649309E0
6.146867309E0,1.730908012E1,3.224328458E-1,-4.649254322E0
6.166329079E0,1.131206894E1,5.670989752E-1,-4.733003139E0
6.185790954E0,6.991229534E0,1.060618639E0,-3.764508247E0
6.205252725E0,2.574079037E0,2.109273195E0,-1.346560955E0
6.224714600E0,-3.976273060E0,2.713460922E0,1.508674622E0
6.244176371E0,-7.244270325E0,1.270588875E0,2.563311338E0
6.263638246E0,-6.511468410E0,-1.427318692E0,1.978864312E0
6.283100017E0,-3.256631613E0,-2.440080881E0,1.042672515E0
6.302561892E0,3.020938635E-1,-1.697109461E0,1.190429255E-1
6.322023663E0,1.652842283E0,-5.437689424E-1,-8.237292171E-1
6.341485538E0,6.849454641E-1,6.137589812E-1,-1.308275819E0
6.360947413E0,-3.343969584E-1,1.177866936E0,-1.378864050E0
6.380409184E0,-4.510470629E-1,5.204389095E-1,-6.370890141E-1
6.399871059E0,-2.081755698E-1,-6.071787477E-1,-4.773681164E-1
6.419332829E0,1.498505235E0,-6.334998012E-1,-1.344766378E0
6.438794704E0,9.908080101E0,1.615155302E-2,-1.707877159E0
6.458256475E0,2.569412994E1,1.667797327E0,-4.283152580E0
6.477718350E0,5.707480240E1,7.471588612E0,-2.797209740E0
6.497180121E0,5.345924759E1,7.534400463E0,-1.517647743E0
6.516641996E0,2.737747955E1,-2.263610125E0,1.700100541E0
6.536103871E0,1.622214127E1,-4.907081127E0,-1.133599758E0
6.555565642E0,1.110389328E1,-5.796613097E-1,-1.131805062E0
6.575027517E0,7.819744587E0,4.809573591E-1,-2.080559254E0
6.594489288E0,5.045266628E0,5.742774159E-2,-2.411366940E0
6.613951163E0,4.779663086E-1,3.678964674E-1,-1.412363529E0
6.633412934E0,-5.980261803E0,1.928615093E0,-7.351947427E-1
6.652874809E0,-7.862216949E0,2.966501951E0,-1.760519266E0
6.672336579E0,-5.407779217E0,1.666600943E0,-1.079162955E0
6.691798454E0,-1.427916884E0,6.705885530E-1,6.293123364E-1
6.711260225E0,1.539183140E0,8.093722463E-1,2.009970903E0
6.730722100E0,3.382254839E0,6.939185858E-1,2.062014818E0
6.750183871E0,3.509074450E0,-1.130608693E-1,8.883354068E-1
6.769645746E0,1.988435626E0,-6.969096065E-1,-5.659025311E-1
6.789107517E0,2.392822690E-2,-5.078766346E-1,-1.828116536E0
6.808569392E0,-1.275972724E0,-2.739782035E-1,-2.943770170E0
6.828031163E0,7.992027402E-1,-2.656033039E-1,-3.486940861E0
6.847493038E0,6.088537216E0,1.243071318E0,-2.260020971E0
6.866954809E0,1.397528076E1,2.369492531E0,-3.125026464E0
6.886416684E0,2.851945496E1,3.646063566E0,-2.753540754E0
6.905878559E0,5.288138199E1,1.935195327E0,5.230112076E0
6.925340329E0,4.920361328E1,-3.471387386E0,-2.681756020E0
6.944802204E0,2.637608337E1,-1.031306505E0,-1.767099500E0
6.964263975E0,1.806461525E1,1.788634956E-1,-3.780659676E0
6.983725850E0,1.312403393E1,5.264209956E-2,-2.737389088E0
7.003187621E0,8.985049248E0,-6.167500615E-1,-1.111466169E0
7.022649496E0,5.166104317E0,-7.393822074E-1,-3.511467278E-1
7.042111267E0,4.307080805E-1,-9.990034252E-2,5.611169338E-1
7.061573142E0,-5.072185993E0,7.812566161E-1,-7.956135273E-2
7.081034913E0,-6.842276573E0,1.503889084E0,-1.201795220E0
7.100496788E0,-4.156332970E0,1.651645780E0,2.410768867E-1
7.119958559E0,-1.856830359E0,1.329811215E0,2.303091764E0
7.139420434E0,-2.225325108E-1,1.710868180E-1,2.477169752E0
7.158882204E0,5.455635786E-1,-1.539183140E0,1.654636860E0
7.178344079E0,5.796613097E-1,-2.702693224E0,4.157529473E-1
7.197805850E0,1.501496136E-1,-2.078166485E0,-7.914260626E-1
7.217267725E0,1.788634956E-1,-4.402793646E-1,-1.514656782E0
7.236729496E0,1.316052437E0,1.113260746E0,-2.906681299E0
7.256191371E0,4.824528694E0,2.756531715E0,-5.368896008E0
7.275653142E0,1.711466408E1,4.783850670E0,-3.037090063E0
7.295115017E0,4.477748871E1,2.980260611E0,2.700300455E0
7.314576788E0,6.155117416E1,-8.297112584E-1,-1.264367485E1
7.334038663E0,3.858426666E1,-9.690931439E-2,2.428116798E0
7.353500434E0,2.207019997E1,-2.572284341E-1,7.472187042E0
7.372962309E0,1.249711418E1,-3.379862010E-1,-3.924229145E-1
7.392424184E0,7.775477409E0,5.407779217E-1,-5.077569485E0
7.411885954E0,4.950151920E0,7.405785918E-1,-4.604389191E0
7.431347725E0,1.200598717E0,3.529413342E-1,-2.353341103E0
7.450809600E0,-4.104289055E0,8.374879509E-2,-4.917250574E-1
7.470271371E0,-7.554739475E0,5.000999570E-1,-6.873382926E-1
7.489733246E0,-5.873781204E0,5.820540786E-1,-9.840483069E-1
7.509195017E0,-1.890928149E0,2.452643216E-1,6.508477330E-1
7.528656892E0,9.942178130E-1,-3.176472187E-1,2.297109842E0
7.548118663E0,2.816352367E0,-2.685943544E-1,3.235096216E0
7.567580538E0,3.219542980E0,-8.913264424E-2,2.760719061E0
7.587042309E0,2.070987940E0,3.565305769E-1,1.155135155E0
7.606504184E0,8.344969153E-1,1.062413216E0,-1.134197950E0
7.625965954E0,-3.337987661E-1,7.363911867E-1,-2.565105915E0
7.645427829E0,2.620140910E-1,-9.553344250E-1,-3.611367464E0
7.664889600E0,3.777668715E0,-9.320043921E-1,-3.242274761E0
7.684351475E0,9.153742790E0,8.243274093E-1,-3.282354355E0
7.703813246E0,2.017448616E1,2.639881611E0,-4.332803726E0
7.723275121E0,4.067858505E1,3.025125980E0,2.184048891E0
7.742736892E0,5.697849274E1,-3.081357241E0,2.468196630E0
7.762198767E0,3.478266907E1,-2.876770973E0,-1.878365755E0
7.781660538E0,2.302194405E1,2.772084951E0,-2.003988922E-1
7.801122413E0,1.772184181E1,3.379862070E0,-4.176671982E0
7.820584184E0,1.274477196E1,2.937189937E-1,-4.479962349E0
