"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.043945249E1,1.136208475E-1,-3.191768378E-2,1.901316643E-2
8.045891645E1,1.175914705E-1,-1.007926930E-2,3.932442144E-2
8.047838041E1,9.666935354E-2,7.024944760E-3,6.207913160E-2
8.049784426E1,7.086031139E-2,2.718348242E-2,7.414371520E-2
8.051730822E1,5.070177838E-2,6.566796452E-2,8.208495378E-2
8.053677218E1,5.039634556E-2,8.475748450E-2,7.933606207E-2
8.055623603E1,5.543597788E-2,4.413498193E-2,1.104901657E-1
8.057569999E1,6.444623321E-2,-3.359756200E-3,1.242346242E-1
8.059516384E1,5.894844979E-2,-2.336557768E-2,1.375209391E-1
8.061462780E1,5.497783050E-2,-6.872228812E-3,1.311068535E-1
8.063409176E1,3.313941509E-2,-7.635809598E-4,1.213330179E-1
8.065355561E1,3.054323897E-4,1.404988952E-2,9.613484144E-2
8.067301957E1,-3.787361458E-2,7.024944760E-3,6.070468575E-2
8.069248343E1,-6.490438432E-2,7.941242307E-3,4.192059487E-2
8.071194738E1,-6.948586553E-2,9.010255337E-3,3.932442144E-2
8.073141134E1,-5.558869615E-2,4.581485991E-4,4.466948658E-2
8.075087520E1,-3.543015569E-2,-1.175914705E-2,4.619665071E-2
8.077033916E1,-2.672533318E-2,-3.573558852E-2,4.787652567E-2
8.078980301E1,-3.436114267E-2,-5.696314201E-2,4.360047355E-2
8.080926697E1,-5.589412898E-2,-7.467821985E-2,3.978256881E-2
8.082873093E1,-8.261945844E-2,-4.581485689E-2,2.939786762E-2
8.084819478E1,-9.819651395E-2,-8.246674202E-3,2.145662531E-2
8.086765874E1,-1.070540547E-1,2.580903657E-2,2.634354308E-2
8.088712270E1,-1.032361463E-1,6.337722391E-2,3.214675933E-2
8.090658655E1,-8.750637621E-2,8.093958348E-2,3.672824427E-2
8.092605051E1,-7.574722916E-2,7.192932814E-2,3.291033953E-2
8.094551436E1,-8.124501258E-2,4.932733253E-2,2.359465137E-2
8.096497832E1,-9.682206810E-2,3.207040206E-2,1.305723470E-2
8.098444228E1,-1.024725661E-1,2.321286127E-2,7.559451740E-3
8.100390613E1,-9.132428467E-2,3.558287397E-2,4.352411721E-3
8.102337009E1,-7.987056673E-2,5.115992576E-2,3.436114406E-3
8.104283405E1,-8.261945844E-2,5.910116807E-2,-5.879573524E-3
8.106229791E1,-9.850194305E-2,5.085449293E-2,-1.992946304E-2
8.108176186E1,-1.122464016E-1,4.535670951E-2,-2.756527252E-2
8.110122572E1,-1.087339297E-1,5.497783050E-2,-4.237874225E-2
8.112068968E1,-8.811724186E-2,6.154462695E-2,-5.917752534E-2
8.114015363E1,-6.826414168E-2,6.108647957E-2,-7.506000996E-2
8.115961749E1,-6.291907281E-2,4.520399496E-2,-8.437569439E-2
8.117908145E1,-9.178243577E-2,2.641990222E-2,-8.956804872E-2
8.119854540E1,-1.473711282E-1,2.214384824E-2,-1.037706509E-1
8.121800926E1,-2.049451321E-1,3.451386094E-2,-1.112537459E-1
8.123747322E1,-2.415970266E-1,4.856374860E-2,-1.043815166E-1
8.125693718E1,-2.533561587E-1,4.520399496E-2,-9.857830405E-2
8.127640103E1,-2.493855506E-1,2.977965772E-2,-1.069776937E-1
8.129586499E1,-2.446513474E-1,3.741546720E-2,-1.263726503E-1
8.131532895E1,-2.415970266E-1,5.146535859E-2,-1.469893306E-1
8.133479280E1,-2.269362658E-1,4.321868345E-2,-1.587484777E-1
8.135425676E1,-1.930332631E-1,1.832594350E-2,-1.569158882E-1
8.137372061E1,-1.531743407E-1,-1.374445739E-3,-1.486692131E-1
8.139318457E1,-1.317940801E-1,7.330377586E-3,-1.440877318E-1
8.141264853E1,-1.389717311E-1,4.321868345E-2,-1.405752599E-1
8.143211238E1,-1.569922417E-1,7.345648855E-2,-1.317177117E-1
8.145157634E1,-1.670715213E-1,9.330959618E-2,-1.202640012E-1
8.147104030E1,-1.646280587E-1,9.147699922E-2,-1.123227626E-1
8.149050416E1,-1.464548260E-1,6.658425927E-2,-1.017853469E-1
8.150996811E1,-1.116355360E-1,3.955349326E-2,-8.101594448E-2
8.152943207E1,-4.871646687E-2,-1.252272818E-2,-5.413788930E-2
8.154889593E1,1.160643063E-2,-4.963276163E-2,-2.557996288E-2
8.156835988E1,4.077522457E-2,-4.123337194E-2,-6.795870606E-3
8.158782374E1,3.207040206E-2,1.527161949E-4,-5.726857111E-3
8.160728770E1,-1.130099874E-2,2.962694131E-2,-2.054032870E-2
8.162675166E1,-5.070177838E-2,1.114828233E-2,-4.161516204E-2
8.164621551E1,-7.391463965E-2,-4.734202102E-2,-6.895136088E-2
8.166567947E1,-7.864884287E-2,-1.046105921E-1,-1.033125073E-1
8.168514343E1,-6.582067907E-2,-1.380554438E-1,-1.269835234E-1
8.170460728E1,-4.505127668E-2,-1.285870373E-1,-1.427132785E-1
8.172407124E1,-1.664606482E-2,-8.307760954E-2,-1.518762559E-1
8.174353520E1,7.483093534E-3,-4.214967042E-2,-1.598175019E-1
8.176299905E1,1.618791744E-2,-2.168569900E-2,-1.746309698E-1
8.178246301E1,-6.108647678E-3,-2.855792828E-2,-1.947895139E-1
8.180192686E1,-5.910116807E-2,-5.604684353E-2,-2.144898921E-1
8.182139082E1,-1.217148080E-1,-6.001746282E-2,-2.427423894E-1
8.184085478E1,-1.644753367E-1,-6.337722391E-2,-2.570977211E-1
8.186031863E1,-1.733328849E-1,-1.064431891E-1,-2.442695498E-1
8.187978259E1,-1.821904182E-1,-1.545487940E-1,-2.051742077E-1
8.189924655E1,-2.107483447E-1,-1.966984570E-1,-1.486692131E-1
8.191871040E1,-2.492328286E-1,-2.240346521E-1,-9.781472385E-2
8.193817436E1,-3.000873327E-1,-2.046397030E-1,-6.604975462E-2
8.195763832E1,-3.457494676E-1,-1.270598769E-1,-4.237874225E-2
8.197710218E1,-3.668242991E-1,-1.786779426E-2,-1.901316643E-2
8.199656613E1,-3.503309488E-1,9.361502528E-2,-8.323032409E-3
8.201602999E1,-2.834412456E-1,1.794415265E-1,-6.337722298E-3
8.203549395E1,-1.867718995E-1,2.223547846E-1,-1.259908639E-2
8.205495791E1,-1.009454057E-1,2.189950198E-1,-3.184132650E-2
8.207442176E1,-4.993819445E-2,1.817322671E-1,-4.680751264E-2
8.209388572E1,-4.581485689E-2,1.291978955E-1,-5.337430909E-2
8.211334968E1,-5.757400393E-2,7.971785218E-2,-5.062541738E-2
8.213281353E1,-3.848448023E-2,4.627300799E-2,-4.833467677E-2
8.215227749E1,7.024944760E-3,5.238165334E-2,-5.490147322E-2
8.217174145E1,5.009091273E-2,8.781181276E-2,-6.635518372E-2
8.219120530E1,7.483093441E-2,1.119409725E-1,-6.620246917E-2
8.221066926E1,6.291907281E-2,1.342375278E-1,-5.306887627E-2
8.223013322E1,2.076940238E-2,1.463021189E-1,-3.565923125E-2
8.224959707E1,-2.229656465E-2,1.183550507E-1,-1.611155830E-2
8.226906103E1,-5.558869615E-2,6.123919412E-2,6.185005885E-3
8.228852499E1,-5.115992576E-2,4.642572254E-2,3.382663801E-2
8.230798884E1,-8.857538924E-3,7.651081681E-2,5.841394514E-2
8.232745280E1,3.802633286E-2,8.857539296E-2,7.399099320E-2
8.234691676E1,5.910116807E-2,5.711585656E-2,8.483384550E-2
8.236638061E1,3.069595434E-2,2.244928107E-2,8.880446851E-2
8.238584457E1,-2.825249545E-2,-2.183841541E-2,9.491311759E-2
8.240530853E1,-8.353576064E-2,-4.932733253E-2,9.964732081E-2
8.242477238E1,-1.220202371E-1,-6.215549260E-2,1.011744812E-1
8.244423634E1,-1.423314959E-1,-9.987638891E-2,1.019380614E-1
8.246370030E1,-1.574503928E-1,-1.346956789E-1,1.005636156E-1
8.248316416E1,-1.869246215E-1,-1.493564397E-1,7.582359016E-2
8.250262811E1,-2.153298408E-1,-1.582139730E-1,4.283689335E-2
8.252209207E1,-2.414443046E-1,-1.769980639E-1,2.955058403E-2
8.254155593E1,-2.619082630E-1,-2.145662606E-1,3.077231348E-2
8.256101988E1,-2.493855506E-1,-2.475529462E-1,1.870773360E-2
8.258048384E1,-2.116646469E-1,-2.429714650E-1,-1.091920771E-2
8.259994770E1,-1.727220118E-1,-2.344193608E-1,-3.794997558E-2
8.261941166E1,-1.656970680E-1,-2.148716897E-1,-4.008800164E-2
8.263887561E1,-1.805105358E-1,-1.901316643E-1,-1.840230078E-2
8.265833947E1,-1.731801629E-1,-1.514944583E-1,4.505127668E-3
8.267780343E1,-1.569922417E-1,-1.505781710E-1,2.710712515E-2
8.269726738E1,-8.552107215E-2,-2.466366589E-1,6.956222653E-2
8.271673124E1,9.162971983E-4,-2.755000293E-1,2.054032870E-2
8.273619520E1,4.810560122E-2,-1.736383140E-1,-5.612320080E-2
8.275565916E1,2.727511227E-1,-1.259908676E-1,-4.046979360E-3
8.277512311E1,2.976438701E-1,-1.934914142E-1,4.573849961E-2
8.279458697E1,1.783725172E-1,-8.277218044E-2,1.718057133E-2
8.281405093E1,1.893680729E-2,7.360920310E-2,-3.672824427E-2
8.283351488E1,-1.516471803E-1,1.461493969E-1,-6.757691503E-2
8.285297874E1,-1.994473487E-1,1.394298822E-1,-6.391172856E-2
8.287244270E1,-3.924806044E-2,8.093958348E-2,-5.001455545E-2
8.289190666E1,2.269362658E-1,3.039052337E-2,-1.962403022E-2
8.291137051E1,4.195113778E-1,2.641990222E-2,3.138317913E-2
8.293083447E1,4.645626545E-1,7.727439702E-2,8.422297984E-2
8.295029843E1,3.908007443E-1,1.423314959E-1,1.043815166E-1
8.296976228E1,2.700022459E-1,1.655443609E-1,9.017891437E-2
8.298922624E1,1.623373181E-1,1.346956789E-1,6.482802331E-2
8.300869020E1,1.030834317E-1,6.291907281E-2,4.024071619E-2
8.302815405E1,1.018617004E-1,6.872228812E-3,4.008800164E-2
8.304761801E1,1.276707351E-1,-6.261364091E-3,7.704532146E-2
8.306708197E1,1.502727419E-1,1.099556591E-2,1.111010313E-1
8.308654582E1,1.504254490E-1,4.230238497E-2,1.217911690E-1
8.310600978E1,1.282816082E-1,5.009091273E-2,1.152243689E-1
8.312547374E1,8.750637621E-2,4.444041103E-2,9.903645515E-2
8.314493759E1,4.337139800E-2,3.711003438E-2,7.704532146E-2
8.316440155E1,1.664606482E-2,3.329212964E-2,6.589704007E-2
8.318386551E1,7.941242307E-3,3.588830680E-2,6.223184988E-2
8.320332947E1,8.246674202E-3,2.657261863E-2,6.238456443E-2
8.322279332E1,1.007926930E-2,2.138026757E-3,6.436987966E-2
8.324225728E1,1.359174121E-2,-2.015853859E-2,6.299543381E-2
8.326172124E1,1.618791744E-2,-3.069595434E-2,5.917752534E-2
8.328118509E1,1.313359290E-2,-4.535670951E-2,5.230529606E-2
8.330064905E1,1.756236330E-2,-4.108065739E-2,3.794997558E-2
8.332011301E1,2.244928107E-2,-1.450803876E-2,2.634354308E-2
8.333957697E1,1.481347065E-2,3.222311661E-2,1.656970754E-2
8.335904082E1,1.985310577E-3,6.795870513E-2,7.406735327E-3
8.337850478E1,-7.483093534E-3,5.757400393E-2,3.436114406E-3
8.339796874E1,-1.069013402E-2,3.588830680E-2,3.130682046E-3
8.341743259E1,-7.635809947E-3,3.573558852E-2,4.199695308E-3
8.343689655E1,-3.207040019E-3,6.001746282E-2,6.185005885E-3
8.345636051E1,-2.443459118E-3,9.086613357E-2,4.352411721E-3
8.347582447E1,-8.857538924E-3,7.742711157E-2,6.795870606E-3
8.349528832E1,-2.535088919E-2,1.496618707E-2,-2.214384731E-3
8.351475228E1,-5.283980444E-2,-4.841103405E-2,-1.626427472E-2
8.353421624E1,-6.750056148E-2,-6.536252797E-2,-3.306305781E-2
8.355368009E1,-5.910116807E-2,-3.665188700E-2,-4.283689335E-2
8.357314405E1,-3.787361458E-2,-4.886918236E-3,-3.306305781E-2
8.359260801E1,-1.374445762E-2,-5.192350596E-3,-1.641699113E-2
8.361207197E1,1.359174121E-2,-3.207040206E-2,-1.122464053E-2
8.363153582E1,2.840521187E-2,-5.696314201E-2,-1.672242396E-2
8.365099978E1,2.229656465E-2,-6.597339362E-2,-2.145662531E-2
8.367046374E1,1.710421406E-2,-8.032871783E-2,-1.580612548E-2
8.368992770E1,1.084284950E-2,-6.169734150E-2,-7.559451740E-3
8.370939155E1,-1.679878100E-3,-6.291907281E-2,3.283398226E-3
8.372885551E1,-5.039634649E-3,-9.437860548E-2,1.137735695E-2
8.374831947E1,-6.414080039E-3,-1.304196268E-1,1.595884189E-2
8.376778332E1,-9.468403645E-3,-1.171333194E-1,2.038761228E-2
8.378724728E1,-2.138026757E-3,-8.017600328E-2,3.413207084E-2
8.380671124E1,9.315688163E-3,-5.451968312E-2,4.528035223E-2
8.382617520E1,1.267544460E-2,-5.345066637E-2,4.833467677E-2
8.384563905E1,-3.207040019E-3,-6.780599058E-2,4.757109284E-2
8.386510301E1,-3.283398226E-2,-7.635809481E-2,4.268417507E-2
8.388456697E1,-4.963276163E-2,-5.971203372E-2,4.085158184E-2
8.390403093E1,-4.642572254E-2,-2.977965772E-2,4.497491941E-2
8.392349478E1,-3.344484791E-2,-2.000582218E-2,5.306887627E-2
8.394295874E1,-2.367101051E-2,-3.588830680E-2,5.597048625E-2
8.396242270E1,-2.260199748E-2,-5.635227636E-2,5.077813566E-2
8.398188655E1,-2.443459071E-2,-6.979130208E-2,4.161516204E-2
8.400135051E1,-2.306014486E-2,-6.780599058E-2,3.596466407E-2
8.402081447E1,-1.420260593E-2,-5.451968312E-2,4.344775900E-2
8.404027843E1,3.359756200E-3,-3.405570984E-2,4.848739132E-2
8.405974228E1,8.704823442E-3,-1.756236330E-2,3.886627033E-2
8.407920624E1,4.276053514E-3,-3.313941509E-2,2.771798894E-2
8.409867020E1,7.941242307E-3,-5.574141070E-2,2.588539571E-2
8.411813416E1,1.069013402E-2,-7.849612087E-2,3.749182448E-2
8.413759801E1,7.177661173E-3,-6.734783947E-2,4.115701467E-2
8.415706197E1,4.428769462E-3,-3.115410358E-2,3.367391974E-2
8.417652593E1,1.221729559E-3,5.497782957E-3,1.809686981E-2
8.419598988E1,9.162971983E-4,4.062250629E-2,6.948587019E-3
8.421545374E1,1.298087649E-2,6.902772188E-2,4.657844082E-3
8.423491770E1,2.886336111E-2,7.513637096E-2,6.872228696E-4
8.425438166E1,3.970621154E-2,8.078686893E-2,-4.657844082E-3
8.427384561E1,3.817904741E-2,9.239330143E-2,-1.275180187E-2
8.429330947E1,3.207040206E-2,1.056796089E-1,-3.107774630E-2
8.431277343E1,3.405570984E-2,1.133154184E-1,-4.619665071E-2
8.433223738E1,3.130681813E-2,1.073594838E-1,-5.551233515E-2
8.435170124E1,2.138026804E-2,9.590577334E-2,-6.604975462E-2
8.437116520E1,3.512472380E-3,8.888082206E-2,-7.857248187E-2
8.439062916E1,-1.847865991E-2,8.200860023E-2,-7.948877662E-2
8.441009311E1,-3.283398226E-2,8.063415438E-2,-7.429642975E-2
8.442955697E1,-4.153880477E-2,8.170316368E-2,-6.727148592E-2
8.444902093E1,-3.252854943E-2,6.536252797E-2,-6.956222653E-2
8.446848488E1,9.162971983E-4,3.787361458E-2,-7.353284955E-2
8.448794884E1,2.993237413E-2,1.527161949E-4,-6.956222653E-2
8.450741270E1,3.069595434E-2,-2.535088919E-2,-6.207913160E-2
8.452687666E1,1.252272818E-2,-2.443459071E-2,-5.123628303E-2
8.454634061E1,-7.483093534E-3,-1.114828233E-2,-3.581194952E-2
8.456580457E1,-1.939495653E-2,-1.023198478E-2,-1.931859925E-2
8.458526843E1,-3.497200832E-2,-2.260199748E-2,-7.559451740E-3
8.460473238E1,-5.360338464E-2,-3.772090003E-2,-5.268708803E-3
8.462419634E1,-7.101303339E-2,-5.070177838E-2,-6.643154658E-3
8.464366030E1,-8.567378670E-2,-4.566214234E-2,-7.864884101E-3
8.466312416E1,-9.254601598E-2,-2.489273995E-2,-3.130682046E-3
8.468258811E1,-7.803797722E-2,1.435532235E-2,1.030834299E-2
8.470205207E1,-6.215549260E-2,4.978547990E-2,2.542724647E-2
8.472151603E1,-5.589412898E-2,6.352993846E-2,4.039343446E-2
8.474097988E1,-6.750056148E-2,5.375609919E-2,4.925097153E-2
8.476044384E1,-7.941242307E-2,1.970038936E-2,6.116283685E-2
8.477990780E1,-8.338304609E-2,-2.916879393E-2,7.964149863E-2
8.479937176E1,-7.315105945E-2,-7.819069177E-2,1.042288020E-1
8.481883561E1,-4.444041103E-2,-1.127045527E-1,1.204167232E-1
8.483829957E1,-3.970621154E-3,-1.099556610E-1,1.165988147E-1
8.485776353E1,2.703076601E-2,-8.063415438E-2,9.903645515E-2
8.487722749E1,3.115410358E-2,-6.719512492E-2,7.215840369E-2
8.489669145E1,4.123337101E-3,-7.635809481E-2,4.940368980E-2
8.491615530E1,-2.687804960E-2,-9.071341902E-2,4.146244749E-2
8.493561926E1,-2.611446939E-2,-8.857539296E-2,4.451677203E-2
8.495508322E1,2.672533318E-2,-6.261363626E-2,4.604393244E-2
8.497454718E1,1.290451884E-1,-3.955349326E-2,3.535379842E-2
8.499401113E1,2.312123179E-1,-3.558287397E-2,2.054032870E-2
8.501347499E1,3.006981909E-1,-4.749473557E-2,1.687514037E-2
8.503293895E1,3.205513060E-1,-5.986474827E-2,1.779143699E-2
8.505240291E1,3.028362095E-1,-3.863719851E-2,1.603520010E-3
8.507186686E1,2.692386508E-1,8.857538924E-3,-3.046688065E-2
8.509133072E1,2.272416949E-1,4.902189970E-2,-6.604975462E-2
8.511079468E1,1.808159798E-1,6.612611562E-2,-9.552398324E-2
8.513025863E1,1.382081509E-1,4.718930274E-2,-9.689842910E-2
8.514972259E1,1.088866442E-1,1.343902480E-2,-7.215840369E-2
8.516918655E1,8.811724186E-2,7.941242307E-3,-6.834049523E-2
8.518865051E1,6.750056148E-2,3.695731983E-2,-8.620829135E-2
8.520811436E1,7.254019380E-2,3.313941509E-2,-1.063668281E-1
8.522757832E1,8.399390429E-2,-7.635809598E-4,-1.133917719E-1
8.524704228E1,7.696896046E-2,-1.069013379E-3,-1.075885594E-1
8.526650624E1,5.345066637E-2,2.275471389E-2,-9.689842910E-2
8.528597020E1,2.199113183E-2,4.444041103E-2,-9.124792367E-2
8.530543416E1,-7.330377586E-3,5.115992576E-2,-9.262236953E-2
8.532489801E1,-3.772090003E-2,1.817322709E-2,-1.014799103E-1
8.534436197E1,-8.399390429E-2,-4.612028971E-2,-1.074358448E-1
8.536382593E1,-1.279761642E-1,-1.018617004E-1,-8.910989761E-2
8.538328988E1,-1.408043355E-1,-1.065959036E-1,-5.337430909E-2
8.540275384E1,-1.099556610E-1,-6.765327603E-2,-2.023489587E-2
8.542221780E1,-4.459312931E-2,-1.084284950E-2,1.756236190E-3
8.544168166E1,2.168569900E-2,3.833176568E-2,1.977674663E-2
8.546114561E1,7.192932814E-2,7.666353136E-2,3.688096255E-2
8.548060957E1,8.903354406E-2,9.086613357E-2,5.016727000E-2
8.550007353E1,5.955931544E-2,8.200860023E-2,5.826122686E-2
8.551953749E1,1.756236330E-2,4.657844082E-2,7.490729541E-2
8.553900134E1,-2.596175298E-2,1.328630932E-2,9.308052063E-2
8.555846530E1,-6.337722391E-2,-1.710421406E-2,9.521854669E-2
8.557792926E1,-8.155044913E-2,-3.527744114E-2,7.414371520E-2
8.559739322E1,-8.475748450E-2,-4.428769648E-2,4.069886729E-2
8.561685718E1,-9.269873053E-2,-2.641990222E-2,1.450803829E-3
8.563632103E1,-9.712749720E-2,-8.093958721E-3,-2.817613818E-2
8.565578499E1,-8.445205539E-2,-3.023780696E-2,-2.680169232E-2
8.567524895E1,-7.238747925E-2,-6.597339362E-2,-4.046979360E-3
8.569471290E1,-6.200277433E-2,-7.162389904E-2,9.086613543E-3
8.571417686E1,-3.772090003E-2,-5.039634556E-2,3.130682046E-3
8.573364072E1,-6.566796452E-3,-2.519817278E-2,-1.687514037E-2
8.575310468E1,1.084284950E-2,1.374445739E-3,-4.069886729E-2
8.577256863E1,6.261364091E-3,1.511890348E-2,-6.055197120E-2
8.579203259E1,-8.704823442E-3,1.267544460E-2,-6.696604937E-2
8.581149655E1,-1.252272818E-2,6.108647678E-3,-6.101011857E-2
8.583096040E1,2.443459118E-3,-6.566796452E-3,-5.001455545E-2
8.585042436E1,2.596175298E-2,-6.261364091E-3,-4.024071619E-2
8.586988832E1,3.543015569E-2,3.665188793E-3,-3.535379842E-2
8.588935228E1,4.398226365E-2,2.122755162E-2,-4.268417507E-2
8.590881624E1,4.489856213E-2,3.313941509E-2,-6.009382382E-2
8.592828009E1,3.222311661E-2,1.466075517E-2,-7.444914430E-2
8.594774405E1,1.970038936E-2,-2.535088919E-2,-8.025235683E-2
8.596720801E1,1.237001177E-2,-6.062832847E-2,-7.964149863E-2
8.598667197E1,1.664606482E-2,-9.101885557E-2,-7.276926935E-2
8.600613593E1,1.710421406E-2,-1.211039424E-1,-6.452259421E-2
8.602559978E1,3.817904973E-3,-1.511890292E-1,-7.750347257E-2
8.604506374E1,5.497782957E-3,-1.710421443E-1,-1.004109010E-1
8.606452770E1,3.008509055E-2,-1.696676910E-1,-1.227074638E-1
8.608399166E1,5.955931544E-2,-1.270598769E-1,-1.349247545E-1
8.610345561E1,7.666353136E-2,-7.040216774E-2,-1.222493127E-1
8.612291957E1,7.849612087E-2,-5.436696485E-2,-1.027016416E-1
8.614238343E1,7.528908551E-2,-5.711585656E-2,-1.008690447E-1
8.616184738E1,6.307178736E-2,-4.871646687E-2,-1.027016416E-1
8.618131134E1,4.444041103E-2,-4.046979174E-2,-8.743002266E-2
8.620077530E1,2.031125315E-2,-5.375609919E-2,-6.131555140E-2
8.622023926E1,-1.267544460E-2,-7.254019380E-2,-3.535379842E-2
8.623970311E1,-6.597339362E-2,-8.826996386E-2,-8.323032409E-3
8.625916707E1,-1.070540547E-1,-1.001818255E-1,1.886045001E-2
8.627863103E1,-1.304196268E-1,-1.020144150E-1,4.207331315E-2
8.629809499E1,-1.401934624E-1,-1.049160287E-1,5.612320080E-2
8.631755895E1,-1.472184062E-1,-1.237001196E-1,5.856665969E-2
8.633702280E1,-1.643226296E-1,-1.501200199E-1,5.703949928E-2
8.635648676E1,-1.928805560E-1,-1.346956789E-1,5.703949928E-2
8.637595072E1,-2.228129357E-1,-6.291907281E-2,5.566505343E-2
8.639541468E1,-2.403752953E-1,1.221729559E-3,4.619665071E-2
8.641487863E1,-2.367101014E-1,2.916879393E-2,3.061959706E-2
8.643434259E1,-2.151771188E-1,3.665188700E-2,1.901316643E-2
8.645380645E1,-1.966984570E-1,4.337139800E-2,1.840230078E-2
8.647327041E1,-1.873827726E-1,5.345066637E-2,3.016144782E-2
8.649273436E1,-1.838703007E-1,6.062832847E-2,4.161516204E-2
8.651219832E1,-1.837175786E-1,5.238165334E-2,4.558578506E-2
8.653166228E1,-1.756236255E-1,5.940660089E-2,4.680751264E-2
8.655112624E1,-1.591302752E-1,1.056796089E-1,4.665479809E-2
8.657059009E1,-1.609628648E-1,1.453858167E-1,5.047270283E-2
8.659005405E1,-1.798996776E-1,1.550069451E-1,5.551233515E-2
8.660951801E1,-1.999054998E-1,1.559232324E-1,6.879864633E-2
8.662898197E1,-1.846338809E-1,1.702785641E-1,9.567669779E-2
8.664844593E1,-1.230892539E-1,1.966984570E-1,1.143080741E-1
8.666790988E1,-3.329212964E-2,2.238819450E-1,1.220965981E-1
8.668737374E1,6.276635826E-2,2.306014597E-1,1.172096804E-1
8.670683770E1,1.331685185E-1,2.429714650E-1,1.023962051E-1
8.672630166E1,1.566868126E-1,2.377791107E-1,9.399681538E-2
8.674576561E1,1.600465775E-1,2.393062711E-1,9.750928730E-2
8.676522957E1,1.631008983E-1,2.622137070E-1,1.025489271E-1
8.678469353E1,1.797469556E-1,2.700022459E-1,1.178205460E-1
8.680415749E1,1.992946416E-1,2.469420880E-1,1.355356276E-1
8.682362134E1,2.055560052E-1,1.959348768E-1,1.486692131E-1
8.684308530E1,1.924224049E-1,1.319467872E-1,1.471420527E-1
8.686254926E1,1.702785641E-1,9.178243577E-2,1.295796931E-1
8.688201322E1,1.547015011E-1,8.109229803E-2,1.169042438E-1
8.690147718E1,1.437059343E-1,7.437278330E-2,1.133917719E-1
8.692094113E1,1.240055487E-1,6.734783947E-2,9.048434347E-2
8.694040509E1,7.834340632E-2,4.474584386E-2,6.009382382E-2
8.695986905E1,3.665188793E-3,1.740964688E-2,3.688096255E-2
8.697933290E1,-8.918625861E-2,3.054323839E-3,3.336848691E-2
8.699879686E1,-1.624900252E-1,-8.552107029E-3,5.444332212E-2
8.701826082E1,-1.919642538E-1,-1.588248461E-2,6.940951198E-2
8.703772478E1,-1.782197952E-1,-3.176496923E-2,6.055197120E-2
8.705718874E1,-1.169806048E-1,-7.681624591E-2,2.832885459E-2
8.707665270E1,-1.496618707E-2,-7.513637096E-2,1.229365356E-2
8.709611666E1,7.773254067E-2,-1.313359290E-2,2.222020552E-2
8.711558051E1,1.113301069E-1,6.887500733E-2,2.955058403E-2
8.713504447E1,1.143844277E-1,1.646280587E-1,-2.672533505E-3
8.715450843E1,1.084285006E-1,2.095266134E-1,-7.406735327E-3
8.717397238E1,8.521563560E-2,1.805105358E-1,2.023489587E-2
8.719343634E1,3.207040206E-2,9.453132749E-2,6.681333482E-2
8.721290030E1,-1.527161989E-2,3.970621154E-2,1.181259751E-1
8.723236426E1,-6.979130208E-2,3.466657549E-2,1.437823027E-1
8.725182822E1,-1.039997265E-1,4.825831577E-2,1.398116797E-1
8.727129218E1,-7.910698652E-2,6.078104675E-2,1.092684343E-1
8.729075613E1,-3.023780696E-2,4.428769648E-2,8.743002266E-2
8.731021999E1,-1.527161920E-3,7.483093534E-3,9.308052063E-2
8.732968395E1,-1.908952370E-2,-2.962694131E-2,1.179732606E-1
8.734914791E1,-6.582067907E-2,-4.199695215E-2,1.072831303E-1
8.736861186E1,-9.743293375E-2,-8.246674202E-3,5.749764666E-2
8.738807582E1,-7.895427197E-2,-3.512472380E-3,8.017600514E-3
8.740753978E1,-3.283398226E-2,-5.528326333E-2,-1.458439697E-2
8.742700374E1,-9.162971983E-4,-1.232419685E-1,-1.145371469E-3
8.744646770E1,2.336557768E-2,-1.530216336E-1,2.390008420E-2
8.746593166E1,3.634645417E-2,-1.299614757E-1,3.016144782E-2
8.748539561E1,3.649916872E-2,-5.406153202E-2,2.099847607E-2
8.750485947E1,3.481929377E-2,-1.221729559E-3,1.137735695E-2
8.752432343E1,3.207040206E-2,1.832594397E-3,5.726857111E-3
8.754378738E1,3.207040206E-2,-2.596175298E-3,2.519817324E-3
8.756325134E1,3.298669681E-2,8.246674202E-3,-2.825249685E-3
8.758271530E1,3.787361458E-2,3.772090003E-2,-2.267835476E-2
8.760217926E1,5.925388262E-2,6.933315098E-2,-5.703949928E-2
8.762164322E1,8.414662629E-2,1.091920808E-1,-8.941533417E-2
8.764110718E1,9.407317638E-2,1.837175786E-1,-1.072831303E-1
8.766057113E1,9.117157012E-2,2.742782831E-1,-1.107956022E-1
8.768003509E1,7.941242307E-2,3.017672002E-1,-1.101847365E-1
8.769949905E1,6.352993846E-2,2.790125012E-1,-1.115591824E-1
8.771896301E1,4.749473557E-2,2.263254076E-1,-1.120173261E-1
8.773842686E1,4.260781780E-2,1.382081509E-1,-9.949459881E-2
8.775789082E1,4.291325063E-2,6.337722391E-2,-9.185878932E-2
8.777735478E1,1.908952370E-2,4.001164436E-2,-9.918916970E-2
8.779681874E1,-1.832594397E-3,2.840521187E-2,-1.010217592E-1
8.781628270E1,-7.635809947E-3,2.809977904E-2,-8.330668509E-2
8.783574666E1,-2.809977904E-2,1.908952370E-2,-6.360629201E-2
8.785521061E1,-8.155044913E-2,-3.054323897E-4,-5.612320080E-2
