"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.601766585E1,8.086322546E-1,1.184237719E0,-6.788235158E-2
1.603712647E1,8.361211419E-1,-2.948186100E-1,3.535379842E-2
1.605658710E1,5.395463109E-1,-5.565741658E-1,2.532798052E-1
1.607604772E1,5.742128938E-2,1.518762559E-1,1.476002038E-1
1.609550835E1,-3.291034102E-1,5.768854022E-1,-4.329504073E-2
1.611496897E1,-4.274526238E-1,1.392008066E-1,-5.245801434E-2
1.613442960E1,-2.261726856E-1,4.436405376E-2,-1.092684343E-1
1.615389022E1,-1.366809905E-1,2.474765927E-1,-1.291215420E-1
1.617335085E1,-1.931859851E-1,4.570032060E-1,-1.876118481E-1
1.619281147E1,-1.831067204E-1,4.310414493E-1,-2.479347438E-1
1.621227210E1,-1.711948514E-1,3.021489978E-1,-2.482401729E-1
1.623173272E1,-2.243400961E-1,1.891390085E-1,-2.079230994E-1
1.625119335E1,-2.461785078E-1,6.345357746E-2,-1.753945500E-1
1.627065397E1,-2.008218020E-1,1.687514037E-2,-1.066722646E-1
1.629011460E1,-1.044578776E-1,-3.504836559E-2,-3.718639165E-2
1.630957522E1,-8.826996386E-2,-2.451858521E-1,-7.582359016E-2
1.632903585E1,-1.275180280E-1,-5.683333278E-1,-1.874591261E-1
1.634849647E1,-2.290742993E-1,-7.019599676E-1,-2.853502035E-1
1.636795710E1,-2.820668221E-1,-7.018072605E-1,-3.710239828E-1
1.638741772E1,-3.688096106E-1,-5.362629294E-1,-4.435641766E-1
1.640687835E1,-3.068068326E-1,6.681333482E-2,-6.578249931E-1
1.642633908E1,2.049451321E-1,-5.855902433E-1,-3.960694373E-1
1.644579970E1,6.791289449E-1,5.629882812E-1,-8.804088831E-2
1.646526033E1,5.134318471E-1,1.549993038E0,8.437569439E-2
1.648472095E1,6.623301506E-1,1.414533734E0,5.803979039E-1
1.650418158E1,3.130682111E-1,5.495492220E-1,1.060079455E0
1.652364220E1,-3.008508980E-1,2.960403562E-1,8.836922646E-1
1.654310283E1,-6.268999577E-1,4.887681901E-1,4.997637570E-1
1.656256345E1,-5.320632458E-1,3.172678947E-1,3.925569654E-1
1.658202408E1,-9.529490769E-2,-3.823249936E-1,4.861720204E-1
1.660148470E1,9.162971377E-2,-2.112828493E-1,4.576140642E-1
1.662094532E1,-1.298087686E-1,3.849211633E-1,2.102138400E-1
1.664040595E1,-5.253437161E-2,3.610974550E-1,-4.222602770E-2
1.665986658E1,4.434878230E-1,-9.246965498E-2,-1.097265854E-1
1.667932720E1,9.998329282E-1,-4.099666178E-1,-1.133917719E-1
1.669878782E1,1.310763121E0,-4.550178945E-1,-1.559995860E-1
1.671824845E1,1.233794093E0,-3.394117355E-1,-2.505309284E-1
1.673770908E1,9.303470850E-1,-1.865428388E-1,-3.439932168E-1
1.675716970E1,6.656898856E-1,3.367391974E-2,-3.708712757E-1
1.677663032E1,3.956876695E-1,2.800051570E-1,-3.270417452E-1
1.679609095E1,2.932151034E-2,2.092975378E-1,-2.027307451E-1
1.681555158E1,-2.231183648E-1,-8.193223923E-2,-2.542724647E-2
1.683501220E1,-5.097666383E-1,-5.329031348E-1,2.013563067E-1
1.685447283E1,-1.197753072E0,-9.108757377E-1,2.555705607E-1
1.687393345E1,-1.089477301E0,-3.100062370E0,1.709657758E-1
1.689339408E1,-7.452550530E-1,1.101312876E0,1.601229310E-1
1.691285480E1,-1.154534444E-1,2.348546028E0,9.781472385E-2
1.693231543E1,-7.070759684E-2,1.165453672E0,-5.765036494E-2
1.695177605E1,-1.076649204E-1,-1.984546930E-1,6.574432552E-2
1.697123668E1,-9.773836285E-2,-4.809796512E-1,1.598175019E-1
1.699069730E1,-1.408043355E-1,-4.115701467E-2,6.131555140E-2
1.701015793E1,-3.023780696E-2,7.444914430E-2,-1.183550525E-2
1.702961855E1,2.098320574E-1,-6.513345987E-2,-1.534797717E-2
1.704907918E1,3.646862805E-1,-4.497491941E-2,-6.345357746E-2
1.706853980E1,2.609919906E-1,-8.880446851E-2,-1.424078494E-1
1.708800043E1,1.908952370E-2,-1.752418280E-1,-2.114355713E-1
1.710746105E1,-1.792888194E-1,-2.490037531E-1,-2.541961074E-1
1.712692168E1,-1.945604384E-1,-1.828776449E-1,-2.708421648E-1
1.714638230E1,-9.132428467E-2,-1.393535286E-1,-2.337321341E-1
1.716584293E1,-1.618791744E-2,-1.711184978E-1,-1.840993762E-1
1.718530355E1,2.367101051E-2,-1.996764243E-1,-1.553887278E-1
1.720476418E1,-6.032289565E-2,-2.644280791E-1,-1.129336283E-1
1.722422480E1,-2.064722925E-1,-3.869064748E-1,-5.154171586E-2
1.724368543E1,-1.537852138E-1,-4.276817143E-1,3.275762498E-2
1.726314605E1,1.301141977E-1,-5.913934708E-1,2.405280061E-2
1.728260668E1,6.391173005E-1,-6.811906099E-1,1.000291109E-2
1.730206730E1,9.514219165E-1,-5.522981286E-1,-1.476002038E-1
1.732152793E1,2.790125012E-1,-2.250044107E0,3.864483237E-1
1.734098855E1,-3.257436454E-1,1.161483049E0,9.926552884E-4
1.736044918E1,-3.304778337E-1,1.812664866E0,-4.130972922E-2
1.737990991E1,1.090393662E-1,8.604794145E-1,4.588358104E-1
1.739937053E1,5.439751148E-1,1.718057133E-2,8.723912835E-1
1.741883116E1,3.260490894E-1,2.186132371E-1,6.028471589E-1
1.743829178E1,-1.882990748E-1,9.667698741E-1,4.360047355E-2
1.745775241E1,-5.309942365E-1,1.211421251E0,-1.827249229E-1
1.747721303E1,-4.889972508E-1,6.002510190E-1,1.046105940E-2
1.749667366E1,-5.360338464E-2,4.446332157E-1,1.283579618E-1
1.751613428E1,-6.383536756E-2,5.011382103E-1,8.116865903E-2
1.753559491E1,-3.987419903E-1,2.826013267E-1,-5.551233515E-2
1.755505553E1,-5.126682520E-1,-1.196531355E-1,-5.474875495E-2
1.757451616E1,-3.515526950E-1,-2.668715417E-1,1.962403022E-2
1.759397678E1,-8.078686893E-2,-1.269835234E-1,7.276926935E-2
1.761343741E1,1.652389169E-1,1.373682171E-1,6.742420048E-2
1.763289803E1,3.478874862E-1,4.276817143E-1,1.168278884E-2
1.765235866E1,3.982838392E-1,5.637518167E-1,-2.924515121E-2
1.767181928E1,3.225366175E-1,3.678169549E-1,-6.039925665E-2
1.769127991E1,2.412915826E-1,-3.090212345E-1,-5.627591908E-2
1.771074053E1,-1.724165827E-1,-1.744095325E0,9.659299254E-2
1.773020116E1,-2.907716334E-1,-2.574871302E0,1.827249229E-1
1.774966178E1,-1.166751757E-1,-2.550894976E0,1.477529258E-1
1.776912251E1,3.410152495E-1,1.063744664E0,-1.312595755E-1
1.778858314E1,7.255546451E-1,1.332830548E0,-9.827287495E-2
1.780804376E1,7.296779752E-1,7.086794972E-1,-3.794997558E-2
1.782750439E1,8.103121519E-1,1.010217592E-1,8.254310489E-2
1.784696501E1,6.371319890E-1,7.338013500E-2,5.108356848E-2
1.786642564E1,3.927860558E-1,4.770090282E-1,-1.132390574E-1
1.788588626E1,1.957821548E-1,6.953932047E-1,-1.705076247E-1
1.790534689E1,9.346231073E-2,5.522981286E-1,-1.399643868E-1
1.792480751E1,4.948004708E-2,4.799106419E-1,-8.773545176E-2
1.794426814E1,2.367101051E-2,4.348593652E-1,-1.028543562E-1
1.796372876E1,-9.056070447E-2,3.636936247E-1,-1.529452652E-1
1.798318939E1,-2.625191510E-1,1.515708268E-1,-2.419788092E-1
1.800265001E1,-3.481929302E-1,-4.696023092E-2,-2.836703360E-1
1.802211064E1,-3.472766280E-1,-2.183077931E-1,-2.877936661E-1
1.804157126E1,-3.692677617E-1,-2.247218788E-1,-2.563341260E-1
1.806103189E1,-3.568977416E-1,-1.411861181E-1,-1.642462611E-1
1.808049251E1,-2.806923687E-1,-1.749363989E-1,-5.871937796E-2
1.809995314E1,-2.929096520E-1,-4.400517046E-1,-9.697478265E-3
1.811941376E1,-2.583957911E-1,-8.488729596E-1,-3.031416424E-2
1.813887449E1,-2.150243968E-1,-1.153236389E0,-1.503490955E-1
1.815833512E1,-2.145662606E-1,-1.103603601E0,-3.334558010E-1
1.817779574E1,-3.283398226E-2,-9.067524076E-1,-4.066068828E-1
1.819725637E1,1.099556610E-1,-9.944115281E-1,-5.416079760E-1
1.821671699E1,3.568977416E-1,-9.231694043E-2,-3.932442144E-2
1.823617762E1,3.306305707E-1,1.458516002E0,3.459021822E-2
1.825563824E1,6.174315810E-1,1.078558087E0,2.871828079E-1
1.827509887E1,7.661771774E-1,1.874591261E-1,6.634755135E-1
1.829455949E1,5.479456782E-1,1.549305767E-1,7.367792726E-1
1.831402012E1,1.470656991E-1,6.596575975E-1,3.896553814E-1
1.833348074E1,-4.302015305E-1,8.201622963E-1,6.879864633E-2
1.835294137E1,-7.779362798E-1,2.260963321E-1,-1.259908639E-2
1.837240199E1,-5.736020207E-1,-8.475748822E-3,1.309541315E-1
1.839186262E1,-4.230238497E-1,3.253618479E-1,1.222493127E-1
1.841132324E1,-5.265654325E-1,2.468657345E-1,-4.253146052E-2
1.843078397E1,-5.642863512E-1,-1.147662178E-1,-1.086575761E-1
1.845024460E1,-4.696022868E-1,-4.021781087E-1,-1.004109010E-1
1.846970522E1,-2.968802750E-1,-4.324159026E-1,-5.215258151E-2
1.848916585E1,-1.579085439E-1,-2.697731555E-1,-8.017600514E-3
1.850862647E1,-1.009454057E-1,4.505127668E-3,1.870773360E-2
1.852808710E1,-8.826996386E-2,2.465602905E-1,-2.298378758E-2
1.854754772E1,-1.198822111E-1,3.000109792E-1,-1.404225379E-1
1.856700835E1,-1.401934624E-1,1.627191007E-1,-1.585957706E-1
1.858646897E1,-1.818849891E-1,1.660788655E-1,-2.985601686E-2
1.860592960E1,-3.839285076E-1,1.718820781E-1,-4.833467677E-2
1.862539022E1,-5.532907844E-1,-2.209727049E0,1.049923822E-1
1.864485085E1,-2.182314396E-1,-3.126635075E0,5.119810700E-1
1.866431147E1,2.018908113E-1,1.485852242E0,-1.642462611E-1
1.868377210E1,6.559160352E-1,1.788383007E0,-1.503490955E-1
1.870323282E1,9.605848789E-1,5.541307330E-1,-3.462839723E-1
1.872269345E1,9.790635109E-1,-6.113992929E-1,-1.451567411E-1
1.874215408E1,5.816959739E-1,-7.680860758E-1,5.383246019E-2
1.876161470E1,9.529490769E-2,-1.207221523E-1,5.963567272E-2
1.878107532E1,-1.872300506E-1,2.221257091E-1,4.543306679E-2
1.880053595E1,-7.834340632E-2,1.790597439E-1,6.650790572E-2
1.881999658E1,2.947422490E-2,4.604393244E-2,-5.184714869E-2
1.883945720E1,-1.525634825E-1,1.060613990E-1,-1.727983803E-1
1.885891783E1,-4.309650958E-1,2.421315312E-1,-2.433532625E-1
1.887837845E1,-5.229002237E-1,2.810741663E-1,-2.491564751E-1
1.889783908E1,-4.969384968E-1,2.076176703E-1,-2.166279256E-1
1.891729970E1,-4.025598764E-1,1.074358448E-1,-1.870009750E-1
1.893676032E1,-2.425133139E-1,-9.239329956E-3,-1.677587330E-1
1.895622095E1,-1.039997265E-1,-9.903645515E-2,-1.308014244E-1
1.897568158E1,-3.802633286E-2,-1.834885031E-1,-1.175151095E-1
1.899514220E1,-6.520981342E-2,-4.070650041E-1,-1.393535286E-1
1.901460282E1,7.941242307E-2,-5.539780259E-1,-1.486692131E-1
1.903406345E1,6.114756465E-1,-3.913352489E-1,-1.799760312E-1
1.905352408E1,1.155450702E0,-5.280162692E-1,-2.401462197E-1
1.907298480E1,7.812960744E-1,-2.471024275E0,2.629009187E-1
1.909244543E1,1.934914142E-1,3.204749227E-1,-4.171442986E-1
1.911190605E1,1.711948514E-1,1.368108034E0,-5.113701820E-1
1.913136668E1,7.157807946E-1,1.255861640E0,-1.118646115E-1
1.915082730E1,5.691732764E-1,4.452440739E-1,5.119810700E-1
1.917028793E1,-1.988364905E-1,4.347066581E-1,4.501309991E-1
1.918974855E1,-7.363975048E-1,8.216894865E-1,5.276344717E-2
1.920920918E1,-5.768090487E-1,5.306124091E-1,1.417969912E-1
1.922866980E1,5.299251899E-2,-2.074649483E-1,3.614028692E-1
1.924813043E1,2.835939825E-1,2.525162399E-1,4.342485070E-1
1.926759105E1,-1.125518382E-1,5.880337358E-1,2.151007652E-1
1.928705168E1,-4.847212136E-1,3.473529816E-1,-2.008217946E-2
1.930651230E1,-4.312705398E-1,-5.077813566E-2,-8.422297984E-2
1.932597293E1,-3.909534588E-2,-7.444914430E-2,-2.634354308E-2
1.934543355E1,2.730565667E-1,1.879172772E-1,4.100430012E-2
1.936489428E1,3.568977416E-1,3.730092943E-1,2.237292193E-2
1.938435491E1,2.139553875E-1,3.410916328E-1,-1.947131567E-2
1.940381553E1,-4.550942779E-2,2.138790339E-1,3.291033953E-2
1.942327616E1,-2.495382577E-1,-3.382663801E-2,1.810450554E-1
1.944273678E1,-1.718057245E-1,-4.502837062E-1,3.723984361E-1
1.946219741E1,-1.481347065E-2,-8.119156361E-1,4.536434710E-1
1.948165803E1,-2.988655865E-1,-1.495015144E0,2.928332984E-1
1.950111866E1,8.949168772E-2,-2.946735382E0,-2.942077518E-1
1.952057928E1,8.335250020E-1,4.472293854E-1,4.818195850E-2
1.954004001E1,1.131932378E0,1.265940905E0,1.359937787E-1
1.955950064E1,1.296713233E0,5.141190886E-1,7.887791097E-2
1.957896126E1,1.218675256E0,4.085158184E-2,7.254019380E-3
1.959842189E1,8.382592201E-1,4.046979360E-3,5.337430909E-2
1.961788251E1,4.413498044E-1,3.536143601E-1,1.198822167E-2
1.963734314E1,3.327685893E-1,3.974438906E-1,5.184714869E-2
1.965680376E1,5.122101307E-1,1.912770271E-1,5.261072889E-2
1.967626439E1,5.065596104E-1,1.666897237E-1,-1.137735695E-2
1.969572501E1,2.385426909E-1,2.277761996E-1,-5.474875495E-2
1.971518564E1,-5.940660089E-2,1.201112866E-1,-1.830303669E-1
1.973464626E1,-3.025307953E-1,-7.658717036E-2,-2.827540338E-1
1.975410689E1,-5.100721121E-1,-1.902080178E-1,-3.293324709E-1
1.977356751E1,-6.504182816E-1,-2.989419401E-1,-3.511708975E-1
1.979302824E1,-6.893609166E-1,-3.398698866E-1,-2.887099683E-1
1.981248887E1,-6.084213257E-1,-2.384663373E-1,-1.766162813E-1
1.983194949E1,-4.071413875E-1,-1.224020272E-1,-9.659299254E-2
1.985141012E1,-3.480401933E-1,-2.358701676E-1,-6.543888897E-2
1.987087074E1,-4.728093445E-1,-5.747473836E-1,-5.810851231E-2
1.989033137E1,-7.806851864E-1,-6.669879556E-1,-3.810269013E-2
1.990979199E1,-8.625410795E-1,-6.796634197E-1,-8.849903196E-2
1.992925262E1,-6.511818767E-1,-7.456368208E-1,-1.992182732E-1
1.994871324E1,-2.197586000E-1,-1.080848813E0,-5.139663815E-1
1.996817387E1,3.901898861E-1,-8.409317136E-1,-3.261254430E-1
1.998763449E1,2.547306120E-1,1.045418739E0,-1.715766490E-1
2.000709522E1,2.961167097E-1,1.244255185E0,3.642281145E-2
2.002655585E1,1.013882875E0,6.225475669E-1,4.595993757E-1
2.004601647E1,1.068555236E0,3.494910002E-1,9.140827656E-1
2.006547710E1,4.268417656E-1,7.922152877E-1,6.552288532E-1
2.008493772E1,-3.159697950E-1,1.205618024E0,1.390480995E-1
2.010439835E1,-8.080213666E-1,6.566032767E-1,-2.298378758E-2
2.012385897E1,-4.865537882E-1,1.094211563E-1,1.462257504E-1
2.014331960E1,-1.148425788E-1,2.282343507E-1,2.877936661E-1
2.016278022E1,-2.716821134E-1,2.622900605E-1,1.269835234E-1
2.018224085E1,-4.883863926E-1,8.972076327E-2,-4.879282415E-2
2.020170147E1,-5.253437161E-1,-1.734092385E-1,-1.550832987E-1
2.022116210E1,-2.646571696E-1,-1.489746422E-1,-2.041051984E-1
2.024062272E1,1.488982886E-1,-2.664897591E-2,-2.019671649E-1
2.026008335E1,4.524980783E-1,1.818086356E-1,-1.821140647E-1
2.027954397E1,5.752819180E-1,3.597230017E-1,-1.514181048E-1
2.029900470E1,5.375609994E-1,4.331794977E-1,-9.781472385E-2
2.031846533E1,3.558287323E-1,2.835176289E-1,-4.505127668E-3
2.033792595E1,-4.276053514E-3,8.513928205E-2,6.559160352E-2
2.035738658E1,-4.995346665E-1,-8.697187155E-2,1.347720474E-1
2.037684720E1,-1.369253397E0,-4.776198864E-1,3.090212345E-1
2.039630782E1,-1.592524529E0,-3.609218121E0,6.598103046E-1
2.041576845E1,-9.239329696E-1,-1.242575288E0,2.088394016E-1
2.043522918E1,-3.772090003E-2,1.889022946E0,-2.099847607E-2
2.045468980E1,7.721330523E-1,1.469664335E0,3.306305781E-2
2.047415043E1,7.956513762E-1,1.132390574E-1,1.462257504E-1
2.049361105E1,4.831940532E-1,-6.472876072E-1,3.409388959E-1
2.051307168E1,3.283398226E-2,-2.335794270E-1,2.483928949E-1
2.053253230E1,-7.589995116E-2,3.346775472E-1,2.390008420E-2
2.055199293E1,-6.963858753E-2,4.847975671E-1,-5.535962060E-2
2.057145355E1,-1.704312712E-1,4.363865256E-1,-1.463784724E-1
2.059091418E1,-3.538434207E-1,3.342193961E-1,-2.044106275E-1
2.061037480E1,-5.244274139E-1,3.523926139E-1,-2.039524764E-1
2.062983543E1,-4.679224193E-1,2.696204484E-1,-1.030070707E-1
2.064929605E1,-2.109010667E-1,1.075885594E-1,-7.635809743E-5
2.066875668E1,7.910698652E-2,1.301905513E-1,1.259908639E-2
2.068821741E1,2.179260105E-1,3.571268320E-1,-1.603520010E-3
2.070767803E1,1.336266696E-1,3.285689056E-1,-5.978839099E-2
2.072713866E1,-9.101885557E-2,5.520690605E-2,-1.434768587E-1
2.074659928E1,-3.407098353E-1,-1.074358448E-1,-1.863901168E-1
2.076605991E1,-4.228711426E-1,-2.025780380E-1,-3.088684976E-1
2.078552053E1,-3.039052188E-1,-4.650971591E-1,-3.641517758E-1
2.080498116E1,-5.925388262E-2,-9.598976374E-1,-4.166861475E-1
2.082444178E1,3.179551065E-1,-2.657185316E0,4.327213466E-1
2.084390241E1,2.970330119E-1,4.724275470E-1,-1.071304083E-1
2.086336314E1,2.588539422E-1,7.625883222E-1,-2.041051984E-1
2.088282376E1,6.345357895E-1,-2.731329203E-1,1.666897237E-1
2.090228439E1,8.197805285E-1,-9.203441739E-1,7.224239707E-1
2.092174501E1,4.466948807E-1,-5.527562499E-1,7.112756968E-1
2.094120564E1,-1.999054998E-1,4.197404683E-1,1.393535286E-1
2.096066626E1,-7.588467598E-1,9.672279954E-1,-2.917642891E-1
2.098012689E1,-8.921679854E-1,5.947532058E-1,-3.284161687E-1
2.099958751E1,-3.642281294E-1,1.992182732E-1,-2.100611329E-1
2.101904814E1,-6.795870513E-2,6.419425011E-1,-7.108938694E-2
2.103850887E1,-1.160643063E-2,6.065123677E-1,-1.556941569E-1
2.105796949E1,1.327103674E-1,1.908188909E-1,-9.995274991E-2
2.107743012E1,1.394298822E-1,-1.292742640E-1,-8.269581944E-2
2.109689074E1,-1.466075517E-2,-1.526398361E-1,-1.729510874E-1
2.111635137E1,-1.731801629E-1,1.367573589E-1,-2.868773639E-1
2.113581199E1,-1.956294477E-1,5.141190886E-1,-3.267363012E-1
2.115527262E1,-4.612028971E-2,6.488147378E-1,-2.703840137E-1
2.117473324E1,-3.940077871E-2,3.992764950E-1,-1.895971596E-1
2.119419387E1,-1.788306683E-1,-1.446985900E-1,-1.840230078E-2
2.121365449E1,-3.947713673E-1,-9.623411298E-1,1.737146676E-1
2.123311512E1,-9.976949096E-1,-2.139935732E0,1.503490955E-1
2.125257585E1,-9.285144806E-1,-3.108156443E0,3.100902438E-1
2.127203647E1,2.295324355E-1,6.028471589E-1,9.308052063E-2
2.129149710E1,1.373224020E0,1.638873816E0,2.187659442E-1
2.131095772E1,1.579543591E0,9.684497714E-1,1.973856837E-1
2.133041835E1,1.336113930E0,-2.237292193E-2,1.636354029E-1
2.134987897E1,7.550288439E-1,-4.050796926E-1,2.128100246E-1
2.136933970E1,1.606574357E-1,-8.162680268E-2,8.132137358E-2
2.138880033E1,-1.377500147E-1,1.854738146E-1,1.015562657E-2
2.140826095E1,-1.360701323E-1,1.414915472E-1,-3.657552972E-2
2.142772158E1,-1.493564397E-1,1.876118481E-1,-9.292780608E-2
2.144718220E1,-3.155116439E-1,2.176969349E-1,-1.324812919E-1
2.146664282E1,-4.825831652E-1,2.512181364E-2,-1.567631811E-1
2.148610345E1,-5.645917654E-1,-1.636354029E-1,-1.702021956E-1
2.150556408E1,-5.635227561E-1,-2.102138400E-1,-2.016617358E-1
2.152502470E1,-5.268708467E-1,-3.565159440E-1,-2.598465979E-1
2.154448532E1,-4.616610706E-1,-5.929206014E-1,-3.081049323E-1
2.156394595E1,-3.332267404E-1,-6.952404976E-1,-2.830594778E-1
2.158340658E1,-1.600465775E-1,-6.155226231E-1,-1.915824711E-1
2.160286720E1,-1.325576603E-1,-6.573668718E-1,-9.964732081E-2
2.162232793E1,-7.223475724E-2,-8.635337353E-1,-8.498656005E-2
2.164178855E1,-1.128572673E-1,-8.375719786E-1,-1.889862865E-1
2.166124918E1,5.345067009E-3,-8.090140224E-1,-3.638463318E-1
2.168070980E1,3.784307241E-1,-8.591049314E-1,-4.794524908E-1
2.170017043E1,5.832231641E-1,-1.257846951E0,-7.438042164E-1
2.171963105E1,4.798342884E-1,-4.887681901E-1,-4.198931754E-1
2.173909168E1,2.901607752E-1,1.348865747E0,-3.128391206E-1
2.175855230E1,-1.299614757E-1,1.144073367E0,-3.382663801E-2
2.177801293E1,-2.367101051E-2,3.937787116E-1,3.476584256E-1
2.179747366E1,2.214384824E-1,5.006800294E-1,6.474403143E-1
2.181693428E1,-1.463021189E-1,1.028925419E0,5.122864842E-1
2.183639491E1,-5.656607747E-1,1.456683397E0,2.114355713E-1
2.185585553E1,-5.520690680E-1,1.130328894E0,2.343430072E-1
2.187531616E1,-1.690568328E-1,1.072831303E-1,4.110356271E-1
2.189477678E1,4.612028971E-2,6.253728271E-2,4.951822758E-1
2.191423741E1,-1.017089859E-1,3.882809281E-1,3.551415205E-1
2.193369803E1,-3.055851161E-1,3.253618479E-1,8.620829135E-2
2.195315866E1,-2.901607752E-1,1.608865112E-1,-6.162098423E-2
2.197261928E1,-5.635227636E-2,2.649625950E-2,-1.184314117E-1
2.199207991E1,1.965457499E-1,7.338013500E-2,-1.227074638E-1
2.201154064E1,3.616319597E-1,2.425896823E-1,-8.681915700E-2
2.203100126E1,4.074468017E-1,5.070941448E-1,-1.086575761E-1
2.205046189E1,2.678641975E-1,5.871174335E-1,-1.834885031E-1
2.206992251E1,1.802051067E-2,3.041343093E-1,-1.960112303E-1
2.208938314E1,-1.375972927E-1,1.733328775E-2,-1.092684343E-1
2.210884376E1,-2.687804997E-1,-6.818778068E-2,3.817904799E-4
2.212830439E1,-5.170970559E-1,-1.702021956E-1,1.031597927E-1
2.214776501E1,-1.180038095E0,-9.815833569E-1,3.100902438E-1
2.216722574E1,-6.797397733E-1,-2.433761597E0,3.478111327E-1
2.218668637E1,-5.105302334E-1,2.562654018E0,4.675406218E-1
2.220614699E1,-1.682932526E-1,2.913137674E0,7.826705277E-2
2.222560762E1,3.524689674E-1,1.394680619E0,-1.879172772E-1
2.224506835E1,7.024945021E-1,-2.865719497E-1,9.659299254E-2
2.226452897E1,7.090612650E-1,-4.592939615E-1,1.579848975E-1
2.228398960E1,5.955931544E-1,5.291616172E-2,7.475458086E-2
2.230345022E1,4.444041252E-1,1.775325835E-1,7.933606207E-2
2.232291085E1,3.381136656E-1,2.573267929E-2,2.603811212E-2
2.234237147E1,2.287688553E-1,6.314814836E-2,-8.361211419E-2
2.236183210E1,1.530216336E-1,5.459604040E-2,-1.990655661E-1
2.238129272E1,9.254601598E-2,7.536543906E-2,-2.813795805E-1
2.240075345E1,5.742128938E-2,1.132390574E-1,-3.522399068E-1
2.242021408E1,4.520399496E-2,8.773545176E-2,-3.989710510E-1
2.243967470E1,1.847865991E-2,-5.268708803E-3,-4.275289774E-1
2.245913533E1,7.773254067E-2,-1.208748668E-1,-4.165334105E-1
2.247859595E1,2.582430840E-1,-1.563050300E-1,-3.178787529E-1
2.249805658E1,4.225656986E-1,-2.560287118E-1,-1.744782478E-1
2.251751720E1,3.394880891E-1,-5.049561262E-1,-1.376736462E-1
2.253697782E1,1.618791744E-2,-7.334195375E-1,-1.379790753E-1
2.255643845E1,-3.562868834E-1,-8.865938783E-1,-2.894735336E-1
2.257589918E1,8.185587823E-2,-1.195691466E0,-3.585012555E-1
2.259535980E1,7.147117853E-1,-1.484172344E0,-3.241401315E-1
2.261482043E1,4.615083337E-1,-2.320446253E0,-5.581776798E-2
2.263428105E1,3.428478539E-1,1.767689884E-1,-3.326922357E-1
2.265374168E1,2.661843300E-1,1.000825524E0,-3.452149630E-1
2.267320241E1,-6.322450191E-2,8.544471115E-2,-7.292198390E-2
2.269266303E1,-6.475166976E-2,-5.345830321E-1,3.792706728E-1
2.271212366E1,-3.066541255E-1,-1.077412739E-1,5.327504277E-1
2.273158428E1,-6.452259421E-1,6.289616227E-1,3.727038801E-1
2.275104491E1,-3.449858725E-1,1.082070589E0,2.792415619E-1
2.277050553E1,3.558287323E-1,9.498183727E-1,3.424660563E-1
2.278996626E1,7.582359314E-1,1.963166744E-1,3.267363012E-1
2.280942689E1,5.505418777E-1,4.159225523E-1,2.787834108E-1
2.282888751E1,-4.337139800E-2,5.171734095E-1,1.848629564E-1
2.284834814E1,-3.478874862E-1,2.844339013E-1,1.573740393E-1
2.286780876E1,-8.628465235E-2,7.750347257E-2,9.308052063E-2
2.288726939E1,3.897317350E-1,-2.863428742E-2,1.626427472E-2
2.290673001E1,6.583595276E-1,2.160934173E-2,-2.481638081E-2
2.292619064E1,6.255255342E-1,1.833357960E-1,-2.466366626E-2
2.294565137E1,3.248273432E-1,3.690386713E-1,-1.550069358E-2
2.296511199E1,-1.959348768E-1,3.612501621E-1,-1.908952487E-3
2.298457262E1,-6.644681692E-1,2.222020552E-2,1.010217592E-1
2.300403324E1,-6.962331533E-1,-5.454258919E-1,3.352884054E-1
2.302349387E1,-4.101957083E-1,-1.336495757E0,4.657080472E-1
2.304295460E1,1.206457894E-2,-2.693989992E0,7.494547367E-1
2.306241522E1,2.991710305E-1,-4.894553870E-2,3.824777007E-1
2.308187585E1,4.283689260E-1,1.743026257E0,1.488219351E-1
2.310133647E1,7.909171581E-1,1.301371098E0,1.098793000E-1
2.312079710E1,1.281594276E0,3.023017049E-1,2.201403975E-1
2.314025783E1,1.440266490E0,-1.323285848E-1,3.099375069E-1
2.315971845E1,1.087797403E0,7.994692773E-2,1.877645552E-1
2.317917908E1,6.608029604E-1,4.628064334E-1,6.879864633E-2
2.319863970E1,4.621191919E-1,4.718166888E-1,4.069886729E-2
2.321810032E1,3.260490894E-1,3.305542171E-1,-7.597630471E-2
2.323756095E1,-2.260199748E-2,3.207803667E-1,-2.522107959E-1
2.325702158E1,-3.462076187E-1,2.871828079E-1,-3.375791609E-1
2.327648230E1,-4.721984863E-1,9.750928730E-2,-3.100902438E-1
2.329594293E1,-5.158752799E-1,-3.107774630E-2,-2.983310819E-1
2.331540355E1,-5.542070866E-1,2.374736778E-2,-2.964984775E-1
2.333486418E1,-5.574141145E-1,3.321577236E-2,-3.102429509E-1
2.335432480E1,-5.013672709E-1,-4.879282415E-2,-2.810741663E-1
2.337378543E1,-4.836521745E-1,-2.348011434E-1,-1.938732117E-1
2.339324605E1,-4.715875983E-1,-4.759400189E-1,-8.727730811E-2
2.341270678E1,-4.667007029E-1,-8.209258914E-1,-6.643154658E-3
2.343216741E1,-4.671588540E-1,-1.168966055E0,1.748600416E-2
2.345162803E1,-6.470585465E-1,-1.100243807E0,-5.703949928E-2
