"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.282868786E1,2.224308014E1,1.987239242E0,9.242277741E-1
5.284814858E1,2.421715927E1,1.555334687E0,1.724626899E0
5.286760931E1,2.218804550E1,3.613162339E-1,5.952146053E-1
5.288707015E1,1.539422417E1,-2.013560295E0,-1.986042857E-1
5.290653088E1,7.523034573E0,-3.840480328E0,3.050848842E-1
5.292599160E1,1.421336651E0,-4.117449760E0,1.371087432E0
5.294545233E1,-3.643072367E0,-3.866801500E0,1.046261668E0
5.296491306E1,-7.028318405E0,-3.104089260E0,3.966103494E-1
5.298437379E1,-8.796015739E0,-1.986042738E0,-1.333998591E-1
5.300383463E1,-7.741977692E0,6.640082598E-2,-2.291127741E-1
5.302329536E1,-6.500700951E0,2.950350285E0,-6.921239495E-1
5.304275608E1,-4.992026329E0,5.352744102E0,-1.682154298E0
5.306221681E1,-3.125026464E0,5.388038158E0,-2.775674343E0
5.308167754E1,-4.725824594E-1,3.403790236E0,-4.140779495E0
5.310113838E1,2.920439959E0,1.348953724E0,-5.994020939E0
5.312059911E1,7.786244869E0,2.321037948E-1,-7.758727551E0
5.314005983E1,1.384307766E1,-6.185446382E-1,-5.020142078E0
5.315952056E1,2.192304039E1,1.124626622E-1,-9.008977413E-1
5.317898140E1,2.933301544E1,2.301297188E0,1.235294700E0
5.319844213E1,3.012503815E1,6.711867452E-1,3.159722328E0
5.321790286E1,2.765684319E1,-5.505885124E0,5.747560024E0
5.323736369E1,2.598844719E1,-1.177508068E1,2.004587173E0
5.325682442E1,2.600938416E1,-1.111705399E1,-3.272184849E0
5.327628515E1,2.543091965E1,-4.406980991E0,-4.193421841E0
5.329574588E1,2.247039986E1,2.212762833E0,-3.664009571E0
5.331520671E1,1.729771423E1,5.941378593E0,-3.659822226E0
5.333466744E1,1.029930687E1,6.303293228E0,-2.924029350E0
5.335412817E1,3.415156126E0,5.144568920E0,-2.430509567E0
5.337358890E1,-2.730808735E0,3.996013880E0,-3.829114437E0
5.339304963E1,-8.331808090E0,2.861217737E0,-3.505485058E0
5.341251046E1,-1.288235855E1,1.377069473E0,-1.721037745E0
5.343197119E1,-1.445384502E1,-1.193420291E0,-9.631111473E-2
5.345143192E1,-1.051825047E1,-4.299304008E0,-7.728816867E-1
5.347089265E1,-4.024129391E0,-5.300700188E0,-8.793623447E-1
5.349035338E1,2.979064286E-1,-4.303491592E0,-8.985049129E-1
5.350981411E1,2.247458696E0,-1.782054663E0,-5.856433511E-1
5.352927494E1,3.231507063E0,-1.770688742E-1,-1.304686546E0
5.354873567E1,5.913262844E0,-1.800599098E-1,-1.536192179E0
5.356819640E1,1.305464172E1,-1.582253933E0,9.397810698E-1
5.358765713E1,2.806242561E1,-2.919243574E0,3.831507206E0
5.360711796E1,3.697269821E1,8.129615188E-1,9.260223508E-1
5.362657869E1,4.085864258E1,3.696312666E0,-3.321237803E0
5.364603942E1,3.242394257E1,5.968895912E0,-3.093321562E0
5.366550025E1,2.242732811E1,7.566105366E0,1.088734269E-1
5.368496098E1,1.982932091E1,3.019144058E0,8.745766878E-1
5.370442171E1,1.696511269E1,-1.543370605E0,-1.435693540E-2
5.372388244E1,1.409252930E1,-4.663012981E0,-5.940182209E-1
5.374334327E1,1.042014408E1,-4.980062008E0,-3.200400174E-1
5.376280400E1,4.119842529E0,-3.035893679E0,2.866601467E0
5.378226473E1,-2.553141832E0,-8.596215248E-1,5.887540340E0
5.380172546E1,-5.946164131E0,-1.076770201E-2,3.232703447E0
5.382118619E1,-6.610770702E0,-1.052842021E0,-6.538388133E-1
5.384064702E1,-8.157731056E0,-8.937192559E-1,-2.484946251E0
5.386010775E1,-8.688339233E0,1.313061476E0,-2.790629387E0
5.387956848E1,-6.885347366E0,3.011367321E0,-3.640081406E0
5.389902921E1,-3.799802303E0,2.675773859E0,-4.048655987E0
5.391848994E1,-1.170090318E0,1.387837172E0,-3.692125320E0
5.393795067E1,1.227517962E0,4.941178858E-1,-3.885943890E0
5.395741150E1,4.395615101E0,5.850451589E-1,-5.770291805E0
5.397687223E1,1.006660461E1,1.925624013E0,-6.397211552E0
5.399633296E1,2.350828552E1,3.655036688E0,-5.748756528E-1
5.401579369E1,4.359842682E1,2.777468920E0,2.842075109E0
5.403525452E1,4.433062744E1,-3.856033802E0,-2.676372051E0
5.405471525E1,2.951726151E1,-8.724829674E0,2.863610506E0
5.407417598E1,2.245903397E1,-7.667201996E0,4.356133461E0
5.409363681E1,2.295434761E1,-5.998806477E0,3.451048374E0
5.411309754E1,2.043231201E1,-3.906282902E0,2.278565407E0
5.413255827E1,1.717627907E1,-1.349551916E0,-2.026720762E0
5.415201900E1,1.308275795E1,1.623530149E0,-5.068596363E0
5.417147983E1,7.253243446E0,3.355335474E0,-4.862813950E0
5.419094056E1,5.425725579E-1,5.213362217E0,-3.396611691E0
5.421040129E1,-6.876972198E0,6.409175396E0,-1.596012712E0
5.422986202E1,-9.869196892E0,4.591826439E0,-1.150947690E0
5.424932275E1,-1.038305569E1,1.697707653E0,-8.350951076E-1
5.426878358E1,-9.148359299E0,-1.513460279E0,6.681957245E-1
5.428824431E1,-5.821737289E0,-4.502694130E0,4.139583111E-1
5.430770504E1,-2.694318295E0,-5.349753380E0,2.703889608E-1
5.432716577E1,1.088734269E-1,-3.567100286E0,2.237289101E-1
5.434662650E1,2.957528830E0,-9.571290612E-1,-8.518448472E-1
5.436608723E1,5.096114159E0,8.285148144E-1,-2.959323406E0
5.438554806E1,7.593024254E0,1.098305583E0,-1.737189293E0
5.440500879E1,1.180798149E1,-8.051848412E-1,1.628913999E0
5.442446952E1,2.378405952E1,-3.512663603E0,5.644070625E0
5.444393036E1,3.993022919E1,-1.844866276E0,2.057229280E0
5.446339108E1,4.656911469E1,2.989233732E0,-8.370093346E0
5.448285181E1,3.188196945E1,6.205187321E0,-9.884152412E0
5.450231254E1,2.177109718E1,7.445865631E0,-3.956532240E0
5.452177338E1,1.884826469E1,4.794020176E0,9.583254457E-1
5.454123410E1,1.590090466E1,-6.041877344E-2,2.770888567E0
5.456069483E1,1.161655617E1,-4.161716938E0,1.747956991E0
5.458015556E1,5.452644825E0,-5.529214859E0,2.270190477E0
5.459961640E1,-2.235494614E0,-6.141179085E0,3.690330744E0
5.461907713E1,-7.113861561E0,-7.026523590E0,8.183453679E-1
5.463853786E1,-8.898308754E0,-4.489533424E0,-1.893919110E0
5.465799858E1,-1.000798035E1,-7.453642488E-1,-1.608574986E0
5.467745931E1,-9.070592880E0,4.389633179E0,-9.104689956E-1
5.469692015E1,-6.409175396E0,7.679764271E0,-1.651047587E0
5.471638088E1,-2.983251572E0,5.807380676E0,-3.652643681E0
5.473584161E1,-1.052841991E-1,2.505883455E0,-5.043471813E0
5.475530233E1,1.929811478E0,4.875376225E-1,-5.919843197E0
5.477476306E1,5.366502762E0,1.414756417E0,-9.139984131E0
5.479422390E1,1.683051682E1,2.933600664E0,-7.414759159E0
5.481368463E1,3.419522858E1,2.746960402E0,2.937189937E-1
5.483314536E1,3.549154282E1,5.533402562E-1,2.744567633E0
5.485260608E1,3.331048584E1,-7.866404533E0,2.147558212E0
5.487206692E1,2.652264404E1,-1.395374489E1,2.101496458E0
5.489152765E1,2.192842484E1,-1.047159004E1,-1.907677889E0
5.491098838E1,2.224128723E1,-4.441078663E0,-4.375874519E0
5.493044921E1,2.145643997E1,8.889335990E-1,-4.777868748E0
5.494990994E1,1.800240135E1,4.102494240E0,-4.334000111E0
5.496937067E1,1.119242764E1,4.563711166E0,-3.364906788E0
5.498883140E1,4.162314892E0,3.933202267E0,-2.303091764E0
5.500829223E1,-1.615155339E-1,2.083550215E0,-1.734198213E0
5.502775296E1,-4.127020836E0,8.057830334E-1,-7.824530005E-1
5.504721369E1,-7.626523972E0,7.148557901E-1,-1.166501045E-1
5.506667442E1,-8.285746574E0,5.611169338E-1,-7.842476368E-1
5.508613515E1,-9.025727272E0,-8.626125455E-1,-2.877369225E-1
5.510559598E1,-7.331010342E0,-2.106282234E0,4.319044948E-1
5.512505671E1,-4.063013077E0,-2.154138565E0,3.272185028E-1
5.514451744E1,-6.765705943E-1,-1.725225091E0,7.537391037E-2
5.516397817E1,1.837089539E0,-8.530412912E-1,-5.330012441E-1
5.518343900E1,3.837489367E0,2.584248483E-1,-2.152343988E0
5.520289973E1,6.248258114E0,3.290131092E-1,-2.378465652E0
5.522236046E1,1.456212044E1,-1.836491376E-1,-1.539781332E0
5.524182119E1,3.143032455E1,2.834896564E0,-5.024927482E-2
5.526128202E1,3.431846237E1,3.971487284E0,-2.216351986E0
5.528074275E1,2.974757195E1,1.055832982E0,-2.149353027E0
5.530020348E1,2.444388008E1,1.927418590E0,-2.338984162E-1
5.531966421E1,2.447737885E1,-5.006981492E-1,-1.758724600E-1
5.533912504E1,2.694437981E1,-1.571486235E0,-1.777269006E0
5.535858577E1,2.600998306E1,-1.293320656E0,-2.693720102E0
5.537804650E1,2.084926224E1,-1.039681435E0,-1.468594909E0
5.539750733E1,1.428634739E1,-4.271188378E-1,-1.082752272E-1
5.541696806E1,6.855436802E0,-3.984049559E-1,8.213363886E-1
5.543642879E1,1.651047617E-1,-6.699903309E-2,1.359721422E0
5.545588952E1,-4.106083870E0,1.752742529E-1,8.524430394E-1
5.547535036E1,-5.240281582E0,-9.942178130E-1,-4.115654826E-1
5.549481108E1,-4.817350388E0,-2.048854351E0,-2.127817631E0
5.551427181E1,-4.360919476E0,-1.375274777E0,-2.507079840E0
5.553373254E1,-4.881358147E0,5.826523304E-1,-1.840678811E0
5.555319338E1,-4.645665169E0,2.598605394E0,-1.175474167E0
5.557265411E1,-3.311068296E0,3.778266907E0,7.178468257E-2
5.559211483E1,-1.500299811E0,3.353540897E0,1.053440213E0
5.561157567E1,1.004985496E-1,1.500898004E0,1.124028444E0
5.563103640E1,1.895713687E0,-6.275177598E-1,-3.858426511E-1
5.565049713E1,3.750151396E0,-1.733600020E0,-4.077968121E0
5.566995786E1,9.519845009E0,-9.487541914E-1,-8.512466431E0
5.568941869E1,2.312423897E1,5.240281820E-1,-7.685148239E0
5.570887942E1,3.620998764E1,1.941177368E0,-1.013360381E0
5.572834015E1,3.582593918E1,-3.024527788E0,2.146361828E0
5.574780098E1,2.843450928E1,-8.133204460E0,5.359922886E0
5.576726171E1,2.139542389E1,-5.895316601E0,4.546961308E0
5.578672244E1,2.206661034E1,-2.514258385E0,-4.863412082E-1
5.580618327E1,2.485783768E1,-1.078564763E0,-3.434896946E0
5.582564400E1,2.106760788E1,-4.660021961E-1,-5.592026711E0
5.584510473E1,1.654098511E1,-5.856433511E-1,-5.370092392E0
5.586456556E1,1.010788059E1,1.998006850E-1,-3.209971666E0
5.588402629E1,4.303491592E0,1.380658627E0,-1.170090318E0
5.590348702E1,-1.027717352E0,2.075773716E0,-7.920243144E-1
5.592294775E1,-5.497509956E0,2.426920414E0,-9.816554785E-1
5.594240858E1,-7.707281590E0,2.209771633E0,-1.180858016E0
5.596186931E1,-9.291928291E0,7.214360237E-1,-1.070788145E0
5.598133004E1,-8.763114929E0,-1.551745534E0,1.459621787E-1
5.600079077E1,-6.028716564E0,-2.705684185E0,1.532602906E0
5.602025161E1,-2.426322222E0,-2.751147747E0,1.232901812E0
5.603971233E1,7.100701332E-1,-2.091925144E0,-4.426721931E-1
5.605917306E1,3.404388428E0,-5.359922647E-1,-3.076571703E0
5.607863379E1,5.736194134E0,4.983053207E-1,-3.896113396E0
5.609809463E1,9.327820778E0,-1.435693540E-2,-2.432902336E0
5.611755536E1,2.032403755E1,-1.639083475E-1,6.185446382E-1
5.613701608E1,3.570390320E1,3.067000389E0,6.909275651E-1
5.615647681E1,4.181278229E1,1.733001828E0,-4.415356159E0
5.617593765E1,3.140400314E1,4.223332107E-1,-6.911668301E0
5.619539838E1,2.369492531E1,5.593222976E-1,-2.632703066E0
5.621485910E1,2.136431694E1,3.433700502E-1,-5.228317380E-1
5.623431994E1,1.930290031E1,-1.185643673E0,-4.307080805E-1
5.625378067E1,1.430848122E1,-3.202793121E0,-5.754738450E-1
5.627324140E1,7.182655334E0,-2.555534601E0,1.102493048E0
5.629270223E1,-6.819544435E-1,7.477571070E-2,2.119442701E0
5.631216296E1,-5.166702271E0,2.508874655E0,1.392622828E0
5.633162369E1,-6.206383705E0,1.778465390E0,-2.931207716E-1
5.635108442E1,-3.963112593E0,-2.811566554E-2,-7.627122402E-1
5.637054525E1,-2.711666346E0,-8.285148144E-1,6.281159073E-2
5.639000598E1,-6.627520561E0,1.411765367E-1,-6.023930907E-1
5.640946671E1,-5.635695457E0,-3.206382394E-1,-2.065006018E0
5.642892744E1,6.490531564E-1,-1.704886079E0,-1.104885817E0
5.644838827E1,4.749752998E0,-1.661217093E0,-6.723831892E-1
5.646784900E1,3.042474031E0,2.171486616E-1,-4.624129772E0
5.648730973E1,6.263811588E0,2.718844652E0,-6.920641422E0
5.650677056E1,1.428395462E1,3.942773581E0,-4.929214478E0
5.652623129E1,2.837887573E1,3.644867182E0,2.985046208E-1
5.654569202E1,3.703610992E1,2.394019127E0,2.823530674E0
5.656515286E1,3.371128082E1,-3.116651535E0,1.017547846E0
5.658461358E1,2.623012161E1,-7.454838753E0,1.456630826E0
5.660407442E1,2.132962036E1,-6.327221394E0,2.016551256E0
5.662353515E1,2.054058838E1,-3.979862213E0,1.009771109E0
5.664299588E1,1.900439644E1,-9.595218897E-1,-7.716853023E-1
5.666245671E1,1.527398491E1,1.620539188E0,-2.734996319E0
5.668191744E1,1.064985561E1,3.034697294E0,-4.237689018E0
5.670137817E1,5.992824078E0,3.576671600E0,-4.566103935E0
5.672083900E1,1.931606054E0,3.534797192E0,-3.829712629E0
5.674029973E1,-2.507079840E0,2.458027124E0,-1.668993831E0
5.675976046E1,-6.523432732E0,2.662015259E-1,-1.190429255E-1
5.677922119E1,-8.828319550E0,-2.357528448E0,4.348955154E-1
5.679868202E1,-8.647661209E0,-4.572085857E0,2.117647976E-1
5.681814275E1,-6.034698486E0,-5.287539959E0,-2.709871531E-1
5.683760348E1,-3.065205812E0,-3.840480328E0,-1.088734269E-1
5.685706421E1,-8.225327730E-1,-1.256231904E0,4.713860750E-1
5.687652494E1,1.270588875E0,1.372882009E0,-1.776670814E-1
5.689598577E1,3.779463291E0,3.183052301E0,-1.998605132E0
5.691544650E1,6.369693756E0,2.835494757E0,-2.820539713E0
5.693490723E1,1.276690483E1,4.396811724E-1,-2.580060959E0
5.695436806E1,3.002035332E1,-5.958128572E-1,-7.381857634E-1
5.697382879E1,4.699264526E1,1.866401672E0,-4.203591347E0
5.699328952E1,4.121577072E1,3.164507866E0,-5.045266628E0
5.701275036E1,2.630011177E1,3.493520975E0,-9.589236975E-1
5.703221108E1,1.863949013E1,3.979862213E0,1.993221283E0
5.705167192E1,1.667019653E1,1.427916884E0,1.742573142E0
5.707113265E1,1.515135288E1,-1.150947690E0,-2.554338276E-1
5.709059338E1,1.198265743E1,-2.466402054E0,-1.266999602E0
5.711005421E1,6.533003807E0,-2.777468920E0,-5.641079545E-1
5.712951494E1,2.868396044E0,-2.380260229E0,7.645068169E-1
5.714897567E1,-1.256830096E0,-1.232303619E0,1.408774376E0
5.716843640E1,-4.744967461E0,-4.217349887E-1,9.110672474E-1
5.718789723E1,-4.986642361E0,1.651047617E-1,9.846464992E-1
5.720735796E1,-5.433502197E0,1.105484009E0,1.046859920E-1
5.722681869E1,-5.172086239E0,1.906481385E0,-1.271187067E0
5.724627942E1,-4.987838745E0,2.606980324E0,-2.337189436E0
5.726574025E1,-3.771686792E0,2.259422779E0,-2.679961443E0
5.728520098E1,-1.902294040E0,1.244866014E0,-2.294118643E0
5.730466171E1,6.532405615E-1,2.883351147E-1,-2.499901533E0
5.732412244E1,4.283750534E0,3.768695593E-1,-4.779663086E0
5.734358327E1,9.863813400E0,1.840678811E0,-6.223731518E0
5.736304400E1,2.055075645E1,1.998605132E0,-2.313261271E0
5.738250473E1,3.712045670E1,-1.519442350E-1,-4.905286431E-2
5.740196556E1,3.817868042E1,-5.635097504E0,-5.888736725E0
5.742142629E1,2.912244606E1,-8.907880783E0,-2.760719061E0
5.744088713E1,2.192363930E1,-6.836892605E0,-1.974078640E-2
5.746034786E1,2.017747688E1,-2.875574589E0,3.469592929E-1
5.747980858E1,2.196611214E1,-7.058826685E-1,-4.989035130E-1
5.749926942E1,2.145703888E1,4.701896608E-1,-2.580060959E0
5.751873015E1,1.767937088E1,5.497509837E-1,-3.918845177E0
5.753819088E1,1.207717419E1,1.022931710E-1,-3.732205153E0
5.755765161E1,6.273981094E0,4.157529473E-1,-2.603989124E0
5.757711244E1,2.063809484E-1,9.032905698E-1,-1.051047325E0
5.759657317E1,-5.642275810E0,1.505085468E0,-1.609173268E-1
5.761603390E1,-7.859225750E0,2.116451740E0,-4.522434771E-1
5.763549463E1,-8.117650986E0,1.483550072E0,-1.800599098E-1
5.765495546E1,-8.484351158E0,-5.324030519E-1,7.974081635E-1
5.767441619E1,-6.966104984E0,-2.307877541E0,1.091127157E0
5.769387692E1,-3.217149973E0,-2.840280533E0,2.003988922E-1
5.771333765E1,-3.487538993E-1,-1.973480463E0,-1.077368379E0
5.773279848E1,2.102692842E0,-3.391826153E-1,-2.629113913E0
5.775225921E1,4.421936035E0,1.295115232E0,-3.272783279E0
5.777171994E1,5.831906796E0,1.894517303E0,-3.400799274E0
5.779118067E1,1.077906799E1,3.846462369E-1,-1.748555183E0
5.781064150E1,2.481536484E1,-1.053440213E0,4.301098585E-1
5.783010223E1,4.241577148E1,-5.647061467E-1,-3.929612875E0
5.784956296E1,3.743810272E1,1.579262972E0,-5.720042706E0
5.786902379E1,2.442772865E1,4.692923546E0,-7.489534616E-1
5.788848452E1,1.972343826E1,3.030509949E0,5.120640397E-1
5.790794525E1,2.032224274E1,1.085145116E0,3.589234054E-1
5.792740608E1,2.071406746E1,-1.890329868E-1,-1.362114310E0
5.794686681E1,1.828535271E1,-9.427721500E-1,-3.329014540E0
5.796632754E1,1.334297752E1,-1.322632670E0,-3.069991350E0
5.798578838E1,7.390830994E0,-1.166501045E0,-1.781456470E0
5.800524911E1,1.491924882E0,1.573280841E-1,-2.572284266E-2
5.802470983E1,-3.625724554E0,5.904290080E-1,1.972284079E0
5.804417067E1,-7.064808846E0,-1.006181955E0,1.680957913E0
5.806363140E1,-7.790432453E0,-2.231307030E0,2.123031855E0
5.808309213E1,-7.149155617E0,-1.518245935E0,1.703091502E0
5.810255286E1,-6.349354744E0,2.093719840E-1,5.802594870E-2
5.812201369E1,-4.289732933E0,1.129412293E0,-2.532204628E0
5.814147442E1,-2.526820660E0,1.379462242E0,-4.095914364E0
5.816093515E1,-7.824530005E-1,1.832303882E0,-4.878965378E0
5.818039598E1,9.140582681E-1,2.204986095E0,-5.819942951E0
5.819985671E1,6.008377552E0,2.929413080E0,-7.783852100E0
5.821931744E1,1.575793362E1,3.157329559E0,-4.683950424E0
5.823877827E1,3.226302719E1,3.020340443E0,2.852842808E0
5.825823900E1,4.312345123E1,-1.244267821E0,-9.242277741E-1
5.827769973E1,3.234019470E1,-8.056633949E0,-4.733601570E0
5.829716056E1,2.234956169E1,-8.199604988E0,-2.123630047E0
5.831662129E1,2.167538452E1,-6.505486488E0,-1.781456470E0
5.833608202E1,2.399821663E1,-3.633501291E0,-1.717448473E0
5.835554286E1,2.348076820E1,-9.792626500E-1,-2.404188633E0
5.837500358E1,1.950569153E1,6.556333899E-1,-3.385245800E0
5.839446431E1,1.298584843E1,1.734198213E0,-2.973082066E0
5.841392515E1,7.028916359E0,2.267797709E0,-2.359921217E0
5.843338588E1,1.241276741E0,1.534397483E0,-1.479960799E0
5.845284661E1,-4.393820763E0,1.644467354E0,-6.442674994E-1
5.847230744E1,-6.966702938E0,2.396411896E0,-4.845465720E-1
5.849176817E1,-6.901498795E0,2.231905222E0,-2.733799815E-1
5.851122890E1,-8.472386360E0,3.098705411E-1,-5.868397355E-1
5.853068973E1,-8.493324280E0,-2.102692842E0,-2.452643216E-2
5.855015046E1,-6.429514408E0,-3.298506021E0,1.240678549E0
5.856961119E1,-2.475973129E0,-3.253640652E0,1.860419661E-1
5.858907192E1,7.447660565E-1,-1.949552298E0,-9.840483069E-1
5.860853275E1,2.714059114E0,-3.194418252E-1,-3.038286448E0
5.862799348E1,4.838885784E0,6.610172391E-1,-5.200201988E0
5.864745421E1,8.348558426E0,2.201396823E-1,-3.227917671E0
5.866691504E1,1.743410492E1,-3.314059377E-1,2.141576260E-1
5.868637577E1,3.837668610E1,1.640878081E0,1.505085468E0
5.870583650E1,4.099862289E1,3.086143017E0,-1.269392371E0
5.872529733E1,2.945744133E1,2.885145903E0,-2.211566210E0
5.874475806E1,2.159043884E1,1.700100541E0,-1.264606714E0
5.876421890E1,2.123929214E1,-1.573879123E0,-1.036690354E0
5.878367963E1,2.225683975E1,-3.975674868E0,-2.030309916E0
5.880314036E1,1.932922173E1,-4.176671982E0,-1.968694806E0
5.882260119E1,1.410808277E1,-2.103291035E0,-2.775674164E-1
5.884206192E1,8.028517723E0,6.963114142E-1,1.310668588E0
5.886152265E1,-1.543370634E-1,2.567498684E0,2.726023197E0
5.888098348E1,-5.735595703E0,2.626721144E0,3.455235958E0
5.890044421E1,-5.563910961E0,8.829515576E-1,1.345364571E0
5.891990494E1,-5.807978630E0,-9.702895880E-1,-1.501496196E0
5.893936577E1,-6.097510338E0,-1.833500385E0,-3.822534084E0
5.895882650E1,-6.045466423E0,-1.835294962E0,-4.494318962E0
5.897828723E1,-3.720839262E0,-1.564906001E0,-2.850450039E0
5.899774796E1,-1.917847395E0,-5.814558864E-1,-1.201196909E0
5.901720879E1,-1.280160099E-1,5.407779217E-1,-9.978070259E-1
5.903666952E1,2.568096876E0,1.515254974E0,-2.901297569E0
5.905613025E1,7.198208809E0,3.327818155E0,-5.504688263E0
5.907559108E1,1.668455315E1,4.508676052E0,-1.943570137E0
5.909505181E1,3.300480270E1,2.401197433E0,3.455235958E0
5.911451254E1,4.113022995E1,-2.041675806E0,2.757728100E-1
5.913397338E1,3.257050323E1,-4.307080746E0,2.051845491E-1
5.915343410E1,2.303510475E1,-2.049452543E0,2.273181453E-2
5.917289494E1,2.152164459E1,-2.691925466E-1,-1.561915040E0
5.919235567E1,2.128894234E1,1.435693651E-1,-1.519442320E0
5.921181650E1,2.066082764E1,7.405785918E-1,-1.670190215E0
5.923127723E1,1.702912140E1,5.312066078E-1,-1.953739643E0
5.925073796E1,1.110090256E1,9.571290575E-3,-1.646860242E0
5.927019879E1,4.847858906E0,-4.917250574E-1,-5.862415433E-1
5.928965952E1,-2.285145670E-1,-1.347757339E0,1.375873014E-2
5.930912025E1,-4.953741074E0,-1.360319614E0,-1.210768223E0
5.932858098E1,-7.046264648E0,3.170489967E-1,-2.657827854E0
5.934804181E1,-7.138388157E0,2.148156643E0,-1.827518344E0
5.936750254E1,-7.225128174E0,1.581655741E0,-5.491527915E-1
5.938696327E1,-6.315257072E0,-3.008974493E-1,1.944168359E-1
5.940642411E1,-3.996612072E0,-1.524227977E0,3.780659735E-1
5.942588483E1,-9.601200819E-1,-1.817947030E0,-8.135596663E-2
5.944534556E1,1.684547186E0,-1.485942841E0,-7.854440212E-1
5.946480629E1,3.943371773E0,-1.166501045E0,-3.026920557E0
5.948426713E1,6.354140759E0,-5.132604837E-1,-4.303491592E0
5.950372786E1,1.071027374E1,-7.441678643E-1,-1.534397483E0
5.952318858E1,2.439662170E1,-4.444667995E-1,2.699103832E0
5.954264942E1,4.338785553E1,5.496912003E0,-8.626125455E-1
5.956211015E1,3.929314041E1,4.667798996E0,-4.215555191E0
5.958157098E1,2.606202698E1,1.768295884E0,-3.273979664E0
5.960103171E1,2.094916153E1,-1.926222295E-1,-9.397810698E-1
5.962049244E1,2.085404778E1,-1.753939033E0,1.782652885E-1
5.963995327E1,1.987119484E1,-2.819941521E0,-1.243071318E0
5.965941400E1,1.647278976E1,-3.445664644E0,-2.858226538E0
5.967887483E1,1.179422283E1,-3.086143017E0,-2.582453728E0
5.969833556E1,5.992226124E0,-1.283749342E0,-1.576870084E0
5.971779629E1,-2.026122570E0,5.934200287E-1,2.395215511E0
5.973725713E1,-9.307481766E0,8.446664214E-1,4.760520458E0
5.975671786E1,-9.076574326E0,3.188436031E-1,1.893320918E0
5.977617858E1,-6.618547440E0,-1.088734269E-1,-1.260419369E0
5.979563942E1,-5.301298618E0,9.577272534E-1,-2.059023857E0
5.981510015E1,-3.844069481E0,2.388036966E0,-2.114058733E0
5.983456088E1,-2.187638044E0,2.953341246E0,-9.505487680E-1
5.985402171E1,-1.100698411E-1,1.800599098E0,1.044467092E0
5.987348244E1,2.097907305E0,8.913264424E-2,1.473380566E0
5.989294317E1,4.966901779E0,-8.021938205E-1,-7.106683254E-1
5.991240400E1,1.167159081E1,-2.344966233E-1,-4.588237286E0
5.993186473E1,2.520838737E1,2.689532757E0,-1.891526341E0
5.995132546E1,3.137349319E1,3.692125320E0,1.030110121E0
5.997078629E1,3.112882805E1,1.375873014E-2,-2.133799553E0
5.999024702E1,2.944966507E1,-3.195016384E0,-4.013960063E-1
6.000970786E1,2.738405991E1,-7.326822758E0,6.831508875E-1
6.002916858E1,2.453959274E1,-9.616155624E0,4.283152521E-1
6.004862942E1,2.132662964E1,-6.744170666E0,-5.808576941E-1
6.006809015E1,1.808076668E1,-1.903490424E0,-1.795813441E0
6.008755088E1,1.432104397E1,2.274377823E0,-2.200798512E0
6.010701171E1,9.530612946E0,4.512863636E0,-1.616351724E0
6.012647244E1,3.967898130E0,5.333003521E0,-1.176670551E0
6.014593327E1,-3.001197815E0,4.122833252E0,-8.596215248E-1
6.016539400E1,-8.534600258E0,1.301097274E0,-9.547362328E-1
6.018485473E1,-9.306883812E0,-2.392822653E-1,-1.558325768E0
6.020431556E1,-9.255437851E0,-7.555337548E-1,-3.314059377E-1
6.022377629E1,-7.816154957E0,-2.580659151E0,3.056831062E-1
6.024323702E1,-4.307679176E0,-3.567698479E0,3.996013701E-1
6.026269775E1,-1.630708575E0,-2.854039192E0,7.543373108E-1
6.028215858E1,1.151545882E0,-1.271187067E0,-2.697907388E-1
6.030161931E1,3.547957659E0,1.764706671E-1,-3.262613773E0
6.032108015E1,5.740381718E0,1.238285661E0,-3.597608805E0
6.034054088E1,8.594420433E0,1.662413478E0,-2.637488842E0
6.036000160E1,1.759980965E1,2.550150633E0,-2.781656384E-1
6.037946244E1,3.377828217E1,5.183452129E0,1.596012712E0
6.039892317E1,4.550789642E1,3.550350666E0,-1.831705689E0
6.041838400E1,3.567459106E1,-3.262015581E0,-7.740781307E-1
6.043784473E1,2.434517670E1,-5.391627789E0,7.405785918E-1
6.045730546E1,1.964627075E1,-5.210969448E0,3.415754437E-1
6.047676629E1,1.850309944E1,-2.182852507E0,-3.397808075E-1
6.049622702E1,1.545464325E1,7.507480979E-1,-2.434697002E-1
6.051568775E1,1.122293663E1,1.131206870E0,-2.069791555E-1
6.053514858E1,5.915655613E0,2.775674164E-1,7.734799385E-1
6.055460931E1,8.907282352E-1,-5.216353536E-1,1.802393675E0
6.057407015E1,-1.482951880E0,-5.724828243E-1,2.302493572E0
6.059353088E1,-3.035295486E0,-1.101296663E0,8.608179688E-1
6.061299161E1,-3.495913982E0,-1.079162955E0,-6.311069727E-1
6.063245244E1,-5.495117188E0,8.380861282E-1,-5.132604837E-1
6.065191317E1,-7.794021606E0,4.025325775E0,-9.894321561E-1
6.067137390E1,-6.987041950E0,4.680361271E0,-2.592025042E0
6.069083473E1,-3.385843992E0,1.680359721E0,-3.334398270E0
6.071029546E1,2.913261652E-1,-2.781656384E-1,-4.802993298E0
6.072975619E1,2.304288149E0,-9.547362328E-1,-5.139184952E0
