"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.916326723E0,2.328922041E-2,-2.214384824E-2,7.360920310E-2
1.935787036E0,2.977965865E-3,-2.840521187E-2,6.658425927E-2
1.955247452E0,-1.756236190E-3,-3.772090003E-2,6.215549260E-2
1.974707869E0,8.323032409E-3,-4.428769648E-2,5.772672221E-2
1.994168286E0,2.222020552E-2,-4.123337194E-2,5.818486959E-2
2.013628702E0,2.237292193E-2,-1.954767294E-2,5.726857483E-2
2.033089119E0,9.239329956E-3,-5.803215317E-3,5.085449293E-2
2.052549536E0,-8.933897130E-3,-5.039634649E-3,4.612028971E-2
2.072009952E0,-2.038761228E-2,-4.123337101E-3,4.657844082E-2
2.091470369E0,-2.130390890E-2,-5.955931731E-3,4.550942779E-2
2.110930682E0,-1.351538301E-2,-1.206457894E-2,3.894263133E-2
2.130391098E0,-3.588830587E-3,-2.244928107E-2,3.237583488E-2
2.149851515E0,6.872228696E-4,-2.703076601E-2,2.886336111E-2
2.169311932E0,-2.214384731E-3,-1.221729536E-2,2.519817278E-2
2.188772348E0,-9.392046370E-3,1.038470119E-2,1.740964688E-2
2.208232765E0,-1.229365356E-2,2.550360374E-2,9.010255337E-3
2.227693182E0,-1.046105940E-2,3.252854943E-2,3.054323839E-3
2.247153598E0,-5.879573524E-3,2.993237413E-2,1.069013379E-3
2.266614015E0,-3.817904799E-4,1.679878123E-2,1.221729559E-3
2.286074432E0,1.336266659E-2,1.069013379E-3,2.443459118E-3
2.305534744E0,3.504836559E-2,-1.053741761E-2,3.207040019E-3
2.324995161E0,6.116283685E-2,-1.572976820E-2,2.748891478E-3
2.344455577E0,8.269581944E-2,-1.374445762E-2,2.901607659E-3
2.363915994E0,8.636100590E-2,-4.581485991E-4,2.596175298E-3
2.383376411E0,7.063124329E-2,1.130099874E-2,-4.581485875E-3
2.402836827E0,5.719221383E-2,2.718348242E-2,-1.221729536E-2
2.422297244E0,6.116283685E-2,3.878991306E-2,-1.786779426E-2
2.441757661E0,6.971494108E-2,4.337139800E-2,-2.306014486E-2
2.461218077E0,7.063124329E-2,4.199695215E-2,-2.687804960E-2
2.480678494E0,6.101011857E-2,5.024362728E-2,-3.405570984E-2
2.500138807E0,5.810851231E-2,6.185005978E-2,-3.955349326E-2
2.519599223E0,5.963567272E-2,5.864302069E-2,-3.787361458E-2
2.539059640E0,5.306887627E-2,4.627300799E-2,-3.802633286E-2
2.558520057E0,4.146244749E-2,3.741546720E-2,-4.169152305E-2
2.577980473E0,3.642281145E-2,3.069595434E-2,-4.795288667E-2
2.597440890E0,3.550651670E-2,2.672533318E-2,-5.772672221E-2
2.616901307E0,3.092502989E-2,2.794706449E-2,-6.551524997E-2
2.636361723E0,3.046688065E-2,2.901607752E-2,-6.826414168E-2
2.655822140E0,3.672824427E-2,3.313941509E-2,-6.551524997E-2
2.675282557E0,4.436405376E-2,3.756818548E-2,-6.139190868E-2
2.694742869E0,4.696023092E-2,3.711003438E-2,-5.864302069E-2
2.714203286E0,4.543306679E-2,2.306014486E-2,-5.879573524E-2
2.733663702E0,3.443750367E-2,2.596175298E-3,-6.536252797E-2
2.753124119E0,1.595884189E-2,-1.328630932E-2,-7.467821985E-2
2.772584536E0,2.977965865E-3,-5.650499370E-3,-7.589995116E-2
2.792044952E0,-4.810560029E-3,1.725693047E-2,-7.315105945E-2
2.811505369E0,-3.894262947E-3,2.061668597E-2,-6.658425927E-2
2.830965786E0,-1.145371469E-3,1.145371422E-2,-5.467239767E-2
2.850426202E0,-7.712167688E-3,5.039634649E-3,-4.520399496E-2
2.869886515E0,-2.939786762E-2,1.649334840E-2,-4.474584386E-2
2.889346932E0,-5.047270283E-2,2.565632015E-2,-5.177079141E-2
2.908807348E0,-5.856665969E-2,2.855792828E-2,-5.833758786E-2
2.928267765E0,-4.894553870E-2,2.076940238E-2,-5.665770918E-2
2.947728182E0,-4.008800164E-2,5.345067009E-3,-4.917461425E-2
2.967188598E0,-4.237874225E-2,-3.817904973E-3,-4.749473557E-2
2.986649015E0,-4.512763396E-2,1.069013379E-3,-4.871646687E-2
3.006109432E0,-4.283689335E-2,1.603520103E-2,-4.703658819E-2
3.025569848E0,-3.978256881E-2,2.916879393E-2,-3.955349326E-2
3.045030265E0,-3.596466407E-2,3.497200832E-2,-3.252854943E-2
3.064490577E0,-3.092502989E-2,3.115410358E-2,-2.871064469E-2
3.083950994E0,-2.481638081E-2,2.244928107E-2,-2.718348242E-2
3.103411411E0,-1.855501719E-2,1.099556591E-2,-2.306014486E-2
3.122871827E0,-1.443168055E-2,2.443459118E-3,-1.481347065E-2
3.142332244E0,-1.046105940E-2,9.621120058E-3,-7.635809947E-3
3.161792661E0,-1.229365356E-2,2.244928107E-2,-6.872228812E-3
3.181253077E0,-1.336266659E-2,2.519817278E-2,-6.566796452E-3
3.200713494E0,-1.702785492E-2,3.115410358E-2,-7.941242307E-3
3.220173807E0,-2.069304511E-2,3.604102135E-2,-7.024944760E-3
3.239634223E0,-2.527453005E-2,3.115410358E-2,-3.207040019E-3
3.259094640E0,-3.184132650E-2,1.970038936E-2,2.138026757E-3
3.278555057E0,-3.779725730E-2,1.328630932E-2,3.207040019E-3
3.298015473E0,-4.253146052E-2,7.177661173E-3,3.054323897E-4
3.317475890E0,-4.497491941E-2,1.221729559E-3,-1.374445739E-3
3.336936307E0,-4.787652567E-2,1.099556591E-2,-1.832594397E-3
3.356396723E0,-5.062541738E-2,2.565632015E-2,-7.635809598E-4
3.375857140E0,-5.062541738E-2,3.023780696E-2,1.679878100E-3
3.395317452E0,-4.650207981E-2,2.901607752E-2,3.970621154E-3
3.414777869E0,-3.642281145E-2,2.855792828E-2,8.093958721E-3
3.434238286E0,-2.771798894E-2,3.375028074E-2,1.572976820E-2
3.453698702E0,-2.557996288E-2,4.688387364E-2,2.183841541E-2
3.473159119E0,-2.787070535E-2,5.589412898E-2,2.061668597E-2
3.492619536E0,-2.771798894E-2,4.856374860E-2,1.679878123E-2
3.512079952E0,-2.328922041E-2,3.329212964E-2,1.298087649E-2
3.531540369E0,-1.687514037E-2,1.374445762E-2,1.359174121E-2
3.551000682E0,-1.580612548E-2,1.985310577E-3,1.695149764E-2
3.570461098E0,-2.390008420E-2,9.926552884E-3,2.000582218E-2
3.589921515E0,-3.184132650E-2,2.275471389E-2,1.725693047E-2
3.609381932E0,-2.374736778E-2,2.214384824E-2,9.926552884E-3
3.628842348E0,-7.864884101E-3,1.389717404E-2,5.345067009E-3
3.648302765E0,3.130682046E-3,1.374445739E-3,8.704823442E-3
3.667763182E0,-1.908952487E-3,-1.527161920E-3,1.420260593E-2
3.687223598E0,-1.336266659E-2,-2.138026757E-3,1.740964688E-2
3.706684015E0,-2.344193682E-2,9.162971983E-4,1.069013402E-2
3.726144327E0,-3.245219216E-2,-4.123337101E-3,3.512472380E-3
3.745604744E0,-3.581194952E-2,-1.435532235E-2,-7.635809598E-4
3.765065161E0,-2.955058403E-2,-2.977965772E-2,-1.069013379E-3
3.784525577E0,-2.252563834E-2,-4.260781780E-2,2.748891478E-3
3.803985994E0,-2.664897591E-2,-5.131264031E-2,4.123337101E-3
3.823446411E0,-3.504836559E-2,-5.711585656E-2,5.039634649E-3
3.842906827E0,-4.451677203E-2,-5.375609919E-2,5.497782957E-3
3.862367244E0,-4.940368980E-2,-4.718930274E-2,7.788525894E-3
3.881827661E0,-4.741837829E-2,-3.802633286E-2,1.282816008E-2
3.901287973E0,-4.390590638E-2,-2.855792828E-2,1.847865991E-2
3.920748390E0,-4.619665071E-2,-2.214384824E-2,2.107483521E-2
3.940208807E0,-5.398517475E-2,-1.359174121E-2,1.786779426E-2
3.959669223E0,-6.146826968E-2,-7.024944760E-3,1.618791744E-2
3.979129640E0,-6.498073786E-2,-8.704823442E-3,2.138026804E-2
3.998590057E0,-7.460185885E-2,-6.566796452E-3,3.237583488E-2
4.018050473E0,-8.254310489E-2,-6.566796452E-3,4.276053607E-2
4.037510890E0,-8.223766834E-2,-1.588248461E-2,4.413498193E-2
4.056971202E0,-7.246383280E-2,-2.168569900E-2,3.985892609E-2
4.076431619E0,-6.146826968E-2,-2.779434808E-2,3.695731983E-2
4.095892036E0,-5.169443041E-2,-3.878991306E-2,4.031707719E-2
4.115352452E0,-4.512763396E-2,-4.948004708E-2,4.703658819E-2
4.134812869E0,-4.253146052E-2,-4.001164436E-2,4.810560122E-2
4.154273286E0,-4.543306679E-2,-3.359756246E-2,4.718930274E-2
4.173733702E0,-4.650207981E-2,-3.313941509E-2,4.917461425E-2
4.193194119E0,-4.451677203E-2,-3.527744114E-2,5.467239767E-2
4.212654432E0,-4.589121789E-2,-3.634645417E-2,6.001746282E-2
4.232114848E0,-5.108356848E-2,-3.191768378E-2,5.833758786E-2
4.251575265E0,-5.597048625E-2,-2.367101051E-2,4.993819445E-2
4.271035682E0,-5.276344717E-2,-1.023198478E-2,4.199695215E-2
4.290496098E0,-4.039343446E-2,-9.315688163E-3,3.787361458E-2
4.309956515E0,-2.054032870E-2,-1.954767294E-2,4.276053607E-2
4.329416932E0,-9.392046370E-3,-3.191768378E-2,5.070177838E-2
4.348877348E0,-2.519817324E-3,-4.337139800E-2,5.451968312E-2
4.368337661E0,5.421424750E-3,-4.780016840E-2,5.497783050E-2
4.387798077E0,8.170315996E-3,-4.184423760E-2,5.100720748E-2
4.407258494E0,1.603520010E-3,-2.809977904E-2,4.550942779E-2
4.426718911E0,-9.239329956E-3,-1.802051067E-2,4.184423760E-2
4.446179327E0,-1.168278884E-2,-2.015853859E-2,4.001164436E-2
4.465639744E0,-1.091920771E-2,-3.359756246E-2,3.955349326E-2
4.485100161E0,-4.963276442E-3,-4.062250629E-2,3.955349326E-2
4.504560577E0,-5.115992390E-3,-3.940077871E-2,3.772090003E-2
4.524020890E0,-9.239329956E-3,-2.687804960E-2,3.649916872E-2
4.543481307E0,-7.712167688E-3,-2.336557768E-2,3.405570984E-2
4.562941723E0,-6.185005885E-3,-2.153298259E-2,3.237583488E-2
4.582402140E0,-8.323032409E-3,-3.161225095E-2,3.145953640E-2
4.601862557E0,-7.101302966E-3,-4.031707719E-2,3.619373962E-2
4.621322973E0,5.345066893E-4,-3.940077871E-2,4.046979174E-2
4.640783390E0,8.933897130E-3,-3.466657549E-2,4.031707719E-2
4.660243702E0,1.687514037E-2,-3.680460155E-2,3.817904741E-2
4.679704119E0,2.649625950E-2,-4.550942779E-2,3.863719851E-2
4.699164536E0,3.901898861E-2,-4.902189970E-2,4.153880477E-2
4.718624952E0,5.047270283E-2,-4.825831577E-2,4.535670951E-2
4.738085369E0,5.749764666E-2,-5.283980444E-2,4.642572254E-2
4.757545786E0,6.513345987E-2,-5.436696485E-2,4.535670951E-2
4.777006202E0,7.658717036E-2,-4.764745384E-2,4.260781780E-2
4.796466619E0,9.384410083E-2,-4.566214234E-2,3.848448023E-2
4.815926932E0,1.078939885E-1,-5.650499091E-2,3.573558852E-2
4.835387348E0,1.109483168E-1,-7.391463965E-2,3.588830680E-2
4.854847765E0,1.042288020E-1,-7.589995116E-2,3.237583488E-2
4.874308182E0,9.445496649E-2,-6.307178736E-2,1.466075517E-2
4.893768598E0,9.766200930E-2,-4.260781780E-2,-6.108647678E-3
4.913229015E0,1.094211563E-1,-2.229656465E-2,-2.672533318E-2
4.932689432E0,1.120173261E-1,-6.719512399E-3,-4.489856213E-2
4.952149744E0,1.065195426E-1,6.566796452E-3,-5.818486959E-2
4.971610161E0,9.353867173E-2,2.122755162E-2,-7.131846249E-2
4.991070577E0,8.055779338E-2,4.153880477E-2,-8.735366166E-2
5.010530994E0,6.482802331E-2,4.566214234E-2,-1.017089859E-1
5.029991411E0,4.558578506E-2,3.940077871E-2,-1.032361463E-1
5.049451827E0,3.077231348E-2,2.718348242E-2,-1.017089859E-1
5.068912140E0,3.168861195E-2,1.618791744E-2,-9.636391699E-2
5.088372557E0,4.573849961E-2,2.061668597E-2,-9.117157012E-2
5.107832973E0,6.360629201E-2,2.779434808E-2,-8.292489499E-2
5.127293390E0,8.330668509E-2,3.481929377E-2,-6.826414168E-2
5.146753807E0,1.025489271E-1,4.016435891E-2,-5.024362728E-2
5.166214223E0,1.178205460E-1,3.985892609E-2,-3.161225095E-2
5.185674640E0,1.117118970E-1,4.734202102E-2,-2.061668597E-2
5.205135057E0,7.994692773E-2,6.352993846E-2,-1.924224012E-2
5.224595369E0,4.329504073E-2,6.627883017E-2,-1.374445762E-2
5.244055786E0,1.809686981E-2,5.451968312E-2,4.581485991E-4
5.263516202E0,9.544761851E-3,4.062250629E-2,1.542433538E-2
5.282976619E0,2.557996288E-2,3.481929377E-2,2.107483521E-2
5.302437036E0,4.772381112E-2,4.062250629E-2,2.015853859E-2
5.321897452E0,5.765036494E-2,5.849030241E-2,1.053741761E-2
5.341357869E0,4.604393244E-2,8.048143238E-2,-3.054323897E-4
5.360818182E0,3.306305781E-2,9.529490769E-2,-6.261364091E-3
5.380278598E0,3.840812296E-2,9.224057943E-2,-1.069013379E-3
5.399739015E0,4.696023092E-2,8.445205539E-2,1.130099874E-2
5.419199432E0,5.108356848E-2,8.185587823E-2,1.572976820E-2
5.438659848E0,5.627591908E-2,9.224057943E-2,1.435532235E-2
5.458120265E0,6.284271181E-2,1.151480079E-1,1.527161989E-2
5.477580682E0,6.971494108E-2,1.481347084E-1,1.985310577E-2
5.497040994E0,6.559160352E-2,1.795942485E-1,2.535088919E-2
5.516501411E0,6.330086291E-2,1.971566081E-1,2.275471389E-2
5.535961827E0,6.635518372E-2,1.881463528E-1,1.084284950E-2
5.555422244E0,4.665479809E-2,1.673769504E-1,-6.261364091E-3
5.574882661E0,1.427896414E-2,1.540906429E-1,-1.175914705E-2
5.594343077E0,-1.015562657E-2,1.582139730E-1,-1.985310577E-3
5.613803390E0,-3.184132650E-2,1.765399277E-1,3.359756200E-3
5.633263807E0,-4.573849961E-2,1.959348768E-1,9.621120058E-3
5.652724223E0,-4.741837829E-2,2.312123179E-1,2.443459118E-3
5.672184640E0,-7.215840369E-2,2.402225733E-1,-2.596175298E-3
5.691645057E0,-9.857830405E-2,2.362519503E-1,-2.901607659E-3
5.711105473E0,-9.430225194E-2,2.443459183E-1,-1.832594397E-3
5.730565890E0,-6.910407543E-2,2.463312149E-1,-3.817904973E-3
5.750026307E0,-6.543888897E-2,2.394589931E-1,-1.832594350E-2
5.769486619E0,-5.887209252E-2,2.218966335E-1,-3.604102135E-2
5.788947036E0,-3.596466407E-2,1.989891976E-1,-4.413498193E-2
5.808407452E0,-1.603520010E-3,1.800523996E-1,-3.588830680E-2
5.827867869E0,2.496909723E-2,1.621845961E-1,-1.908952370E-2
5.847328286E0,1.397353224E-2,1.317940801E-1,-3.054323839E-3
5.866788702E0,-1.611155830E-2,8.429934084E-2,9.773836471E-3
5.886249119E0,-3.642281145E-2,3.130681813E-2,-6.108647794E-4
5.905709432E0,-1.550069358E-2,-3.008509055E-2,-1.985310577E-2
5.925169848E0,1.962403022E-2,-8.765909821E-2,-4.001164436E-2
5.944630265E0,2.527453005E-2,-1.325576603E-1,-5.222893879E-2
5.964090682E0,1.244636998E-2,-1.346956789E-1,-5.070177838E-2
5.983551098E0,2.061668551E-3,-9.773836285E-2,-4.520399496E-2
6.003011515E0,4.963276442E-3,-4.627300799E-2,-4.245510325E-2
6.022471932E0,2.359465137E-2,-3.054323897E-4,-4.428769648E-2
6.041932244E0,3.275762498E-2,3.420842811E-2,-5.329795182E-2
6.061392661E0,2.267835476E-2,6.551524997E-2,-6.963858753E-2
6.080853077E0,6.185005885E-3,7.009673119E-2,-8.368847519E-2
6.100313494E0,-6.032289471E-3,3.665188700E-2,-9.330959618E-2
6.119773911E0,-1.687514037E-2,-1.038470119E-2,-1.027780026E-1
6.139234327E0,-1.412624773E-2,-4.428769648E-2,-1.085812151E-1
6.158694744E0,-4.352411721E-3,-5.131264031E-2,-1.075121984E-1
6.178155057E0,1.687514037E-2,-3.084867075E-2,-1.018617004E-1
6.197615473E0,5.749764666E-2,-1.145371422E-2,-9.712749720E-2
6.217075890E0,1.106428802E-1,-6.566796452E-3,-8.888082206E-2
6.236536307E0,1.523344070E-1,-1.557705179E-2,-6.597339362E-2
6.255996723E0,1.611919403E-1,-3.634645417E-2,-3.665188700E-2
6.275457140E0,1.501963735E-1,-4.321868345E-2,-1.053741761E-2
6.294917452E0,1.219438836E-1,-1.038470119E-2,1.053741761E-2
6.314377869E0,8.284853399E-2,1.908952370E-2,2.336557768E-2
6.333838286E0,3.581194952E-2,1.863137633E-2,2.229656465E-2
6.353298702E0,8.475748822E-3,-5.497782957E-3,2.183841541E-2
6.372759119E0,2.313650399E-2,-2.061668597E-2,2.871064469E-2
6.392219536E0,6.055197120E-2,-3.115410358E-2,4.031707719E-2
6.411679848E0,7.673988491E-2,-5.451968312E-2,5.421425030E-2
6.431140265E0,4.894553870E-2,-8.765909821E-2,6.673697382E-2
6.450600682E0,-1.450803829E-3,-1.209512278E-1,7.070759684E-2
6.470061098E0,-5.001455545E-2,-1.684459597E-1,6.398808211E-2
6.489521515E0,-7.460185885E-2,-1.942549944E-1,6.169734150E-2
6.508981932E0,-7.628174126E-2,-2.002109289E-1,5.574141070E-2
6.528442348E0,-6.788235158E-2,-1.950185746E-1,4.795288667E-2
6.547902661E0,-6.604975462E-2,-2.032652497E-1,4.596757516E-2
6.567363077E0,-8.193223923E-2,-2.417497337E-1,5.910116807E-2
6.586823494E0,-1.373682171E-1,-3.168860972E-1,7.116574794E-2
6.606283911E0,-2.086866796E-1,-3.875937164E-1,8.659008145E-2
6.625744327E0,-2.552651167E-1,-4.358520210E-1,9.376774728E-2
6.645204744E0,-2.361755967E-1,-4.805978537E-1,7.620538026E-2
6.664665057E0,-1.949422210E-1,-5.644390583E-1,2.733619884E-2
6.684125473E0,-1.404225379E-1,-6.491965652E-1,-1.649334840E-2
6.703585890E0,-1.320231557E-1,-7.098248601E-1,-2.412915789E-2
6.723046307E0,-1.188895553E-1,-6.717985272E-1,-1.695149764E-2
6.742506723E0,-8.513928205E-2,-5.141954422E-1,-1.130099874E-2
6.761967140E0,-4.130972922E-2,-3.639226854E-1,-1.313359290E-2
6.781427452E0,-5.322159454E-2,-2.490801066E-1,-3.222311661E-2
6.800887869E0,-1.072831303E-1,-1.496618688E-1,-6.261363626E-2
6.820348286E0,-1.593593508E-1,-1.127045527E-1,-1.029307172E-1
6.839808702E0,-1.911243200E-1,-1.371391416E-1,-1.508836001E-1
6.859269119E0,-1.941786408E-1,-1.551596522E-1,-1.974620372E-1
6.878729432E0,-1.715766490E-1,-1.305723488E-1,-2.280052751E-1
6.898189848E0,-1.596647799E-1,-1.058323234E-1,-2.405280024E-1
6.917650265E0,-1.598175019E-1,-9.040798992E-2,-2.486219704E-1
6.937110682E0,-1.451567411E-1,-6.322450191E-2,-2.641990185E-1
6.956571098E0,-1.008690447E-1,-1.435532235E-2,-2.617555559E-1
6.976031411E0,-3.520108387E-2,4.108065739E-2,-2.162461281E-1
6.995491827E0,3.031416424E-2,8.399390429E-2,-1.339320987E-1
7.014952244E0,1.002581790E-1,1.072067693E-1,-2.474002354E-2
7.034412661E0,1.737146676E-1,9.682206810E-2,9.544762224E-2
7.053873077E0,2.338848561E-1,6.032289565E-2,2.093739063E-1
7.073333390E0,2.709949017E-1,2.443459118E-3,2.965748608E-1
7.092793807E0,2.787834108E-1,-8.261945844E-2,3.390299380E-1
7.112254223E0,2.648862302E-1,-1.482874304E-1,3.156643808E-1
7.131714640E0,1.989128441E-1,-1.400407553E-1,2.171624303E-1
7.151175057E0,7.826705277E-2,-3.878991306E-2,1.009454057E-1
7.170635369E0,-5.871937796E-2,1.032361463E-1,2.000582218E-2
7.190095786E0,-1.608865112E-1,1.939495653E-1,-8.552107029E-3
7.209556202E0,-2.036470473E-1,2.043342739E-1,-1.572976820E-2
7.229016619E0,-1.888335794E-1,1.085812151E-1,1.679878100E-3
7.248477036E0,-1.097265854E-1,-1.679878123E-2,4.780016840E-2
7.267937348E0,-1.886045001E-2,-1.076649204E-1,8.536835015E-2
7.287397765E0,5.963567272E-2,-1.446222365E-1,8.109229803E-2
7.306858182E0,9.506583214E-2,-1.531743407E-1,4.596757516E-2
7.326318598E0,6.513345987E-2,-1.409570426E-1,2.748891478E-3
7.345779015E0,-8.017600514E-3,-1.035415828E-1,-2.947422490E-2
7.365239327E0,-8.162680268E-2,-6.795870513E-2,-3.924806044E-2
7.384699744E0,-1.153770834E-1,-6.291907281E-2,-1.466075517E-2
7.404160161E0,-9.063705802E-2,-6.093376130E-2,2.244928107E-2
7.423620577E0,-4.115701467E-2,-7.925970852E-2,4.428769648E-2
