"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.333649432E0,1.003131104E1,5.982056856E-1,2.093719840E-1
1.353109848E0,9.990034103E0,5.898307562E-1,2.344966233E-1
1.372570265E0,9.868598938E0,5.407779217E-1,2.315055877E-1
1.392030682E0,9.784252167E0,4.887340367E-1,1.998006850E-1
1.411491098E0,9.812367439E0,4.881358147E-1,1.782652885E-1
1.430951515E0,9.889535904E0,5.078766346E-1,2.111666054E-1
1.450411932E0,9.957133293E0,4.845465720E-1,2.350948304E-1
1.469872348E0,9.918250084E0,4.707878530E-1,3.308077157E-1
1.489332661E0,9.859027863E0,4.295116663E-1,3.726821244E-1
1.508793077E0,9.933803558E0,4.666004181E-1,3.086741269E-1
1.528253494E0,9.860821724E0,4.971089065E-1,3.218346536E-1
1.547713911E0,9.881759644E0,5.108676553E-1,3.774677813E-1
1.567174327E0,9.939785004E0,5.108676553E-1,4.313062727E-1
1.586634744E0,9.943972588E0,4.725824594E-1,4.163511395E-1
1.606095161E0,9.939785004E0,4.378865361E-1,3.487538993E-1
1.625555577E0,9.882357597E0,4.564309120E-1,2.656033039E-1
1.645015994E0,9.851848602E0,5.024927258E-1,2.386840582E-1
1.664476411E0,9.915857315E0,5.318048596E-1,2.338984162E-1
1.683936827E0,9.944570541E0,5.503492355E-1,2.063809484E-1
1.703397244E0,9.936196327E0,5.730810165E-1,2.045863420E-1
1.722857557E0,9.887741089E0,5.665007830E-1,2.721835673E-1
1.742317973E0,9.862018585E0,5.120640397E-1,3.272185028E-1
1.761778390E0,9.913464546E0,5.282155871E-1,2.524427772E-1
1.781238807E0,9.937392235E0,5.748756528E-1,1.962114573E-1
1.800699223E0,9.933204651E0,6.562315822E-1,1.375873089E-1
1.820159640E0,9.866206169E0,7.513462901E-1,8.793623000E-2
1.839620057E0,9.768099785E0,8.153542876E-1,6.640082598E-2
1.859080473E0,9.726225853E0,8.644071817E-1,3.589234129E-2
1.878540890E0,9.704689980E0,8.835497499E-1,3.768695518E-2
1.898001307E0,9.623334885E0,8.697910309E-1,9.690931439E-2
1.917461723E0,9.568299294E0,8.201399446E-1,1.058823988E-1
1.936922036E0,9.665208817E0,7.746763229E-1,7.058826834E-2
1.956382452E0,9.756733894E0,7.603194118E-1,1.339980662E-1
1.975842869E0,9.853045464E0,7.112665176E-1,2.183450609E-1
1.995303286E0,9.890732765E0,6.687939167E-1,2.213360965E-1
2.014763702E0,9.869196892E0,5.682953596E-1,2.033899277E-1
2.034224119E0,9.812367439E0,4.821537733E-1,1.938186288E-1
2.053684536E0,9.754341125E0,4.875376225E-1,2.380858511E-1
2.073144952E0,9.694520950E0,5.904290080E-1,3.170489967E-1
2.092605369E0,9.695118904E0,6.699903607E-1,3.266202807E-1
2.112065682E0,9.731011391E0,6.807580590E-1,2.703889608E-1
2.131526098E0,9.815358162E0,5.706881881E-1,1.866401732E-1
2.150986515E0,9.913464546E0,4.893322289E-1,1.716850251E-1
2.170446932E0,1.001456070E1,5.054838061E-1,1.962114573E-1
2.189907348E0,1.003908730E1,5.102694035E-1,2.303091735E-1
2.209367765E0,9.982257843E0,5.509474277E-1,2.620140910E-1
2.228828182E0,9.831509590E0,5.718846321E-1,2.757728100E-1
2.248288598E0,9.716654778E0,5.515456200E-1,2.554338276E-1
2.267749015E0,9.671789169E0,5.222335458E-1,2.853440940E-1
2.287209432E0,9.672985077E0,5.120640397E-1,3.224328458E-1
2.306669744E0,9.732208252E0,4.935196638E-1,3.649054468E-1
2.326130161E0,9.821938515E0,4.725824594E-1,3.924229145E-1
2.345590577E0,9.845269203E0,4.426721931E-1,3.367897868E-1
2.365050994E0,9.921240807E0,4.079762697E-1,1.118644550E-1
2.384511411E0,1.000439167E1,3.780659735E-1,-2.452643216E-2
2.403971827E0,1.003190899E1,4.965106845E-1,1.734796353E-2
2.423432244E0,9.999606133E0,6.179464459E-1,7.417750359E-2
2.442892661E0,9.957731247E0,6.317051649E-1,2.063809484E-1
2.462353077E0,9.952945709E0,5.730810165E-1,2.907279432E-1
2.481813494E0,9.908679008E0,5.850451589E-1,2.943171859E-1
2.501273807E0,9.803992271E0,6.412764788E-1,2.799602449E-1
2.520734223E0,9.742377281E0,6.412764788E-1,2.398804724E-1
2.540194640E0,9.779465675E0,5.778666735E-1,1.597209126E-1
2.559655057E0,9.837491989E0,6.017948985E-1,1.543370634E-1
2.579115473E0,9.869794846E0,6.317051649E-1,1.453639716E-1
2.598575890E0,9.892526627E0,6.490531564E-1,1.328016520E-1
2.618036307E0,9.875179291E0,6.287141442E-1,1.507478207E-1
2.637496723E0,9.844670296E0,6.137589812E-1,2.093719840E-1
2.656957140E0,9.814760208E0,6.209374666E-1,2.267199457E-1
2.676417557E0,9.793225288E0,6.556333899E-1,2.015953064E-1
2.695877869E0,9.756135941E0,6.951149702E-1,1.890329868E-1
2.715338286E0,9.755537987E0,7.328019142E-1,1.316052526E-1
2.734798702E0,9.838688850E0,6.957131624E-1,9.451649338E-2
2.754259119E0,9.872187614E0,6.897311211E-1,1.525424421E-1
2.773719536E0,9.835099220E0,6.538388133E-1,1.722832322E-1
2.793179952E0,9.778269768E0,7.339983582E-1,9.690931439E-2
2.812640369E0,9.784252167E0,8.679963946E-1,9.571290761E-2
2.832100786E0,9.891928673E0,9.260223508E-1,1.734796464E-1
2.851561202E0,9.937990189E0,8.955138922E-1,1.633101404E-1
2.871021515E0,9.923633575E0,8.297112584E-1,1.908276081E-1
2.890481932E0,9.869196892E0,8.129615188E-1,2.356930375E-1
2.909942348E0,9.734601021E0,8.195417523E-1,3.104687333E-1
2.929402765E0,9.614361763E0,8.518448472E-1,3.457628787E-1
2.948863182E0,9.647262573E0,8.685946465E-1,2.919243574E-1
2.968323598E0,9.801599503E0,8.428717852E-1,2.219343036E-1
2.987784015E0,9.917651176E0,7.716853023E-1,2.410768867E-1
3.007244432E0,9.950552940E0,7.435696125E-1,2.374876440E-1
3.026704848E0,9.914062500E0,7.956135273E-1,2.721835673E-1
3.046165265E0,9.811769485E0,8.422735929E-1,2.847459018E-1
3.065625577E0,9.700503349E0,8.464609981E-1,2.847459018E-1
3.085085994E0,9.661021233E0,8.428717852E-1,2.650051117E-1
3.104546411E0,9.695717812E0,8.488538265E-1,2.644068897E-1
3.124006827E0,9.811170578E0,8.662018180E-1,2.691925466E-1
3.143467244E0,9.948160172E0,8.380861282E-1,2.021935135E-1
3.162927661E0,9.951150894E0,8.572286963E-1,1.627119333E-1
3.182388077E0,9.876974106E0,8.673982024E-1,1.686939895E-1
3.201848494E0,9.842277527E0,8.614161611E-1,2.063809484E-1
3.221308807E0,9.790233612E0,8.907282352E-1,1.567298770E-1
3.240769223E0,9.774680138E0,9.343972206E-1,1.585244983E-1
3.260229640E0,9.832108498E0,9.661021233E-1,2.267199457E-1
3.279690057E0,9.868598938E0,9.337990284E-1,2.368894368E-1
3.299150473E0,9.916455269E0,7.962117195E-1,3.092723191E-1
3.318610890E0,9.915857315E0,7.441678643E-1,3.619144261E-1
3.338071307E0,9.881160736E0,8.093722463E-1,3.655036688E-1
3.357531723E0,9.810572624E0,8.847461939E-1,3.314059377E-1
3.376992140E0,9.744172096E0,9.038887620E-1,3.110669553E-1
3.396452452E0,9.747760773E0,8.769695163E-1,2.925225794E-1
3.415912869E0,9.818349838E0,8.350951076E-1,2.877369225E-1
3.435373286E0,9.950552940E0,8.033902049E-1,2.823530734E-1
3.454833702E0,1.001156998E1,7.932206988E-1,3.002992272E-1
3.474294119E0,9.882357597E0,8.596215248E-1,3.349951804E-1
3.493754536E0,9.719047546E0,8.769695163E-1,3.631108403E-1
3.513214952E0,9.632905960E0,8.518448472E-1,3.822534084E-1
3.532675369E0,9.665208817E0,8.039883971E-1,4.085744619E-1
3.552135682E0,9.802198410E0,8.105686903E-1,3.864408433E-1
3.571596098E0,9.933204651E0,8.368897438E-1,3.224328458E-1
3.591056515E0,9.902098656E0,9.056833982E-1,3.302095234E-1
3.610516932E0,9.792028427E0,8.608179688E-1,3.643072546E-1
3.629977348E0,9.699306488E0,8.027920127E-1,4.001995921E-1
3.649437765E0,9.762716293E0,7.459624410E-1,2.997010350E-1
3.668898182E0,9.860223770E0,7.800601721E-1,3.499503136E-1
3.688358598E0,9.902696609E0,8.829515576E-1,4.402793646E-1
3.707819015E0,9.828518867E0,9.140582681E-1,4.624129832E-1
3.727279327E0,9.763913155E0,8.602197170E-1,4.671986103E-1
3.746739744E0,9.736394882E0,8.279166222E-1,4.845465720E-1
3.766200161E0,9.706484795E0,7.567301393E-1,4.917250574E-1
3.785660577E0,9.713663101E0,7.100701332E-1,3.936193287E-1
3.805120994E0,9.802796364E0,7.764709592E-1,3.218346536E-1
3.824581411E0,9.855438232E0,8.721838593E-1,3.074777126E-1
3.844041827E0,9.865009308E0,9.044869542E-1,3.080759048E-1
3.863502244E0,9.856036186E0,8.416753411E-1,3.553341627E-1
3.882962661E0,9.868000984E0,7.256234884E-1,3.888336718E-1
3.902422973E0,9.890732765E0,6.795616150E-1,3.427718580E-1
3.921883390E0,9.926624298E0,7.070791125E-1,3.002992272E-1
3.941343807E0,9.929615974E0,8.027920127E-1,3.284149170E-1
3.960804223E0,9.858428955E0,8.338986635E-1,3.822534084E-1
3.980264640E0,9.795019150E0,7.668996453E-1,3.768695593E-1
3.999725057E0,9.804591179E0,6.975077987E-1,3.373879790E-1
4.019185473E0,9.775279045E0,6.831508875E-1,3.661018610E-1
4.038645890E0,9.760921478E0,6.699903607E-1,4.181457460E-1
4.058106202E0,9.748957634E0,6.658028960E-1,4.139583111E-1
4.077566619E0,9.756733894E0,6.669993401E-1,3.290131092E-1
4.097027036E0,9.809974670E0,6.394818425E-1,3.852444589E-1
4.116487452E0,9.894919395E0,6.179464459E-1,4.295116663E-1
4.135947869E0,9.921838760E0,6.293123364E-1,4.277170599E-1
4.155408286E0,9.879366875E0,6.484549642E-1,4.241278172E-1
4.174868702E0,9.834501266E0,6.675975323E-1,4.013960063E-1
4.194329119E0,9.817750931E0,6.735795736E-1,3.493520916E-1
4.213789432E0,9.838089943E0,6.729813814E-1,2.817548811E-1
4.233249848E0,9.899106979E0,6.095715761E-1,2.727817893E-1
4.252710265E0,9.927821159E0,5.754738450E-1,2.751746178E-1
4.272170682E0,9.899106979E0,5.874379873E-1,2.709871531E-1
4.291631098E0,9.812965393E0,5.934200287E-1,3.068794906E-1
4.311091515E0,9.737591743E0,6.113662124E-1,3.002992272E-1
4.330551932E0,9.731011391E0,6.203392744E-1,2.662015259E-1
4.350012348E0,9.770493507E0,6.167500615E-1,2.458625287E-1
4.369472661E0,9.858428955E0,5.814558864E-1,2.626122832E-1
4.388933077E0,9.943972588E0,5.772684813E-1,2.536391914E-1
4.408393494E0,9.922437668E0,5.808576941E-1,2.207378894E-1
4.427853911E0,9.830911636E0,6.131607890E-1,2.093719840E-1
4.447314327E0,9.783055305E0,6.628118753E-1,2.644068897E-1
4.466774744E0,9.775876999E0,6.197410822E-1,2.799602449E-1
4.486235161E0,9.868000984E0,5.318048596E-1,2.051845491E-1
4.505695577E0,9.896116257E0,5.497509837E-1,1.680957973E-1
4.525155890E0,9.909276962E0,6.089733839E-1,2.303091735E-1
4.544616307E0,9.847063065E0,6.610172391E-1,2.500499785E-1
4.564076723E0,9.802198410E0,6.251249313E-1,2.327020019E-1
4.583537140E0,9.806385040E0,5.341976285E-1,2.470589429E-1
4.602997557E0,9.820143700E0,4.947160780E-1,2.476571500E-1
4.622457973E0,9.796813965E0,4.594219327E-1,2.255235314E-1
4.641918390E0,9.792626381E0,4.785645306E-1,1.579262912E-1
4.661378702E0,9.802796364E0,5.120640397E-1,1.399801224E-1
4.680839119E0,9.809974670E0,4.935196638E-1,1.375873089E-1
4.700299536E0,9.857233047E0,4.396811724E-1,1.375873089E-1
4.719759952E0,9.869794846E0,4.319044948E-1,1.393819153E-1
4.739220369E0,9.835099220E0,4.372883439E-1,1.232303679E-1
4.758680786E0,9.819545746E0,4.725824594E-1,1.010967568E-1
4.778141202E0,9.762716293E0,4.666004181E-1,6.699903309E-2
4.797601619E0,9.701101303E0,4.109672904E-1,-4.187439568E-3
4.817061932E0,9.660423279E0,3.864408433E-1,-4.785645381E-2
4.836522348E0,9.711270332E0,3.397808075E-1,-1.124626622E-1
4.855982765E0,9.853045464E0,3.266202807E-1,-1.328016520E-1
4.875443182E0,9.876375198E0,3.529413342E-1,-1.064806059E-1
4.894903598E0,9.853045464E0,3.678964674E-1,-8.374879509E-2
4.914364015E0,9.831509590E0,3.517449200E-1,-1.429711580E-1
4.933824432E0,9.839286804E0,4.175475538E-1,-1.411765367E-1
4.953284744E0,9.888937950E0,5.120640397E-1,-1.226321608E-1
4.972745161E0,9.903892517E0,5.886343718E-1,-2.931207791E-2
4.992205577E0,9.803394318E0,5.294120312E-1,3.230310604E-2
5.011665994E0,9.668798447E0,4.348955154E-1,9.690931439E-2
5.031126411E0,9.656833649E0,3.846462369E-1,1.351944804E-1
5.050586827E0,9.777072906E0,3.792623878E-1,2.207378894E-1
5.070047140E0,9.955338478E0,3.385843933E-1,2.979064286E-1
5.089507557E0,1.001456070E1,2.632105052E-1,3.445664644E-1
5.108967973E0,9.985248566E0,2.141576260E-1,3.643072546E-1
5.128428390E0,9.987641335E0,2.225325108E-1,3.672982752E-1
5.147888807E0,1.002712345E1,2.841476798E-1,4.043870270E-1
5.167349223E0,1.015513897E1,3.559323549E-1,3.972085714E-1
5.186809640E0,1.019521904E1,4.043870270E-1,2.811566591E-1
5.206270057E0,1.003430176E1,4.163511395E-1,2.045863420E-1
5.225730369E0,9.802198410E0,4.372883439E-1,2.626122832E-1
5.245190786E0,9.701101303E0,4.277170599E-1,4.055834413E-1
5.264651202E0,9.773484230E0,3.613162339E-1,5.198407173E-1
5.284111619E0,1.000020409E1,2.859423161E-1,5.826523304E-1
5.303572036E0,1.014796066E1,3.008974493E-1,5.443671346E-1
5.323032452E0,1.022512913E1,3.290131092E-1,3.846462369E-1
5.342492869E0,1.017069244E1,3.876372576E-1,2.039881349E-1
5.361953182E0,1.000678444E1,4.516452849E-1,2.799602449E-1
5.381413598E0,9.815957069E0,4.642075896E-1,4.109672904E-1
5.400874015E0,9.766903877E0,4.642075896E-1,4.947160780E-1
5.420334432E0,9.842277527E0,3.954139352E-1,5.485545993E-1
5.439794848E0,9.909276962E0,3.702892959E-1,5.270192027E-1
5.459255265E0,9.962516785E0,3.756731451E-1,3.684946895E-1
5.478715682E0,1.005643559E1,3.607180119E-1,2.039881349E-1
5.498175994E0,1.012164021E1,3.864408433E-1,2.087737769E-1
5.517636411E0,1.002114105E1,3.930211067E-1,4.689932466E-1
5.537096827E0,9.824930191E0,2.458625287E-1,6.358926296E-1
5.556557244E0,9.742975235E0,1.268195957E-1,5.904290080E-1
5.576017661E0,9.803394318E0,2.225325108E-1,4.965106845E-1
5.595478077E0,9.959526062E0,4.181457460E-1,3.948157430E-1
5.614938390E0,1.007797050E1,5.736792088E-1,3.337987661E-1
5.634398807E0,1.009412193E1,6.478567123E-1,4.247260094E-1
5.653859223E0,1.005643559E1,4.881358147E-1,4.354937077E-1
5.673319640E0,9.929018021E0,3.690928817E-1,4.851447940E-1
5.692780057E0,9.923633575E0,3.032902777E-1,5.964110494E-1
5.712240473E0,9.865009308E0,2.901297510E-1,7.908278704E-1
5.731700890E0,9.847063065E0,2.225325108E-1,8.069794178E-1
5.751161307E0,9.734601021E0,1.597209126E-1,8.530412912E-1
5.770621619E0,9.689137459E0,1.148554832E-1,8.644071817E-1
5.790082036E0,9.615557671E0,2.422732860E-1,1.065404296E0
5.809542452E0,9.615557671E0,3.840480447E-1,1.217348576E0
5.829002869E0,9.653244972E0,4.049852192E-1,1.207179070E0
5.848463286E0,9.591629982E0,2.727817893E-1,1.221535921E0
5.867923702E0,9.505488396E0,1.603191197E-1,1.225723386E0
5.887384119E0,9.458827972E0,1.651047617E-1,1.289133191E0
5.906844432E0,9.438488960E0,2.925225794E-1,1.398006678E0
5.926304848E0,9.504889488E0,2.955136001E-1,1.377069473E0
5.945765265E0,9.642477036E0,2.422732860E-1,1.242473125E0
5.965225682E0,9.854242325E0,2.213360965E-1,1.121635556E0
5.984686098E0,9.982855797E0,2.931207716E-1,1.000199914E0
6.004146515E0,9.940383911E0,3.589234054E-1,9.487541914E-1
6.023606932E0,9.851250648E0,2.679961324E-1,8.853443861E-1
6.043067244E0,9.861420631E0,1.651047617E-1,7.770691514E-1
6.062527661E0,9.891330719E0,1.728814393E-1,7.591229677E-1
6.081988077E0,9.791430473E0,1.926222295E-1,9.816554785E-1
6.101448494E0,9.671191216E0,1.310070455E-1,1.208973646E0
6.120908911E0,9.705288887E0,-2.392822644E-3,1.336989641E0
6.140369327E0,9.827920914E0,-5.084748194E-2,1.287936807E0
6.159829744E0,9.906884193E0,-2.333002165E-2,1.185045362E0
6.179290057E0,9.997213364E0,1.106680483E-1,1.139581800E0
6.198750473E0,1.000678444E1,2.398804724E-1,1.214357495E0
6.218210890E0,9.909276962E0,2.338984162E-1,1.298106313E0
6.237671307E0,9.855438232E0,1.375873089E-1,1.188036442E0
6.257131723E0,1.002652550E1,1.280160099E-1,1.014556766E0
6.276592140E0,1.026161957E1,1.956132501E-1,8.691928387E-1
6.296052452E0,1.018325520E1,3.134597540E-1,7.034898400E-1
6.315512869E0,9.862018585E0,2.787638307E-1,5.874379873E-1
6.334973286E0,9.663414001E0,2.524427772E-1,6.598208547E-1
6.354433702E0,9.668199539E0,3.589234054E-1,9.266205430E-1
6.373894119E0,9.694520950E0,5.282155871E-1,1.134796143E0
6.393354536E0,9.692726135E0,6.203392744E-1,1.143171072E0
6.412814848E0,9.644271851E0,6.520441771E-1,1.021735311E0
6.432275265E0,9.603593826E0,7.046862841E-1,9.391828775E-1
6.451735682E0,9.549157143E0,6.777670383E-1,1.110269666E0
6.471196098E0,9.495318413E0,5.988038778E-1,1.274776220E0
6.490656515E0,9.513862610E0,6.077769399E-1,1.367498159E0
6.510116932E0,9.569496155E0,7.423732281E-1,1.316052437E0
6.529577348E0,9.643074989E0,9.140582681E-1,1.152742267E0
6.549037661E0,9.521639824E0,1.042074203E0,1.142572761E0
6.568498077E0,9.283554077E0,1.060020447E0,1.253839016E0
6.587958494E0,9.080761909E0,1.174277663E0,1.348355532E0
6.607418911E0,9.030512810E0,1.425524116E0,1.322034478E0
6.626879327E0,8.956335068E0,1.397408366E0,1.308874011E0
6.646339744E0,8.970691681E0,1.078564763E0,1.063609719E0
6.665800057E0,9.069396019E0,6.358926296E-1,8.303094506E-1
6.685260473E0,9.245268822E0,4.025924206E-1,3.978067636E-1
6.704720890E0,9.680164337E0,4.564309120E-1,-1.645065546E-1
6.724181307E0,1.048415279E1,8.237292171E-1,-7.399803996E-1
6.743641723E0,1.119900799E1,1.275374413E0,-1.084546804E0
6.763102140E0,1.145145130E1,1.415952802E0,-1.086939692E0
6.782562452E0,1.111585712E1,1.674975872E0,-1.100100160E0
6.802022869E0,1.058584690E1,1.536192179E0,-1.030708313E0
6.821483286E0,1.001336479E1,1.576870084E0,-8.578268886E-1
6.840943702E0,9.818947792E0,1.503290772E0,-8.075776696E-1
6.860404119E0,1.007737255E1,1.331007600E0,-8.703892231E-1
6.879864432E0,1.024008465E1,1.238883972E0,-9.690931439E-1
6.899324848E0,1.027059269E1,1.211366415E0,-9.631111026E-1
6.918785265E0,1.019880867E1,1.302891970E0,-7.842476368E-1
6.938245682E0,1.004925728E1,1.370489120E0,-5.778666735E-1
6.957706098E0,9.728020668E0,1.302891970E0,-3.816552162E-1
6.977166411E0,9.298508644E0,1.206580877E0,-3.170489967E-1
6.996626827E0,8.844470978E0,1.133599758E0,-2.913261652E-1
7.016087244E0,8.513064384E0,1.082752228E0,-2.374876440E-1
7.035547661E0,8.387441635E0,1.144367456E0,-8.494520187E-2
7.055008077E0,8.524430275E0,1.246062398E0,1.435693540E-2
7.074468390E0,8.989236832E0,1.395613790E0,-1.220339537E-1
7.093928807E0,9.763314247E0,1.429711580E0,-3.475574851E-1
7.113389223E0,1.081436157E1,1.585245013E0,-5.138586760E-1
7.132849640E0,1.164407349E1,1.779063582E0,-7.148557901E-1
7.152310057E0,1.182174015E1,1.683350682E0,-9.320043921E-1
7.171770369E0,1.107039356E1,1.475773335E0,-8.309076428E-1
7.191230786E0,1.008814049E1,1.191625714E0,-5.641079545E-1
7.210691202E0,9.183652878E0,8.733802438E-1,-1.830509305E-1
7.230151619E0,8.529216766E0,5.802595019E-1,2.901297510E-1
7.249612036E0,8.352147102E0,4.283152521E-1,4.229314029E-1
7.269072348E0,8.696115494E0,4.127618968E-1,2.123630047E-1
7.288532765E0,9.302098274E0,4.504488707E-1,-1.836491376E-1
7.307993182E0,9.903294563E0,4.965106845E-1,-6.245267391E-1
7.327453598E0,1.038544846E1,6.927221417E-1,-9.990034699E-1
7.346914015E0,1.053978539E1,9.248259664E-1,-1.092921734E0
7.366374327E0,1.036690426E1,8.835497499E-1,-9.433703423E-1
7.385834744E0,9.943374634E0,7.106683254E-1,-5.856433511E-1
7.405295161E0,9.389435768E0,5.347958803E-1,-3.714857101E-1
7.424755577E0,9.079565048E0,3.696911037E-1,-3.888336718E-1
7.444215994E0,8.995218277E0,2.955136001E-1,-4.001995921E-1
7.463676307E0,9.071190834E0,4.175475538E-1,-4.271188378E-1
7.483136723E0,9.422337532E0,5.976074338E-1,-5.659025311E-1
7.502597140E0,9.538389206E0,6.909275651E-1,-7.298108935E-1
7.522057557E0,9.559326172E0,4.630111754E-1,-8.727820516E-1
7.541517973E0,9.501300812E0,2.338984162E-1,-9.469595551E-1
7.560978286E0,9.517452240E0,2.279163599E-1,-9.218349457E-1
7.580438702E0,9.210572243E0,3.708875179E-1,-1.085743308E0
7.599899119E0,8.995817184E0,6.855437160E-1,-1.290329576E0
7.619359536E0,8.645268440E0,9.116654396E-1,-1.634297848E0
7.638819848E0,8.415556908E0,7.794619799E-1,-1.766501307E0
7.658280265E0,8.398807526E0,6.155536175E-1,-1.722832322E0
7.677740682E0,8.059624672E0,2.344966233E-1,-1.456630826E0
7.697201098E0,7.630711555E0,-7.716853172E-2,-1.042672515E0
7.716661515E0,6.872784615E0,4.426721856E-2,-5.455635786E-1
7.736121827E0,5.994020939E0,5.718846321E-1,-2.554338276E-1
7.755582244E0,5.740979671E0,9.308080077E-1,-3.517449200E-1
7.775042661E0,6.770491600E0,1.042672515E0,-1.052243710E0
7.794503077E0,8.680562019E0,1.438684583E0,-1.776072621E0
7.813963494E0,1.126840019E1,2.352144718E0,-2.365903378E0
7.833423807E0,1.552463341E1,3.460021496E0,-2.663211584E0
7.852884223E0,2.320140648E1,4.173680782E0,-2.794816732E0
7.872344640E0,3.448176956E1,2.231905222E0,-3.940380573E0
7.891805057E0,3.676751328E1,-1.919043779E0,-4.022335052E0
7.911265473E0,2.590948296E1,-2.324627161E0,-3.687937975E0
7.930725786E0,1.810708809E1,-1.323829174E0,-4.105485439E0
