"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.107855453E1,4.088257217E1,1.288295746E1,-9.417551994E0
5.109801547E1,2.116092682E1,2.171665955E1,-8.021938205E-1
5.111747651E1,1.833978844E1,2.180459595E1,-3.133999348E0
5.113693744E1,1.861735725E1,1.227338600E1,-1.595414519E0
5.115639849E1,1.789591980E1,2.850450039E0,5.204389244E-2
5.117585943E1,1.696690750E1,-5.469992638E0,2.616551638E0
5.119532036E1,1.638066483E1,-1.153161049E1,6.804589272E0
5.121478140E1,1.342014599E1,-1.250489140E1,5.103890896E0
5.123424234E1,1.005583763E0,-1.033340454E1,1.599003673E0
5.125370328E1,-2.578445816E1,-5.439484119E0,-1.430309772E0
5.127316432E1,-3.129512978E1,5.656034470E0,-4.907081127E0
5.129262526E1,-1.793719673E1,1.122951698E1,-5.669195175E0
5.131208620E1,-8.819346428E0,8.636295319E0,-7.003193855E0
5.133154724E1,-2.608176708E0,3.826123476E0,-6.568896294E0
5.135100818E1,2.015354872E0,-2.925225794E-1,-4.959125042E0
5.137046911E1,9.798608780E0,-2.888136864E0,-7.147959232E0
5.138993015E1,3.231925583E1,-1.668993831E-1,-7.569694519E0
5.140939109E1,5.651129150E1,5.346164227E0,1.209870911E1
5.142885203E1,4.550311279E1,-5.343173027E0,9.427721024E0
5.144831307E1,3.116172981E1,-2.221735764E1,-2.228316069E0
5.146777401E1,2.274916267E1,-2.135414696E1,1.184447184E-1
5.148723505E1,2.003390694E1,-9.613164902E0,2.630310297E0
5.150669599E1,1.766381645E1,-3.744767308E-1,-2.215155602E0
5.152615692E1,1.268674564E1,6.792625427E0,-6.072385788E0
5.154561797E1,7.311269760E0,1.105603695E1,-9.431310654E0
5.156507890E1,-3.004786968E0,1.283091354E1,-8.322237015E0
5.158453984E1,-2.010210228E1,1.329811192E1,-9.349954724E-1
5.160400088E1,-2.438824654E1,3.123231649E0,-2.589034081E0
5.162346182E1,-2.209352875E1,-8.810373306E0,-1.580459356E0
5.164292276E1,-1.328016567E1,-1.229193020E1,-1.953739643E0
5.166238380E1,-2.756531715E0,-8.627920151E0,-3.523431420E-1
5.168184474E1,4.676173687E0,-3.735794306E0,4.739583492E0
5.170130578E1,1.012522888E1,-7.339983582E-1,7.788637638E0
5.172076672E1,2.345624161E1,-4.063013077E0,6.568896294E0
5.174022765E1,5.555176926E1,-4.353740692E0,-1.077906799E1
5.175968870E1,4.330171585E1,1.566461372E1,-7.679165840E0
5.177914963E1,2.458745003E1,1.664267921E1,-4.904688358E0
5.179861068E1,1.798744583E1,1.201974678E1,-1.724626899E0
5.181807161E1,1.815972900E1,8.426324844E0,2.248655081E0
5.183753265E1,1.838944054E1,1.381256819E0,4.724628448E0
5.185699359E1,1.580100441E1,-4.411168575E0,4.927420139E0
5.187645453E1,1.131565857E1,-6.717251301E0,4.121636868E0
5.189591557E1,4.071387768E0,-6.664609432E0,1.220937729E0
5.191537651E1,-6.458228111E0,-7.796414375E0,-5.036891699E-1
5.193483745E1,-2.255833626E1,-7.733004570E0,-2.216950178E0
5.195429849E1,-2.147259140E1,-1.932204217E-1,-3.329612732E0
5.197375943E1,-1.183310604E1,5.645267010E0,-2.022533417E0
5.199322036E1,-7.948358536E0,6.452246189E0,-2.472383976E0
5.201268140E1,-5.173282623E0,4.292723656E0,-4.508078098E0
5.203214234E1,-1.495514154E0,2.527418852E0,-6.256632805E0
5.205160328E1,4.000201225E0,1.903490424E0,-1.143470097E1
5.207106432E1,1.937468529E1,2.497508526E0,-1.294935799E1
5.209052526E1,6.360960007E1,1.666002750E0,5.129015446E0
5.210998630E1,5.910869980E1,-8.398807526E0,1.465603828E1
5.212944724E1,2.724168777E1,-1.209512043E1,3.635894060E0
5.214890828E1,1.630888176E1,-1.371625805E1,2.660220623E0
5.216836922E1,1.551087475E1,-9.291928291E0,3.004188776E0
5.218783015E1,1.924068642E1,-3.266801119E0,-1.409970760E0
5.220729120E1,1.731386566E1,1.933400750E0,-7.052246571E0
5.222675213E1,1.232243824E1,6.555137634E0,-8.616554260E0
5.224621318E1,5.137988567E0,1.035135078E1,-7.691130161E0
5.226567411E1,-4.140779495E0,1.216989613E1,-3.972085476E0
5.228513505E1,-1.613360596E1,1.021077251E1,3.349951655E-2
5.230459609E1,-2.201815605E1,5.300102234E-1,-2.123031855E0
5.232405703E1,-1.925803566E1,-9.951150894E0,-1.898704767E0
5.234351797E1,-1.128455162E1,-1.245404339E1,-1.344766378E0
5.236297901E1,-4.567898273E0,-9.058030128E0,-5.539384484E-1
5.238243994E1,-6.909275651E-1,-4.293920040E0,1.342373490E0
5.240190099E1,4.101297855E0,1.674975827E-2,2.686541557E0
5.242136193E1,1.250010586E1,2.656033039E-1,7.530810833E0
5.244082286E1,5.118247604E1,-6.473781586E0,2.499901533E0
5.246028390E1,5.532923889E1,1.370489120E0,-8.608179092E0
5.247974494E1,3.230729294E1,2.200379944E1,-3.221935749E0
5.249920588E1,2.317508507E1,1.844686890E1,-3.714258909E0
5.251866693E1,1.818724632E1,9.297312737E0,-2.500499725E0
5.253812786E1,1.605224991E1,1.009771109E0,-8.338986635E-1
5.255758880E1,1.367737389E1,-4.326223373E0,2.005185366E0
5.257704984E1,1.061456108E1,-8.149355888E0,5.435894966E0
5.259651078E1,6.961917400E0,-7.750950813E0,4.025924206E0
5.261597182E1,3.529413462E0,-5.104488850E0,1.289731383E0
5.263543276E1,-6.429514408E0,-4.892126083E0,2.000399828E0
5.265489370E1,-2.243271255E1,-4.033102512E0,-2.029711723E0
5.267435474E1,-1.974916077E1,1.591825247E0,-7.534998417E0
5.269381568E1,-1.109970570E1,5.928217888E0,-3.735196114E0
5.271327661E1,-6.873383045E0,6.747759819E0,-3.457628787E-1
5.273273765E1,-2.899502754E0,4.775475979E0,-1.258026481E0
5.275219859E1,2.251646042E0,3.192623615E0,-6.184848309E0
5.277165963E1,1.155852985E1,4.150351048E0,-1.354876041E1
5.279112057E1,3.514338684E1,7.453642368E0,-5.176273346E0
5.281058161E1,6.348577118E1,-7.806583643E-1,1.052542877E1
5.283004255E1,4.110091782E1,-1.659362602E1,5.577669621E0
5.284950349E1,1.872922134E1,-2.262054825E1,4.683950424E0
5.286896453E1,1.432463264E1,-1.191206932E1,3.451646566E0
5.288842547E1,1.893500328E1,-3.867399693E0,1.126421213E0
5.290788651E1,2.028993988E1,1.808973908E0,-1.619342685E0
5.292734744E1,1.804906082E1,6.184250355E0,-3.918845177E0
5.294680849E1,1.295234871E1,7.243672371E0,-5.735595703E0
5.296626942E1,4.216751575E0,6.763911247E0,-6.973881721E0
5.298573036E1,-5.999404430E0,9.443274498E0,-4.966901779E0
5.300519140E1,-1.958525276E1,1.055892849E1,-2.216351986E0
5.302465234E1,-2.512224579E1,-4.127619043E-2,-2.601596355E0
5.304411338E1,-2.024567223E1,-1.299003601E1,2.991028363E-3
5.306357432E1,-8.553742409E0,-1.476790333E1,-1.288534999E0
5.308303526E1,-1.602592945E0,-7.656434059E0,-7.076773047E-1
5.310249630E1,1.082752228E0,-1.472184181E0,-2.991028316E-2
5.312195724E1,4.588835716E0,1.660020709E0,8.500502706E-1
5.314141828E1,1.413201046E1,7.477571070E-2,5.447858810E0
5.316087922E1,5.151747131E1,-5.313860893E0,4.731806815E-1
5.318034026E1,6.435317230E1,5.737390518E0,-7.240083218E0
5.319980120E1,2.920918655E1,1.814896202E1,-3.415156126E0
5.321926224E1,1.956790543E1,1.413201046E1,-1.412961721E0
5.323872318E1,1.733659744E1,6.288936138E0,-2.561516523E0
5.325818422E1,1.734557152E1,7.818548083E-1,-1.330409408E0
5.327764515E1,1.648654747E1,-3.377469063E0,1.855035782E0
5.329710620E1,1.026760197E1,-4.986044407E0,4.832305431E0
5.331656713E1,3.544368505E0,-3.209373474E0,3.392424345E0
5.333602807E1,-8.231309652E-1,-2.982653379E0,7.704889178E-1
5.335548911E1,-1.148853970E1,-4.408775806E0,-3.942175210E-1
5.337495005E1,-2.160539436E1,-2.123630047E0,-3.233899832E0
5.339441109E1,-1.647757530E1,3.273381472E0,-3.572484255E0
5.341387203E1,-1.017906761E1,4.877768993E0,-1.459621787E0
5.343333297E1,-6.186044693E0,3.303889751E0,-1.661815286E0
5.345279401E1,-1.941177368E0,8.853443712E-2,-2.833700180E0
5.347225494E1,2.532204628E0,-2.802593470E0,-6.111867428E0
5.349171599E1,9.771689415E0,-3.244069338E0,-1.116909790E1
5.351117692E1,2.743072128E1,-2.135594189E-1,-1.037049294E1
5.353063797E1,5.938746643E1,3.598206997E0,9.745368004E0
5.355009890E1,4.885425949E1,-2.810370207E0,1.428036594E1
5.356955994E1,2.958964539E1,-1.303370476E1,1.192822099E0
5.358902088E1,2.028216362E1,-1.470210075E1,2.145763636E0
5.360848182E1,1.575912952E1,-7.925028801E0,3.549154282E0
5.362794286E1,1.457049561E1,-1.409372568E0,-1.485942841E0
5.364740380E1,1.140658569E1,2.724826813E0,-6.531209469E0
5.366686484E1,8.288139343E0,6.850052834E0,-9.306883812E0
5.368632578E1,4.222135544E0,1.011266708E1,-8.641678810E0
5.370578682E1,-3.880560160E0,1.239302635E1,-3.699902058E0
5.372524776E1,-1.665165329E1,1.064088249E1,1.349551916E0
5.374470880E1,-2.119382858E1,-1.307079315E0,-1.435095429E0
5.376416974E1,-1.681556129E1,-1.124387360E1,-1.560718536E0
5.378363068E1,-9.354740143E0,-1.241874981E1,-4.977070987E-1
5.380309172E1,-3.348157167E0,-6.994220734E0,1.022931710E-1
5.382255265E1,7.106683254E-1,-7.405785918E-1,-2.662015259E-1
5.384201370E1,6.375676155E0,3.009572744E0,-1.627119333E-1
5.386147463E1,2.428834534E1,2.654836655E0,5.370092392E0
5.388093568E1,7.112545776E1,-5.742774487E0,-2.339582443E0
5.390039661E1,4.275495529E1,4.626522541E0,-4.604987144E0
5.391985765E1,2.354178619E1,1.280459213E1,-6.623931408E0
5.393931870E1,1.782652855E1,1.617727661E1,-5.371887088E-1
5.395877963E1,1.575972843E1,1.103330517E1,1.125224829E0
5.397824068E1,1.314198017E1,3.211766243E0,-2.572284266E-2
5.399770161E1,1.165962696E1,-1.819741607E0,8.428717852E-1
5.401716265E1,9.709476471E0,-6.203392506E0,4.156930923E0
5.403662359E1,5.968297958E0,-8.950352669E0,5.905486107E0
5.405608453E1,1.694716692E0,-9.848259926E0,2.666202545E0
5.407554557E1,-1.045484066E1,-1.004028416E1,-1.287338614E0
5.409500651E1,-2.537349129E1,-4.073182583E0,-3.583850145E0
5.411446755E1,-1.805265045E1,4.894518852E0,-3.380460262E0
5.413392849E1,-1.048056316E1,8.331210136E0,-2.760120869E0
5.415338953E1,-5.831308842E0,7.252047062E0,-3.783052683E0
5.417285047E1,-1.447657645E-1,4.663611412E0,-7.350152969E0
5.419231140E1,6.300900459E0,2.891726255E0,-1.232303619E1
5.421177244E1,2.016192436E1,2.547159672E0,-1.192164040E1
5.423123338E1,4.914319229E1,3.388236761E0,3.832703590E0
5.425069443E1,5.266303635E1,-4.792225361E0,1.659003830E1
5.427015536E1,3.564228821E1,-1.762971878E1,3.988835335E0
5.428961640E1,2.293819618E1,-2.046999931E1,1.262812138E0
5.430907734E1,1.644108391E1,-1.150648594E1,2.787040234E0
5.432853838E1,1.631964874E1,-3.960719585E0,2.667997181E-1
5.434799932E1,1.652543068E1,2.127817631E0,-4.317250252E0
5.436746036E1,1.339322662E1,8.060821533E0,-8.395217896E0
5.438692130E1,8.356334686E0,1.281296730E1,-9.625128746E0
5.440638234E1,-2.224128723E0,1.420499134E1,-7.668996811E0
5.442584328E1,-1.758784485E1,1.259043407E1,-2.108675003E0
5.444530432E1,-2.298784637E1,1.745564103E0,-5.324030399E0
5.446476526E1,-2.040479469E1,-9.634101868E0,-1.922034740E0
5.448422630E1,-1.136052418E1,-1.334237862E1,2.746362209E0
5.450368724E1,-3.184846878E0,-9.978070259E0,3.756731510E0
5.452314828E1,1.832303882E0,-4.688735962E0,3.595814228E0
5.454260922E1,9.388837814E0,-1.830509305E0,4.393222332E0
5.456207026E1,3.416053391E1,-3.064607620E0,4.238885403E0
5.458153120E1,5.562654495E1,-1.095314622E0,-8.045268059E0
5.460099224E1,3.749732590E1,1.469671631E1,1.296909928E0
5.462045318E1,2.120639038E1,1.381017590E1,-3.319443226E0
5.463991422E1,1.713380623E1,1.169671535E1,-2.977269650E0
5.465937526E1,1.612463379E1,7.548757076E0,-1.759322882E0
5.467883620E1,1.586381626E1,1.283151150E0,-5.569294691E-1
5.469829724E1,1.586620903E1,-3.866801500E0,3.491128206E0
5.471775818E1,1.324606800E1,-7.477570534E0,6.313462734E0
5.473721911E1,6.973283291E0,-7.408178806E0,3.778266907E0
5.475668015E1,-1.238285750E-1,-6.894918442E0,6.687939167E-1
5.477614109E1,-1.346142197E1,-5.556732178E0,-1.525424421E-1
5.479560213E1,-2.360459709E1,1.213759303E0,-1.502692580E0
5.481506307E1,-1.676291847E1,8.426324844E0,-3.306282759E0
5.483452411E1,-1.046500969E1,7.963313580E0,-3.300300598E0
5.485398505E1,-6.023332596E0,3.597608805E0,-2.928814888E0
5.487344609E1,-1.589432478E0,-2.548356056E-1,-4.701298237E0
5.489290703E1,4.110869408E0,-1.010967612E0,-1.327777290E1
5.491236807E1,1.609053612E1,2.188834429E0,-1.698186302E1
5.493182901E1,4.368935394E1,9.497711182E0,6.269195080E-1
5.495129005E1,5.738586807E1,6.665207386E0,1.226082325E1
5.497075099E1,3.977768707E1,-1.200120163E1,2.356930375E-1
5.499021203E1,2.702513695E1,-2.307578278E1,-1.613958836E0
5.500967297E1,1.904387665E1,-1.407278824E1,3.713062525E0
5.502913401E1,1.569272900E1,-3.228515863E0,1.868794441E0
5.504859495E1,1.334955788E1,2.657229662E0,-2.669193745E0
5.506805599E1,1.032861900E1,7.401000500E0,-7.436892986E0
5.508751692E1,7.363911629E0,1.078146076E1,-9.572486877E0
5.510697797E1,-2.877369225E-1,1.146341515E1,-8.642276764E0
5.512643890E1,-1.235892868E1,1.022453117E1,-2.782852650E0
5.514589995E1,-2.163470650E1,3.383451223E0,-9.870393276E-1
5.516536088E1,-2.096052742E1,-7.094120979E0,3.206382394E-1
5.518482192E1,-1.476969814E1,-1.330349541E1,1.908276081E-1
5.520428286E1,-5.967101574E0,-1.216032505E1,-1.109671474E0
5.522374390E1,7.836493850E-2,-7.561319351E0,-4.534398913E-1
5.524320484E1,7.872386456E0,-4.188037872E0,4.101896286E0
5.526266588E1,3.473600769E1,-5.382654667E0,6.827321053E0
5.528212682E1,5.830770493E1,2.763710022E-1,-5.170889854E0
5.530158786E1,3.888037872E1,2.074278069E1,-2.705085993E0
5.532104890E1,2.037428665E1,1.951107597E1,-7.177271366E0
5.534050984E1,1.662772369E1,1.258385468E1,-4.539184570E0
5.535997088E1,1.674856186E1,7.276573658E0,-2.626122952E0
5.537943182E1,1.754238129E1,1.021735311E0,-1.047458172E0
5.539889286E1,1.599601936E1,-4.350151539E0,3.814757586E0
5.541835380E1,1.254257774E1,-8.224729538E0,6.881159782E0
5.543781484E1,9.287142754E0,-1.031067276E1,4.935794830E0
5.545727578E1,3.650250912E0,-1.112483025E1,1.237089276E0
5.547673682E1,-9.473783493E0,-1.065822983E1,-2.394019127E0
5.549619776E1,-2.531965256E1,-3.166302681E0,-4.638486862E0
5.551565880E1,-1.905464554E1,7.274778843E0,-4.581058979E0
5.553511974E1,-1.019521904E1,1.303908920E1,-2.128415823E0
5.555458078E1,-6.464808464E0,1.072463131E1,-2.638685226E0
5.557404172E1,-2.921636343E0,5.130809784E0,-4.588237286E0
5.559350276E1,2.568695068E0,1.359123230E0,-1.125703430E1
5.561296370E1,1.609831238E1,1.378864050E0,-1.710329819E1
5.563242474E1,4.477509689E1,6.230311871E0,1.585244983E-1
5.565188578E1,5.318526840E1,1.411765367E-1,1.611087418E1
5.567134672E1,3.894976807E1,-1.620838165E1,4.111467361E0
5.569080776E1,2.579881477E1,-2.379183578E1,6.955935478E0
5.571026870E1,1.682214165E1,-1.410269833E1,8.300103188E0
5.572972974E1,1.428395462E1,-4.957928658E0,1.837089539E0
5.574919068E1,1.393998623E1,1.930409670E0,-5.918048382E0
5.576865172E1,1.368515110E1,8.654241562E0,-1.076710415E1
5.578811265E1,1.002712345E1,1.262752342E1,-1.047637558E1
5.580757370E1,1.617548108E0,1.377428341E1,-5.702096462E0
5.582703463E1,-1.175294685E1,1.168774223E1,-2.033899166E-2
5.584649568E1,-2.055733681E1,2.364706993E0,-4.564309120E-1
5.586595661E1,-2.098684883E1,-1.034656525E1,-3.132204771E0
5.588541765E1,-1.749332809E1,-1.570888042E1,-6.729813814E-1
5.590487859E1,-6.083751678E0,-1.199761295E1,1.586441398E0
5.592433963E1,1.980658889E0,-5.215157032E0,2.730210543E0
5.594380057E1,6.866802692E0,6.999006122E-2,4.249652863E0
5.596326161E1,1.578365612E1,-5.718846321E-1,6.959524632E0
5.598272255E1,4.896971512E1,-6.379265308E0,-2.499901533E0
5.600218359E1,5.123093033E1,6.793821812E0,-9.022735596E0
5.602164463E1,2.783151817E1,1.971386719E1,-2.985046148E0
5.604110557E1,1.754955864E1,1.676411629E1,-3.440280676E0
5.606056661E1,1.709731674E1,9.921240807E0,-7.495517135E-1
5.608002765E1,1.691426468E1,2.331207514E0,7.519445419E-1
5.609948859E1,1.583988762E1,-3.716053486E0,3.585046530E0
5.611894963E1,1.329691505E1,-8.118846893E0,6.374479294E0
5.613841057E1,1.097169018E1,-1.050568771E1,4.444069862E0
5.615787161E1,6.785446644E0,-9.601201057E0,8.315058798E-2
5.617733255E1,-4.052843571E0,-7.484150887E0,-1.820339799E0
5.619679359E1,-2.415195465E1,-3.014956474E0,-1.779063582E0
5.621625453E1,-2.260918236E1,5.796014786E0,-4.030111313E0
5.623571557E1,-1.308335590E1,9.533005714E0,-4.107280254E0
5.625517651E1,-8.236095428E0,6.541378975E0,-4.747958183E0
5.627463755E1,-3.469592810E0,2.887538671E0,-6.169893265E0
5.629409849E1,1.523031592E0,2.108675003E0,-1.062233829E1
5.631355953E1,1.224407387E1,5.418546677E0,-1.563230991E1
5.633302047E1,4.208975220E1,1.361994648E1,-3.985246181E0
5.635248151E1,5.477769089E1,3.240479946E0,1.569392586E1
5.637194255E1,3.960958862E1,-1.594577026E1,3.429512978E0
5.639140349E1,2.573002243E1,-2.734697151E1,3.019742250E0
5.641086453E1,1.840499306E1,-1.475593948E1,7.356134892E0
5.643032547E1,1.789412498E1,-4.868795872E0,3.742374659E0
5.644978651E1,1.789591980E1,3.696911037E-1,-1.539183140E0
5.646924744E1,1.555215073E1,6.181857109E0,-6.062216282E0
5.648870849E1,1.135932732E1,1.036630630E1,-7.686344624E0
5.650816943E1,4.861019135E0,1.146162033E1,-6.960123062E0
5.652763047E1,-4.442275047E0,1.146999550E1,-4.308875561E0
5.654709151E1,-1.532483292E1,7.687541008E0,-3.692125320E0
5.656655245E1,-2.148635101E1,-3.421736479E0,-6.287141323E0
5.658601349E1,-2.060040855E1,-1.407039547E1,-1.676770449E0
5.660547443E1,-1.032084274E1,-1.446521091E1,2.176870346E0
5.662493547E1,-1.986042738E0,-8.340183258E0,1.654636860E0
5.664439640E1,1.466202021E0,-2.682354212E0,-7.118647546E-2
5.666385745E1,3.815953970E0,3.116651475E-1,-3.744767308E-1
5.668331838E1,1.127318573E1,-4.055834413E-1,2.566900492E0
5.670277942E1,4.242295074E1,-2.402992249E0,-5.192425251E-1
5.672224047E1,7.316893005E1,6.010770321E0,-1.563111424E0
5.674170140E1,3.526541901E1,1.809990883E1,-6.374479294E0
5.676116245E1,1.979761696E1,8.682954788E0,-1.421336651E0
5.678062338E1,1.463151264E1,2.494517565E0,-1.938186288E-1
5.680008442E1,1.188036442E1,-2.291127741E-1,-3.152543902E-1
5.681954547E1,9.784252167E0,-1.972882271E0,6.855437160E-1
5.683900640E1,6.924230576E0,-2.723630428E0,3.790230989E0
5.685846744E1,5.251049519E0,-2.300100803E0,4.794618607E0
5.687792838E1,3.622733593E0,-3.047259569E0,2.665006161E0
5.689738942E1,-9.714859724E-1,-5.353940487E0,-1.220339537E-1
5.691685036E1,-1.388255882E1,-6.711867332E0,-3.454039574E0
5.693631140E1,-2.350050926E1,-1.193420291E0,-7.576274872E0
5.695577234E1,-1.709013748E1,5.067998409E0,-8.336593628E0
5.697523338E1,-9.296115875E0,7.438687325E0,-4.820341110E0
5.699469432E1,-2.374278307E0,6.748358250E0,-3.658625841E0
5.701415536E1,3.679563046E0,4.876572609E0,-7.482356548E0
5.703361640E1,1.875613976E1,5.794219971E0,-1.068395329E1
5.705307734E1,4.548038101E1,7.878368378E0,1.144367456E0
5.707253838E1,5.940182114E1,-6.321238995E0,1.392084408E1
5.709199943E1,3.952584076E1,-1.637288857E1,9.032905847E-2
5.711146036E1,2.726441956E1,-1.603191185E1,3.710669756E0
5.713092140E1,1.581536102E1,-7.322635651E0,9.168698311E0
5.715038234E1,1.128275681E1,-2.714657307E0,5.866602898E0
5.716984338E1,1.205504036E1,1.196411322E-3,-5.778666735E-1
5.718930432E1,1.436471272E1,1.735394597E0,-7.061817646E0
5.720876536E1,1.266042423E1,3.914657831E0,-1.214058399E1
5.722822640E1,6.864409924E0,7.089335442E0,-1.204068375E1
5.724768734E1,-1.120439172E0,1.062951660E1,-6.838686943E0
5.726714838E1,-1.734856224E1,1.252343559E1,1.034895778E-1
5.728660932E1,-2.466760826E1,1.948355794E0,-1.759322882E0
5.730607036E1,-2.365424919E1,-1.445025635E1,-2.642274380E0
5.732553130E1,-1.174397373E1,-1.634477234E1,1.456630826E0
5.734499234E1,7.674978375E-1,-8.011170387E0,2.573480844E0
5.736445338E1,4.873581409E0,-6.909275651E-1,3.103491068E0
5.738391432E1,8.727820396E0,2.188236237E0,4.388436794E0
5.740337536E1,2.041616058E1,-9.403793216E-1,6.806384087E0
5.742283630E1,4.950809860E1,-8.660223007E0,1.268794179E0
5.744229734E1,4.365346146E1,8.845068932E0,-1.995015860E0
5.746175838E1,2.391566467E1,2.373560333E1,-3.230908871E0
5.748121943E1,1.772303963E1,1.695374680E1,-4.663012981E0
5.750068036E1,1.747777557E1,7.068397999E0,-1.472184181E0
5.752014140E1,1.889013863E1,4.474578202E-1,9.379864931E-1
5.753960245E1,1.782533264E1,-6.253642082E0,3.510869026E0
5.755906338E1,1.452921867E1,-9.567103386E0,5.374279499E0
5.757852443E1,1.195813084E1,-1.010429192E1,4.657629490E0
5.759798536E1,6.704689026E0,-7.356134892E0,1.403390527E0
5.761744640E1,-4.312464714E0,-4.260420799E0,-6.203392744E-1
5.763690734E1,-2.396112823E1,-1.716850251E-1,-3.470789194E0
5.765636838E1,-2.219761658E1,6.310471535E0,-5.887540340E0
5.767582932E1,-1.297388458E1,8.751749039E0,-4.614558697E0
5.769529036E1,-7.835896015E0,6.542575359E0,-4.154538155E0
5.771475140E1,-3.427718401E0,3.086143017E0,-3.710669756E0
5.773421234E1,1.240080357E0,1.321436286E0,-5.306084156E0
5.775367338E1,6.739983082E0,2.099103689E0,-1.059063339E1
5.777313432E1,2.386661148E1,4.656432629E0,-8.536395073E0
5.779259536E1,5.750311661E1,2.489732027E0,1.120499039E1
5.781205640E1,5.144748306E1,-9.145966530E0,1.069950676E1
5.783151734E1,3.119283676E1,-1.769552231E1,3.382853031E0
5.785097838E1,1.932563210E1,-1.433719540E1,6.119045734E0
5.787043942E1,1.616232109E1,-8.216354370E0,5.907280922E0
5.788990036E1,1.680718613E1,-3.753740549E0,5.144568682E-1
5.790936140E1,1.615992737E1,1.027119160E0,-6.092724800E0
5.792882234E1,1.198265743E1,6.103492260E0,-9.242277145E0
5.794828338E1,6.367300987E0,1.078804111E1,-1.001037312E1
5.796774443E1,-4.952544689E0,1.550728512E1,-4.710271358E0
5.798720536E1,-2.067697906E1,1.452204037E1,-8.853443712E-2
5.800666640E1,-2.336830521E1,7.734799385E-1,-4.808975220E0
5.802612734E1,-2.094437599E1,-1.305643654E1,-4.031308174E0
5.804558838E1,-1.112423229E1,-1.669412613E1,-2.228914261E0
5.806504932E1,-1.910070658E0,-1.080538845E1,5.461617708E-1
5.808451036E1,3.699902058E0,-4.491328239E0,5.855835438E0
5.810397140E1,1.357687569E1,-2.309672117E0,1.001216793E1
5.812343234E1,5.310570908E1,-1.181456184E1,7.097112179E0
5.814289338E1,4.259224319E1,3.252444267E0,-7.031309128E0
5.816235443E1,2.472862625E1,2.439123726E1,-3.793222189E0
5.818181547E1,1.807358742E1,2.536332130E1,-6.379863262E0
5.820127651E1,2.065962982E1,1.232184029E1,-2.321636200E0
5.822073745E1,2.042274094E1,6.458228111E0,-1.235892892E0
5.824019849E1,1.744487381E1,2.148754835E0,-8.626125455E-1
5.825965953E1,1.309412384E1,-3.093919754E0,6.329016089E-1
5.827912047E1,9.416355133E0,-7.559525013E0,6.051448345E0
5.829858151E1,9.149555206E0,-1.073599720E1,7.518248558E0
5.831804255E1,4.107878208E0,-1.252223873E1,3.705285788E0
5.833750349E1,-1.248275757E1,-1.176072311E1,-2.673979282E0
5.835696453E1,-2.892683220E1,-1.022931695E0,-5.223531723E0
5.837642547E1,-1.484806252E1,1.046441174E1,-4.188635826E0
5.839588651E1,-6.926623344E0,1.321376514E1,-2.238485575E0
5.841534755E1,-4.883750916E0,8.755337715E0,-2.748156786E0
5.843480849E1,-1.072582722E0,2.910868645E0,-2.461616278E0
5.845426953E1,1.944766641E0,-8.566305041E-1,-6.175875187E0
5.847373047E1,1.493480206E1,3.414557934E0,-1.286501122E1
5.849319151E1,4.953561783E1,1.256949711E1,-2.739782035E-1
5.851265255E1,4.834698105E1,-1.344467258E1,7.567899704E0
5.853211349E1,3.092184830E1,-3.008017349E1,4.596612453E0
5.855157453E1,2.436371994E1,-2.271267319E1,7.920841217E0
5.857103557E1,2.360399818E1,-9.037691116E0,4.304089546E0
5.859049651E1,1.821177292E1,-5.691926956E0,-3.147160053E0
5.860995755E1,1.625504303E1,-2.291127741E-1,-9.889535904E0
5.862941849E1,1.345843124E1,8.111668587E0,-1.064806080E1
5.864887953E1,8.602197647E0,1.279322624E1,-4.861019135E0
5.866834057E1,1.850848317E0,1.317787266E1,9.343972206E-1
5.868780151E1,-9.453444481E0,8.470592499E0,2.475374937E0
5.870726255E1,-2.394138718E1,-1.241276741E0,-4.467400074E0
5.872672359E1,-2.112802505E1,-9.165108681E0,-8.645866394E0
5.874618453E1,-1.376889992E1,-1.039202881E1,-3.611965895E0
5.876564557E1,-6.959524632E0,-7.237092018E0,1.387837172E0
5.878510651E1,-2.345564365E0,-4.202992916E0,6.179464340E0
5.880456755E1,4.210171223E0,-2.480160713E0,8.083553314E0
5.882402859E1,2.459881592E1,-4.541577339E0,4.540979385E0
5.884348963E1,3.974358749E1,-8.544171333E0,-7.545766354E0
5.886295068E1,2.409632301E1,6.888338089E0,3.257229805E0
5.888241172E1,2.657528687E1,1.917548180E1,2.074577332E0
5.890187276E1,1.806700706E1,2.089293098E1,-3.323630571E0
5.892133380E1,2.025763702E1,1.311147213E1,-2.087139606E0
5.894079484E1,2.044666862E1,8.423932076E0,1.529611826E0
5.896025588E1,1.934118462E1,5.723033428E0,7.143173695E0
5.897971693E1,1.545045567E1,2.283949137E0,4.338187218E0
5.899917786E1,1.165364456E1,-4.432105541E0,-2.005783558E0
5.901863890E1,1.422293758E1,-1.008335495E1,-3.379263878E0
5.903809995E1,1.353260803E1,-1.230389404E1,2.175673962E0
5.905756088E1,-2.225325108E0,-1.026281643E1,3.488137245E0
5.907702193E1,-2.883111954E1,-2.467000246E0,1.212562919E0
5.909648297E1,-2.183390808E1,7.872386456E0,-6.419344902E0
5.911594390E1,-1.271007538E1,1.127737331E1,-7.734200954E0
