"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.261483682E1,1.722104192E0,9.243147969E-1,6.764563918E-1
5.263429776E1,2.628322124E0,1.819537163E0,6.517163515E-1
5.265375870E1,2.531347275E0,1.389793754E0,2.714530230E-1
5.267321974E1,1.978209257E0,5.365683436E-1,2.766453922E-1
5.269268068E1,1.358334184E0,-8.091667295E-1,1.107956022E-1
5.271214161E1,6.274344921E-1,-9.530254006E-1,3.077231348E-2
5.273160265E1,2.134208828E-1,-1.032896042E0,4.983893037E-1
5.275106359E1,-1.120173261E-1,-1.173089504E0,9.533308744E-1
5.277052463E1,-1.354668975E0,-1.219362497E0,8.273400068E-1
5.278998557E1,-3.609218121E0,-1.610010505E0,1.193477064E-1
5.280944661E1,-3.667097569E0,-1.059926748E0,6.696604937E-2
5.282890755E1,-1.437899351E0,9.852485061E-1,2.695440874E-2
5.284836849E1,4.696786702E-1,7.567850947E-1,-1.022434905E-1
5.286782953E1,2.490571976E0,4.863247275E-1,-2.367100911E-3
5.288729047E1,3.582492828E0,-1.694386154E-1,-2.461021543E-1
5.290675151E1,3.417101145E0,-3.914879560E-1,-4.542543292E-1
5.292621245E1,2.406730890E0,-3.737728894E-1,-1.720348001E-1
5.294567349E1,9.679915905E-1,3.319286406E-1,-1.314122826E-1
5.296513442E1,-8.412371874E-1,1.588019371E0,-3.276526034E-1
5.298459536E1,-2.325333118E0,2.289292097E0,-4.838812649E-1
5.300405640E1,-2.713385105E0,1.739513874E0,-6.254491806E-1
5.302351734E1,-2.421086311E0,6.419425011E-1,-6.037634611E-1
5.304297838E1,-1.778914571E0,-3.283398226E-3,1.844048053E-1
5.306243932E1,-1.174921989E0,-6.391936541E-1,6.811906099E-1
5.308190026E1,-7.047088742E-1,-8.190932870E-1,3.044397235E-1
5.310136130E1,-3.275762498E-2,-7.764855027E-1,-1.257617921E-1
5.312082224E1,8.824705482E-1,-6.672934294E-1,-3.122282624E-1
5.314028328E1,2.879845619E0,-1.279838085E0,-2.756527252E-2
5.315974422E1,4.690754414E0,-1.952858329E0,-2.140317410E-1
5.317920526E1,1.631237984E0,-2.381609082E-1,-5.848266482E-1
5.319866620E1,-4.366919696E-1,5.932260752E-1,1.938732117E-1
5.321812724E1,-1.285488605E0,6.562978625E-1,1.992182732E-1
5.323758818E1,-2.128481865E0,4.049269855E-1,-8.529199660E-2
5.325704922E1,-3.333260059E0,-2.957349122E-1,-3.050506115E-1
5.327651015E1,-3.456349373E0,-7.422770858E-1,-5.680279136E-1
5.329597120E1,-1.853898287E0,-3.993528336E-2,-5.920043588E-1
5.331543213E1,2.560287118E-1,6.572141647E-1,-6.604975462E-2
5.333489307E1,1.461112142E0,1.348102212E0,3.305542171E-1
5.335435411E1,1.573816776E0,1.656283498E0,2.772562504E-1
5.337381505E1,9.482911825E-1,1.115210056E0,5.917752534E-2
5.339327609E1,4.855611324E-1,6.039925665E-2,1.265253723E-1
5.341273703E1,3.195586503E-1,-6.259073019E-1,-4.466948658E-2
5.343219797E1,1.963166744E-1,-7.047088742E-1,2.373973280E-1
5.345165901E1,2.569449842E-1,-8.952987194E-1,6.625592113E-1
5.347111995E1,2.004400045E-1,-1.068326116E0,8.881210089E-1
5.349058099E1,-6.422479749E-1,-1.323056698E0,7.616720200E-1
5.351004192E1,-2.431623697E0,-1.842597246E0,-2.289979309E-1
5.352950297E1,-3.513770580E0,-7.897717953E-1,-1.249447584E0
5.354896390E1,-1.031826973E0,4.716639817E-1,-1.336266659E-2
5.356842495E1,1.378034592E0,7.315869331E-1,8.462768197E-1
5.358788588E1,2.559447050E0,1.247614980E0,2.992473841E-1
5.360734682E1,3.377547741E0,5.701659322E-1,5.413788930E-2
5.362680786E1,3.658392906E0,-7.406735327E-3,-1.911243200E-1
5.364626880E1,2.997589827E0,-8.284853399E-2,-2.865719497E-1
5.366572984E1,1.388419271E0,1.107956022E-1,-2.080758214E-1
5.368519078E1,-6.610320210E-1,7.280744314E-1,-3.129918277E-1
5.370465182E1,-2.001880169E0,1.660559535E0,-3.771326542E-1
5.372411276E1,-1.977598310E0,1.704389095E0,-2.900844216E-1
5.374357380E1,-1.457752466E0,7.528144717E-1,-4.269181192E-1
5.376303474E1,-1.334815860E0,-1.162933856E-1,-3.285689056E-1
5.378249568E1,-1.412090302E0,-6.077340841E-1,3.672824427E-2
5.380195672E1,-1.110934019E0,-8.022945523E-1,8.170315996E-3
5.382141765E1,-3.455203772E-1,-8.639918566E-1,-1.593593508E-1
5.384087870E1,7.573959827E-1,-9.950223565E-1,-7.658717036E-2
5.386033963E1,2.652145863E0,-1.321987748E0,1.416442692E-1
5.387980068E1,3.190928459E0,-1.479285479E0,-4.577668011E-1
5.389926161E1,1.246698618E0,4.811323583E-1,-4.344012141E-1
5.391872265E1,-4.237874225E-2,1.278005481E0,-1.580612548E-2
5.393818370E1,-1.386892080E0,5.122864842E-1,-4.246273935E-1
5.395764463E1,-2.281656265E0,-2.664133906E-1,-9.698241949E-1
5.397710568E1,-3.275533199E0,-9.333250523E-1,-7.960331440E-1
5.399656661E1,-3.323180676E0,-1.068326116E0,-1.811977625E-1
5.401602765E1,-2.087706804E0,-9.256892204E-1,4.224893451E-1
5.403548859E1,1.564577371E-1,3.825540841E-2,8.415426016E-1
5.405494953E1,1.930256367E0,1.487837553E0,9.203441739E-1
5.407441057E1,2.262719393E0,2.329151154E0,4.644863009E-1
5.409387151E1,1.550145745E0,1.617646337E0,7.796161622E-2
5.411333255E1,1.440953612E0,2.483928949E-1,4.232529402E-1
5.413279349E1,1.362457514E0,-8.775836229E-1,1.854738146E-1
5.415225453E1,9.380592108E-1,-1.234023213E0,3.530034721E-1
5.417171547E1,2.749654949E-1,-1.408577800E0,7.181479335E-1
5.419117640E1,-7.364738584E-1,-1.566944480E0,6.669879556E-1
5.421063744E1,-2.587852240E0,-1.627114654E0,2.375500351E-1
5.423009838E1,-4.326067924E0,-5.266417861E-1,-4.470766485E-1
5.424955942E1,-2.768362761E0,4.673879147E-1,-2.632063627E-1
5.426902036E1,6.650790572E-2,1.040760875E-1,7.827468514E-1
5.428848140E1,1.828852773E0,8.623120189E-1,3.305542171E-1
5.430794234E1,3.085248947E0,7.176897526E-1,-7.276926935E-2
5.432740338E1,3.675649643E0,5.474875495E-2,-3.565923125E-2
5.434686432E1,3.327914953E0,-1.147662178E-1,-1.141553521E-1
5.436632536E1,2.175213099E0,1.268308014E-1,-2.288452238E-1
5.438578630E1,2.183077931E-1,9.172898531E-1,-4.606684148E-1
5.440524734E1,-1.783037901E0,1.969504356E0,-5.116755962E-1
5.442470828E1,-2.750189543E0,1.982790709E0,-2.404516488E-1
5.444416932E1,-2.814941168E0,8.375719786E-1,-4.551706314E-1
5.446363026E1,-2.605109215E0,-2.612210512E-1,-3.191004992E-1
5.448309130E1,-1.800752997E0,-5.498546362E-1,4.278344214E-1
5.450255224E1,-7.544943690E-1,-6.804270148E-1,4.412734509E-1
5.452201328E1,1.427132785E-1,-5.072468519E-1,9.964732081E-2
5.454147422E1,1.175685644E0,-1.422551423E-1,-1.821140647E-1
5.456093526E1,3.053025723E0,-2.998582423E-1,-7.772490978E-1
5.458039620E1,2.885190725E0,-2.285168886E0,-1.616729975E0
5.459985724E1,1.857563496E0,5.072468519E-1,-8.636100590E-2
5.461931818E1,9.169843793E-1,8.459713459E-1,6.931024790E-1
5.463877922E1,-7.120392323E-1,7.184533477E-1,5.917752534E-2
5.465824026E1,-2.081445456E0,-5.069414377E-1,-6.442332864E-1
5.467770120E1,-3.055469275E0,-1.588477492E0,-8.374192715E-1
5.469716224E1,-2.839375734E0,-1.587408543E0,-3.169624507E-1
5.471662318E1,-1.004185319E0,-7.276163101E-1,3.957640231E-1
5.473608411E1,1.054887176E0,6.746237874E-1,7.355575562E-1
5.475554515E1,1.835114121E0,1.788688421E0,7.373901606E-1
5.477500609E1,1.594128013E0,1.956218123E0,4.252382517E-1
5.479446713E1,1.096425891E0,9.965495467E-1,1.515708268E-1
5.481392807E1,1.146975040E0,-4.466948658E-2,-4.810560029E-3
5.483338911E1,9.647845626E-1,-8.306997418E-1,-2.053269297E-1
5.485285005E1,4.605156779E-1,-9.771545529E-1,1.605810821E-1
5.487231109E1,2.205985487E-1,-1.124678373E0,5.613083839E-1
5.489177203E1,-3.478111327E-1,-1.513493896E0,6.291143894E-1
5.491123307E1,-2.569679022E0,-2.375271320E0,1.242346242E-1
5.493069401E1,-5.019093990E0,-2.820897102E0,-9.479857683E-1
5.495015505E1,-3.756283998E0,-1.234710440E-1,-8.667407632E-1
5.496961599E1,-5.684860349E-1,4.321104586E-1,1.159039617E0
5.498907703E1,1.199203968E0,8.988111615E-1,6.480512023E-1
5.500853797E1,1.987677693E0,8.850666881E-1,1.456148922E-1
5.502799901E1,2.841819286E0,5.640572906E-1,2.741255611E-2
5.504745994E1,3.000338793E0,3.207803667E-1,1.553887278E-1
5.506692099E1,2.228358269E0,2.603047490E-1,2.809214294E-1
5.508638193E1,6.504946351E-1,8.032108545E-1,1.460730433E-1
5.510584297E1,-1.207756042E0,1.505094409E0,-2.335794270E-1
5.512530390E1,-2.353585720E0,1.845040679E0,-3.569740951E-1
5.514476495E1,-2.435441494E0,1.199051261E0,-4.541015923E-1
5.516422588E1,-2.032118082E0,2.651916742E-1,-3.322340846E-1
5.518368692E1,-1.372842193E0,-4.082867503E-1,1.772271395E-1
5.520314786E1,-7.974076271E-1,-7.512873411E-1,3.163515925E-1
5.522260890E1,-4.329504073E-2,-8.305470347E-1,5.291616172E-2
5.524206984E1,1.205465317E0,-6.077340841E-1,-1.275943816E-1
5.526153088E1,3.841499567E0,-9.117920399E-1,-2.213621289E-1
5.528099182E1,3.923049927E0,-5.874228477E-1,-1.276172876E0
5.530045286E1,1.970726132E0,7.474694252E-1,-3.934732676E-1
5.531991390E1,4.525744319E-1,3.163515925E-1,3.184896111E-1
5.533937484E1,-1.463402987E0,8.252019882E-1,1.042288020E-1
5.535883588E1,-2.967046499E0,4.896844923E-1,-2.639699280E-1
5.537829682E1,-3.925493479E0,-4.469239414E-1,-6.249909997E-1
5.539775786E1,-3.497888088E0,-1.001589179E0,-9.119447470E-1
5.541721880E1,-1.482797861E0,-1.042822480E0,-3.027598560E-1
5.543667984E1,1.219973326E0,-1.381317973E-1,4.828122556E-1
5.545614078E1,2.701014996E0,1.596876860E0,6.643918157E-1
5.547560182E1,2.638095856E0,2.620686293E0,2.683987021E-1
5.549506276E1,1.721798778E0,1.728060126E0,1.627191007E-1
5.551452380E1,1.299233079E0,3.016908467E-1,5.900190473E-1
5.553398474E1,1.384906769E0,-8.823178411E-1,1.275943816E-1
5.555344578E1,1.127885461E0,-1.014722705E0,-7.154753804E-2
5.557290672E1,4.608211219E-1,-1.022053123E0,5.093848705E-1
5.559236776E1,-5.063305497E-1,-1.022816658E0,9.977712631E-1
5.561182870E1,-2.847164392E0,-1.154763460E0,7.376955748E-1
5.563128974E1,-5.251222610E0,-7.847321630E-1,-6.062069535E-1
5.565075078E1,-4.003531456E0,4.760927260E-1,-4.996110201E-1
5.567021172E1,-1.578550935E0,6.944769025E-1,6.822596192E-1
5.568967276E1,3.911825418E-1,7.279217243E-1,6.242274642E-1
5.570913370E1,2.278601885E0,6.874519587E-1,2.282343507E-1
5.572859474E1,3.446269989E0,-1.659261435E-1,-8.017600514E-3
5.574805568E1,3.291873932E0,-6.179660559E-1,-3.627009690E-2
5.576751672E1,1.867642760E0,-5.865065455E-1,-1.450040340E-1
5.578697765E1,-1.381317973E-1,7.559451740E-3,-4.623482823E-1
5.580643870E1,-1.753716469E0,1.243797064E0,-4.105774760E-1
5.582589963E1,-2.429638386E0,2.186514139E0,4.325686097E-1
5.584536068E1,-2.158261538E0,1.779983640E0,6.944769025E-1
5.586482161E1,-1.722409606E0,1.059010506E0,-2.734383345E-1
5.588428265E1,-1.198593020E0,-6.188823581E-1,1.992946304E-2
5.590374359E1,-6.202568412E-1,-9.785290360E-1,5.332086086E-1
5.592320463E1,-1.944840699E-1,-1.054734349E0,4.741837829E-2
5.594266557E1,4.980838597E-1,-6.695841551E-1,-5.090794563E-1
5.596212661E1,2.487059593E0,-1.983019859E-1,-6.821069121E-1
5.598158755E1,4.741914272E0,-1.904447317E0,-8.087086082E-1
5.600104859E1,2.954065800E0,-5.831468105E-1,-5.571850538E-1
5.602050963E1,1.531514406E0,6.656135321E-1,5.184714869E-2
5.603997057E1,-4.117992222E-1,5.755109787E-1,2.968039215E-1
5.605943161E1,-1.994855285E0,4.325686097E-1,-1.837939471E-1
5.607889265E1,-3.053178549E0,-5.217548609E-1,-6.417897940E-1
5.609835359E1,-3.102353096E0,-1.241659045E0,-7.442623973E-1
5.611781463E1,-1.554421782E0,-1.349018455E0,-2.760345340E-1
5.613727557E1,7.951168418E-1,-4.811323583E-1,4.121046662E-1
5.615673661E1,2.199189663E0,1.373758554E0,5.610029697E-1
5.617619755E1,2.397415161E0,2.833725452E0,1.225547493E-1
5.619565859E1,1.931325316E0,2.096411467E0,-9.689842910E-2
5.621511953E1,1.840001106E0,6.679042578E-1,8.498656005E-2
5.623458057E1,1.995771646E0,-7.172316313E-1,-1.457676142E-1
5.625404151E1,1.561752200E0,-1.021289587E0,-8.544471115E-2
5.627350255E1,7.401390672E-1,-1.099632978E0,5.177842379E-1
5.629296349E1,-2.746600807E-1,-1.259984970E0,8.829286695E-1
5.631242453E1,-2.173991442E0,-1.606498003E0,7.894663811E-1
5.633188547E1,-4.836750984E0,-2.300134897E0,-6.508000493E-1
5.635134651E1,-4.357985497E0,-9.249256253E-1,-6.891318560E-1
5.637080755E1,-2.024634838E0,2.612210512E-1,7.363211513E-1
5.639026849E1,-1.031597927E-1,3.804923892E-1,4.200458825E-1
5.640972953E1,1.733863354E0,5.716930628E-1,-1.654679924E-1
5.642919047E1,3.258887291E0,3.195586503E-1,-1.619555205E-1
5.644865151E1,3.586158037E0,1.981492639E-1,-7.108938694E-2
5.646811244E1,2.705443859E0,5.963567272E-2,2.756527252E-2
5.648757349E1,9.797507524E-1,2.951240540E-1,6.421715766E-2
5.650703442E1,-8.372665644E-1,1.450880170E0,-1.397353224E-2
5.652649547E1,-1.856036305E0,2.310061455E0,-4.146244749E-2
5.654595651E1,-1.884899616E0,1.870697021E0,-2.265544683E-1
5.656541744E1,-1.888564825E0,4.887681901E-1,-4.172970057E-1
5.658487849E1,-1.888106704E0,-1.715766490E-1,1.671478748E-1
5.660433943E1,-1.122540355E0,-5.014436245E-1,9.053779840E-1
5.662380047E1,-2.477820218E-1,-6.049851775E-1,7.444151044E-1
5.664326140E1,4.938078225E-1,-5.480220914E-1,1.497382224E-1
5.666272244E1,1.256014347E0,-5.243510604E-1,-1.388953775E-1
5.668218338E1,2.906723738E0,-1.269758821E0,1.840230078E-2
5.670164443E1,4.283460140E0,-2.124511242E0,7.874810696E-1
5.672110547E1,1.672318697E0,4.505891204E-1,3.337612450E-1
5.674056640E1,2.826013267E-1,4.495201111E-1,-6.299543381E-2
5.676002745E1,-2.690095901E-1,9.117920399E-1,2.138790339E-1
5.677948838E1,-1.275867462E0,4.530325830E-1,-2.694677114E-1
5.679894942E1,-2.699487925E0,-3.036761582E-1,-8.711695075E-1
5.681841047E1,-3.309436321E0,-7.920625210E-1,-1.300760150E0
5.683787140E1,-2.376034975E0,-7.813724279E-1,-1.004948974E0
5.685733245E1,-1.112537459E-1,-3.453676701E-1,-1.714239269E-1
5.687679338E1,1.715842843E0,6.972258091E-1,4.710530937E-1
5.689625442E1,2.404440165E0,1.936059594E0,6.475930214E-1
5.691571536E1,2.083277941E0,2.142531872E0,3.397171795E-1
5.693517640E1,1.259221435E0,1.050763726E0,1.918879002E-1
5.695463734E1,8.519272804E-1,-4.990001619E-1,5.046506524E-1
5.697409838E1,4.773144722E-1,-1.422627687E0,3.499491513E-1
5.699355932E1,1.527925581E-1,-1.707137942E0,2.213621289E-1
5.701302036E1,-4.325686097E-1,-1.857105255E0,5.022072196E-1
5.703248140E1,-2.053498268E0,-1.846415162E0,3.218493760E-1
5.705194234E1,-4.166785240E0,-9.485966563E-1,-7.126501203E-1
5.707140338E1,-3.556378365E0,5.252673626E-1,-8.375719786E-1
5.709086443E1,-1.432248831E0,-1.859319657E-1,4.313468933E-1
5.711032536E1,-1.534797717E-2,7.951168418E-1,2.541961074E-1
5.712978640E1,1.773416758E0,1.455309033E0,-3.358992636E-1
5.714924734E1,3.149389744E0,8.025999665E-1,3.489565104E-2
5.716870838E1,3.374493361E0,9.980003536E-2,6.382773519E-1
5.718816932E1,2.310061455E0,-3.730092943E-1,7.836631536E-1
5.720763036E1,2.355647236E-1,-1.410334110E-1,2.343430072E-1
5.722709140E1,-2.083125353E0,1.023122191E0,-3.232238293E-1
5.724655234E1,-3.381976604E0,2.508439779E0,-3.259727061E-1
5.726601338E1,-2.826395035E0,2.752785683E0,3.956113160E-1
5.728547432E1,-1.267315388E0,1.411479473E0,6.659189463E-1
5.730493536E1,-7.479275465E-1,2.985601686E-2,-1.453094631E-1
5.732439630E1,-9.356157780E-1,-8.177188635E-1,4.834231138E-1
5.734385734E1,-8.371137977E-1,-8.867465854E-1,1.845575273E-1
5.736331838E1,-1.836412251E-1,-7.668643594E-1,-6.373610497E-1
5.738277932E1,9.638682604E-1,-6.268999726E-2,-1.205465317E0
5.740224036E1,2.656421900E0,1.899025887E-1,-9.760855436E-1
5.742170130E1,4.088136196E0,-9.875392914E-1,-1.346575022E0
5.744116234E1,2.784092665E0,-3.502545953E-1,-5.446622968E-1
5.746062338E1,1.094593287E0,7.078395784E-2,8.239039034E-2
5.748008442E1,-1.093829751E0,2.502254844E-1,1.271362305E-1
5.749954536E1,-2.319988012E0,4.990001619E-1,-1.227074638E-1
5.751900640E1,-2.975140572E0,-3.293324709E-1,-2.415206581E-1
5.753846744E1,-2.720409870E0,-1.498374939E0,-5.635991096E-1
5.755792838E1,-1.391779065E0,-1.549382210E0,-2.071595192E-1
5.757738943E1,7.526617646E-1,-5.038870573E-1,4.990001619E-1
5.759685036E1,2.064493895E0,1.309465051E0,7.292962074E-1
5.761631140E1,2.195371628E0,2.895117283E0,4.246273935E-1
5.763577234E1,1.591989994E0,2.317391872E0,2.016617358E-1
5.765523338E1,1.191568136E0,9.259946346E-1,3.001636863E-1
5.767469432E1,1.364748240E0,-6.608793139E-1,2.672533505E-3
5.769415536E1,1.107726932E0,-9.548580050E-1,-7.292198390E-2
5.771361640E1,6.327795386E-1,-9.808197618E-1,3.183369040E-1
5.773307734E1,9.781472385E-2,-1.017318964E0,5.820778012E-1
5.775253838E1,-1.114904523E0,-1.261359453E0,6.488147378E-1
5.777199932E1,-3.181612730E0,-1.578245521E0,-8.933897130E-3
5.779146036E1,-4.367301464E0,-1.635208607E0,-7.685442567E-1
5.781092140E1,-2.258137941E0,-6.337722298E-3,-2.546542585E-1
5.783038234E1,-1.048396677E-1,4.996110201E-1,3.484219909E-1
5.784984338E1,1.594738841E0,9.111811519E-1,2.073122412E-1
5.786930442E1,3.141601086E0,4.255436659E-1,3.870591819E-1
5.788876536E1,3.790034056E0,-1.724929363E-1,3.988183439E-1
5.790822640E1,3.010723352E0,-3.983601928E-1,7.368556410E-2
5.792768734E1,1.237688422E0,1.601229310E-1,-2.120464295E-1
5.794714838E1,-8.207731843E-1,1.192026258E0,-4.586831033E-1
5.796660942E1,-2.374507666E0,2.164522886E0,-4.179078639E-1
5.798607036E1,-2.468580961E0,2.003865480E0,-3.825540841E-2
5.800553140E1,-1.816177368E0,6.730966568E-1,-3.633881807E-1
5.802499234E1,-1.588477492E0,-5.416079760E-1,-2.343430072E-1
5.804445338E1,-1.586492181E0,-9.692133069E-1,4.579195082E-1
5.806391432E1,-1.223943949E0,-1.138117433E0,3.771326542E-1
5.808337536E1,-1.274416596E-1,-9.208022952E-1,-1.640935540E-1
5.810283640E1,1.792200923E0,7.093667239E-2,-5.713876486E-1
5.812229734E1,4.211072922E0,-1.059086844E-1,-2.333427191E0
5.814175838E1,3.903044224E0,-2.562348604E0,-2.262872219E0
5.816121943E1,2.618090153E0,-4.143953919E-1,-6.457604170E-1
5.818068047E1,9.000328779E-1,1.731038094E-1,4.878518879E-1
5.820014151E1,-1.415908217E0,8.528435826E-1,8.032108545E-1
5.821960245E1,-2.493015528E0,1.014875531E0,5.745946765E-1
5.823906349E1,-2.937572479E0,1.558468789E-1,-2.367100911E-3
5.825852453E1,-2.659628868E0,-1.415755510E0,-2.618319094E-1
5.827798547E1,-1.236772060E0,-2.038226604E0,4.525744319E-1
5.829744651E1,1.192942500E0,-5.187005401E-1,1.219667912E0
5.831690755E1,2.583729029E0,1.742110014E0,9.922734499E-1
5.833636849E1,2.195219040E0,2.898171663E0,2.650389671E-1
5.835582953E1,9.612720609E-1,1.575191140E0,3.216966689E-1
5.837529047E1,1.188971877E0,1.315650046E-1,9.095013142E-1
5.839475151E1,1.750662088E0,-7.399863005E-1,5.627591908E-2
5.841421255E1,1.645593405E0,-7.506764531E-1,4.772381112E-2
5.843367349E1,8.928552270E-1,-6.252964735E-1,3.974438906E-1
5.845313453E1,-3.403280377E-1,-4.221839309E-1,6.566032767E-1
5.847259547E1,-2.724533319E0,-1.408806890E-1,1.489822865E0
5.849205651E1,-4.570719242E0,-2.424445868E0,2.974071503E0
5.851151755E1,-2.800127745E0,-2.141615629E0,1.710955858E0
5.853097849E1,-7.790816426E-1,-3.581194952E-2,6.631700993E-1
5.855043953E1,1.053818107E0,7.158571482E-1,-3.609447181E-1
5.856990057E1,3.022482634E0,2.146502495E0,-9.209550023E-1
5.858936151E1,2.938794136E0,2.020206213E0,-1.225165725E0
5.860882255E1,1.640248299E0,5.394699574E-1,-1.599931240E0
5.862828349E1,-7.628174126E-2,-6.399571896E-1,-1.956523538E0
5.864774453E1,-1.017013550E0,-2.629009187E-1,-1.296484113E0
5.866720557E1,-1.426445603E0,1.299843907E0,-2.499200553E-1
5.868666651E1,-1.485546827E0,2.546618938E0,2.070067972E-1
5.870612755E1,-1.893604517E0,1.612759352E0,-3.517817557E-1
5.872558859E1,-2.573802471E0,2.910007238E-1,-3.465894163E-1
5.874504953E1,-2.521268129E0,-8.227584958E-1,3.313177824E-1
5.876451057E1,-1.870391607E0,-9.313397408E-1,4.695259333E-1
5.878397151E1,-8.728494048E-1,-6.335431337E-1,3.186423481E-1
5.880343255E1,3.881282210E-1,1.112537459E-1,-1.799760312E-1
5.882289359E1,1.807930708E0,9.921207428E-1,-1.402316451E0
5.884235463E1,1.294346094E0,-3.010723352E0,-4.526431561E0
5.886181568E1,2.590753794E0,-4.613480091E0,-4.081722260E0
5.888127672E1,2.815246582E0,-3.042488337E0,-1.737833977E0
5.890073776E1,6.585885882E-1,-7.885500789E-1,-1.332448870E-1
5.892019880E1,-1.376049280E0,1.805029035E0,1.077336431E0
5.893965984E1,-2.149404049E0,3.718715668E0,1.468442559E0
5.895912088E1,-1.601000190E0,3.456196547E0,1.515479207E0
5.897858192E1,-6.327795386E-1,-3.226129711E-1,1.260290384E0
5.899804286E1,1.891390085E-1,-3.943055868E0,1.531972528E0
5.901750390E1,1.209588647E0,-1.715384603E0,1.744400740E0
5.903696494E1,1.427361965E0,1.318933368E0,1.062675595E0
5.905642588E1,1.288542867E0,3.182070971E0,-1.712712198E-1
5.907588693E1,9.956332445E-1,2.725907803E0,-2.464075834E-1
5.909534797E1,1.127274632E0,7.418189049E-1,4.918225110E-1
5.911480890E1,1.002047300E0,-9.873865843E-1,1.312595755E-1
5.913426995E1,6.483566165E-1,-1.228219986E0,2.219729871E-1
5.915373099E1,4.722748399E-1,-1.231885195E0,5.762745738E-1
5.917319193E1,4.056905806E-1,-1.094135165E0,8.641445637E-1
5.919265297E1,-5.090794563E-1,-1.144073367E0,1.121165991E0
5.921211401E1,-3.215974092E0,-9.724203944E-1,1.060842991E0
5.923157495E1,-5.254429817E0,-1.912846684E0,1.102229118E0
5.925103599E1,-1.696447849E0,-1.062522888E0,7.505237460E-1
5.927049703E1,-1.351538301E-2,7.092903852E-1,6.019308567E-1
5.928995797E1,8.876628876E-1,3.904189467E-1,-1.764635593E-1
5.930941901E1,2.939099550E0,1.094135165E0,-5.365683436E-1
5.932888005E1,3.840735912E0,1.163315654E0,-1.000214696E0
5.934834099E1,3.060203552E0,1.035644889E0,-1.372994900E0
5.936780203E1,1.700418472E0,2.599993348E-1,-1.111544847E0
5.938726307E1,8.613957167E-1,7.473167181E-1,-8.354339600E-1
5.940672401E1,1.118646115E-1,1.794338942E0,-8.751401305E-1
5.942618505E1,-1.023885727E0,2.638095856E0,-8.620065451E-1
5.944564609E1,-2.192775488E0,1.659032345E0,-8.139009476E-1
5.946510713E1,-2.675511360E0,3.982074857E-1,-4.782307744E-1
5.948456807E1,-2.087095976E0,-4.960985482E-1,3.026071489E-1
5.950402911E1,-1.168355227E0,-8.571196198E-1,5.028180480E-1
5.952349005E1,-7.152463198E-1,-9.411135316E-1,2.479347438E-1
5.954295109E1,-4.475347996E-1,-7.131083012E-1,-8.788817376E-2
5.956241213E1,4.417316020E-1,-2.187659442E-1,-7.138718367E-1
5.958187318E1,2.782259941E0,4.606684148E-1,-1.370551467E0
5.960133411E1,4.385779858E0,-2.155818224E0,-2.453003883E0
5.962079515E1,2.120388031E0,-8.632283211E-1,-2.968039215E-1
5.964025620E1,4.849502742E-1,3.895026445E-1,5.194641352E-1
5.965971724E1,-1.678274632E0,3.139081299E-1,5.194641352E-1
5.967917828E1,-3.142517567E0,1.034270406E0,4.379136860E-1
5.969863932E1,-3.804236889E0,3.526980579E-1,3.856847584E-1
5.971810026E1,-3.480631113E0,-1.020067811E0,2.416733801E-1
5.973756130E1,-1.932088971E0,-1.708512425E0,2.603047490E-1
5.975702234E1,1.457676142E-1,-1.282052398E-1,6.100248694E-1
5.977648328E1,1.319697022E0,1.721646070E0,6.842449307E-1
5.979594432E1,1.614897370E0,2.203160286E0,5.119810700E-1
5.981540536E1,1.547091365E0,1.227151036E0,5.532144308E-1
5.983486630E1,1.563126564E0,-1.336266659E-2,5.878809690E-1
5.985432734E1,1.154610753E0,-3.268890083E-1,6.559160352E-2
5.987378838E1,6.885209680E-1,-4.780780375E-1,1.111010313E-1
5.989324942E1,4.551706314E-1,-6.162862182E-1,2.809214294E-1
5.991271036E1,2.792415619E-1,-8.129846454E-1,3.458258212E-1
5.993217140E1,-4.124100804E-1,-1.367955327E0,5.669588447E-1
5.995163244E1,-2.407341719E0,-1.601458430E0,8.158862591E-1
5.997109338E1,-4.996797562E0,-1.935448647E0,1.503414631E0
5.999055443E1,-2.284099817E0,-7.370846868E-1,4.009563625E-1
6.001001547E1,1.292742640E-1,1.045724154E0,1.037706509E-1
6.002947708E1,1.491197228E0,9.545525908E-1,3.153589368E-2
6.004893745E1,3.115334034E0,8.490256667E-1,1.442404389E-1
6.006839906E1,3.789576054E0,8.177952468E-2,-1.834885031E-1
6.008785953E1,3.231703758E0,-3.310123384E-1,-3.690386713E-1
6.010732109E1,1.585881352E0,-3.501018882E-1,-4.951822758E-1
6.012678151E1,-2.890154123E-1,5.547415614E-1,-9.316451550E-1
6.014624312E1,-1.900018573E0,1.993939042E0,-8.519272804E-1
6.016570354E1,-2.121457100E0,2.926271439E0,-4.906007648E-1
6.018516510E1,-1.721951485E0,1.622533202E0,-5.183951259E-1
6.020462557E1,-1.893298984E0,9.292780608E-2,-7.392227650E-1
6.022408718E1,-2.153374672E0,-5.701659322E-1,1.112537459E-1
6.024354755E1,-1.805639982E0,-9.153045416E-1,2.738964856E-1
6.026300916E1,-8.015309572E-1,-1.087873816E0,7.338013500E-2
6.028246958E1,2.140317410E-1,-8.930079341E-1,-7.841976732E-2
